"","outd","NoInt:0.75","CI_HQ_SD:0.75","PC_CI_SD:0.75","PC_CI_HQ_SD:0.75","NoInt:0.5","CI_HQ_SD:0.5","PC_CI_SD:0.5","PC_CI_HQ_SD:0.5","NoInt:0.25","CI_HQ_SD:0.25","PC_CI_SD:0.25","PC_CI_HQ_SD:0.25"
"31",30,0,0,0,0,0,0,0,0,0,0,0,0
"32",31,0,0,0,0,0,0,0,0,0,0,0,0
"33",32,0,0,0,0,0,0,0,0,0,0,0,0
"34",33,0,0,0,0,0,0,0,0,0,0,0,0
"35",34,0,0,0,0,0,0,0,0,0,0,0,0
"36",35,0,0,0,0,0,0,0,0,0,0,0,0
"37",36,0,0,0,0,0,0,0,0,0,0,0,0
"38",37,0,0,0,0,0,0,0,0,0,0,0,0
"39",38,0,0,0,0,0,0,0,0,0,0,0,0
"40",39,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"41",40,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
"42",41,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
"43",42,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"44",43,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
"45",44,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
"46",45,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
"47",46,1,1,1,1,1,1,1,1,1,1,1,1
"48",47,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
"49",48,2,2,2,2,2,2,2,2,2,2,2,2
"50",49,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
"51",50,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
"52",51,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
"53",52,4,4,4,4,4,4,4,4,4,4,4,4
"54",53,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9
"55",54,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
"56",55,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
"57",56,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7
"58",57,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
"59",58,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1
"60",59,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1
"61",60,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6
"62",61,20,20,20,20,20,20,20,20,20,20,20,20
"63",62,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9
"64",63,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1
"65",64,34,34,34,34,34,34,34,34,34,34,34,34
"66",65,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9
"67",66,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5
"68",67,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4
"69",68,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7
"70",69,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2
"71",70,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6
"72",71,124.2,124.2,124.2,124.2,124.2,124.2,124.2,124.2,124.2,124.2,124.2,124.2
"73",72,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1
"74",73,180.9,180.9,180.9,180.9,180.9,180.9,180.9,180.9,180.9,180.9,180.9,180.9
"75",74,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.8
"76",75,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6
"77",76,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1
"78",77,354.6,354.6,354.6,354.6,354.6,354.6,354.6,354.6,354.6,354.6,354.6,354.6
"79",78,416.3,416.3,416.3,416.3,416.3,416.3,416.3,416.3,416.3,416.3,416.3,416.3
"80",79,486.6,486.6,486.6,486.6,486.6,486.6,486.6,486.6,486.6,486.6,486.6,486.6
"81",80,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5
"82",81,664.7,664.7,664.7,664.7,664.7,664.7,664.7,664.7,664.7,664.7,664.7,664.7
"83",82,771.5,771.5,771.5,771.5,771.5,771.5,771.5,771.5,771.5,771.5,771.5,771.5
"84",83,881.6,881.6,881.6,881.6,881.6,881.6,881.6,881.6,881.6,881.6,881.6,881.6
"85",84,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4
"86",85,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3
"87",86,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2
"88",87,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6
"89",88,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4
"90",89,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1
"91",90,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8
"92",91,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1
"93",92,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8
"94",93,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2
"95",94,4164,4164,4164,4164,4164,4164,4164,4164,4164,4164,4164,4164
"96",95,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4
"97",96,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8
"98",97,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9
"99",98,8018.4,8015.2,8021.2,8021.2,8018.4,8015.2,8021.2,8021.2,8018.4,8015.2,8021.2,8021.2
"100",99,9440.5,9427,9422.6,9422.6,9440.5,9427,9422.6,9422.6,9440.5,9427,9422.6,9422.6
"101",100,11102.3,11052.7,11014.7,11014.7,11102.3,11052.7,11014.7,11014.7,11102.3,11052.7,11014.7,11014.7
"102",101,13044.7,12918.9,12830.3,12829.4,13044.7,12918.9,12830.3,12829.4,13044.7,12918.9,12830.3,12829.4
"103",102,15315.9,15046.8,14857.2,14852,15315.9,15046.8,14857.2,14852,15315.9,15046.8,14857.2,14852
"104",103,17953.5,17470.1,17103,17093,17953.5,17470.1,17103,17093,17953.5,17470.1,17103,17093
"105",104,21049.5,20197,19592.6,19581,21049.5,20197,19592.6,19581,21049.5,20197,19592.6,19581
"106",105,24654.7,23206.2,22204.4,22172.5,24654.7,23206.2,22204.4,22172.5,24654.7,23206.2,22204.4,22172.5
"107",106,28858.1,26476.2,24835.3,24797.9,28858.1,26476.2,24835.3,24797.9,28858.1,26476.2,24835.3,24797.9
"108",107,33707.7,29968.8,27394.2,27319.9,33707.7,29968.8,27394.2,27319.9,33707.7,29968.8,27394.2,27319.9
"109",108,39316.9,33630.4,29806.7,29712,39316.9,33630.4,29806.7,29712,39316.9,33630.4,29806.7,29712
"110",109,45802.2,37581.2,32074.4,31942.9,45802.2,37581.2,32074.4,31942.9,45802.2,37581.2,32074.4,31942.9
"111",110,53342.5,41707.1,34097.2,33921.8,53342.5,41707.1,34097.2,33921.8,53342.5,41707.1,34097.2,33921.8
"112",111,62055.5,45919.1,35839.2,35593.4,62055.5,45919.1,35839.2,35593.4,62055.5,45919.1,35839.2,35593.4
"113",112,72081.6,50170.7,37280.9,36944.4,72081.6,50170.7,37280.9,36944.4,72081.6,50170.7,37280.9,36944.4
"114",113,83696.4,54414.2,38367.4,37957.6,83696.4,54414.2,38367.4,37957.6,83696.4,54414.2,38367.4,37957.6
"115",114,96892.6,58659.6,39070.4,38491.5,96892.6,58659.6,39070.4,38491.5,96892.6,58659.6,39070.4,38491.5
"116",115,112075.5,62849.6,39426.9,38741.9,112075.5,62849.6,39426.9,38741.9,112075.5,62849.6,39426.9,38741.9
"117",116,129487.9,66995.4,39613.3,38693.2,129487.9,66995.4,39613.3,38693.2,129487.9,66995.4,39613.3,38693.2
"118",117,149346.8,71190.3,39597.5,38506.4,149346.8,71190.3,39597.5,38506.4,149346.8,71190.3,39597.5,38506.4
"119",118,172042.5,75430.3,39472.9,38134.2,172042.5,75430.3,39472.9,38134.2,172042.5,75430.3,39472.9,38134.2
"120",119,197956,79623.2,39237.3,37636.5,197956,79623.2,39237.3,37636.5,197956,79623.2,39237.3,37636.5
"121",120,227509.1,83823.4,38920.8,37013.5,227509.1,83823.4,38920.8,37013.5,227509.1,83823.4,38920.8,37013.5
"122",121,260997.4,88083.7,38523.4,36327.1,260997.4,88083.7,38523.4,36327.1,260997.4,88083.7,38523.4,36327.1
"123",122,299084.6,92473.1,38032.8,35568.6,299084.6,92473.1,38032.8,35568.6,299084.6,92473.1,38032.8,35568.6
"124",123,342085.9,96974.5,37550.7,34711.2,342085.9,96974.5,37550.7,34711.2,342085.9,96974.5,37550.7,34711.2
"125",124,390933.3,101578.3,36978.1,33877.1,390933.3,101578.3,36978.1,33877.1,390933.3,101578.3,36978.1,33877.1
"126",125,445952.6,106300.1,36464.2,32991.1,445952.6,106300.1,36464.2,32991.1,445952.6,106300.1,36464.2,32991.1
"127",126,507708.1,111213.7,35850.7,32126.9,507708.1,111213.7,35850.7,32126.9,507708.1,111213.7,35850.7,32126.9
"128",127,577135.2,116249.3,35277.6,31236.1,577135.2,116249.3,35277.6,31236.1,577135.2,116249.3,35277.6,31236.1
"129",128,654613.3,121362.5,34627.9,30293.6,654613.3,121362.5,34627.9,30293.6,654613.3,121362.5,34627.9,30293.6
"130",129,737929,126026.8,33955.7,29358.7,737929,126026.8,33955.7,29358.7,737929,126026.8,33955.7,29358.7
"131",130,825969.1,129920.5,33282.8,28435.7,825969.1,129920.5,33282.8,28435.7,825969.1,129920.5,33282.8,28435.7
"132",131,918115.8,132972.8,32602.4,27499.6,918115.8,132972.8,32602.4,27499.6,918115.8,132972.8,32602.4,27499.6
"133",132,1014210.7,135038.3,31960.6,26596.9,1014210.7,135038.3,31960.6,26596.9,1014210.7,135038.3,31960.6,26596.9
"134",133,1114524.1,136131.7,31303.8,25712,1114524.1,136131.7,31303.8,25712,1114524.1,136131.7,31303.8,25712
"135",134,1218123.5,136136.3,30653.3,24807.3,1218123.5,136136.3,30653.3,24807.3,1218123.5,136136.3,30653.3,24807.3
"136",135,1325489.8,135110.5,29961.8,23939.3,1325489.8,135110.5,29961.8,23939.3,1325489.8,135110.5,29961.8,23939.3
"137",136,1435988.5,133074.6,29268.6,23099.8,1435988.5,133074.6,29268.6,23099.8,1435988.5,133074.6,29268.6,23099.8
"138",137,1548434.3,129969.3,28565.6,22254.3,1548434.3,129969.3,28565.6,22254.3,1548434.3,129969.3,28565.6,22254.3
"139",138,1662928.7,125969.2,27892.8,21449.6,1662928.7,125969.2,27892.8,21449.6,1662928.7,125969.2,27892.8,21449.6
"140",139,1781347.4,121538.5,27219.5,20621.3,1781347.4,121538.5,27219.5,20621.3,1781347.4,121538.5,27219.5,20621.3
"141",140,1903984.9,116971.9,26551.3,19841.6,1903984.9,116971.9,26551.3,19841.6,1903984.9,116971.9,26551.3,19841.6
"142",141,2031388.8,112426.2,25903.9,19100.3,2031388.8,112426.2,25903.9,19100.3,2031388.8,112426.2,25903.9,19100.3
"143",142,2162829.4,107998,25236.3,18354.5,2162829.4,107998,25236.3,18354.5,2162829.4,107998,25236.3,18354.5
"144",143,2300042.4,103940.7,24571.7,17670.5,2300042.4,103940.7,24571.7,17670.5,2300042.4,103940.7,24571.7,17670.5
"145",144,2445336.8,100455.1,23963.9,17012.9,2445336.8,100455.1,23963.9,17012.9,2445336.8,100455.1,23963.9,17012.9
"146",145,2598041.8,97544.4,23371.1,16365.2,2598041.8,97544.4,23371.1,16365.2,2598041.8,97544.4,23371.1,16365.2
"147",146,2757814.6,95234.1,22795.1,15700.7,2757814.6,95234.1,22795.1,15700.7,2757814.6,95234.1,22795.1,15700.7
"148",147,2924180,93602.1,22235.5,15102.7,2924180,93602.1,22235.5,15102.7,2924180,93602.1,22235.5,15102.7
"149",148,3095404.6,92543.4,21668,14530.7,3095404.6,92543.4,21668,14530.7,3095404.6,92543.4,21668,14530.7
"150",149,3268848.4,92182.8,21117.7,13993.2,3268848.4,92182.8,21117.7,13993.2,3268848.4,92182.8,21117.7,13993.2
"151",150,3443034.1,92526.7,20549.8,13443.9,3443034.1,92526.7,20549.8,13443.9,3443034.1,92526.7,20549.8,13443.9
"152",151,3615137.3,93648.2,20018.4,12928,3615137.3,93648.2,20018.4,12928,3615137.3,93648.2,20018.4,12928
"153",152,3782774,95443.3,19543,12438.9,3782774,95443.3,19543,12438.9,3782774,95443.3,19543,12438.9
"154",153,3939816.2,97669.9,19050.7,11958.5,3939816.2,97669.9,19050.7,11958.5,3939816.2,97669.9,19050.7,11958.5
"155",154,4080654.4,100329.9,18555.8,11509.5,4080654.4,100329.9,18555.8,11509.5,4080654.4,100329.9,18555.8,11509.5
"156",155,4201341.4,103408.9,18027.9,11065.9,4201341.4,103408.9,18027.9,11065.9,4201341.4,103408.9,18027.9,11065.9
"157",156,4298738.9,106795.8,17590.6,10659.1,4298738.9,106795.8,17590.6,10659.1,4298738.9,106795.8,17590.6,10659.1
"158",157,4370211.6,110441,17130.1,10240.5,4370211.6,110441,17130.1,10240.5,4370211.6,110441,17130.1,10240.5
"159",158,4413910.3,114374.3,16703.3,9830.9,4413910.3,114374.3,16703.3,9830.9,4413910.3,114374.3,16703.3,9830.9
"160",159,4429788.6,118572.5,16283.4,9422.8,4429788.6,118572.5,16283.4,9422.8,4429788.6,118572.5,16283.4,9422.8
"161",160,4417285.9,123017.7,15900.3,9067.1,4417285.9,123017.7,15900.3,9067.1,4417285.9,123017.7,15900.3,9067.1
"162",161,4376657,127610.4,15508.4,8699.7,4376657,127610.4,15508.4,8699.7,4376657,127610.4,15508.4,8699.7
"163",162,4308718.9,132451.1,15091.7,8356.9,4308718.9,132451.1,15091.7,8356.9,4308718.9,132451.1,15091.7,8356.9
"164",163,4215842.9,137582.6,14703.9,8013,4215842.9,137582.6,14703.9,8013,4215842.9,137582.6,14703.9,8013
"165",164,4100287.7,142911.1,14339.8,7705.8,4100287.7,142911.1,14339.8,7705.8,4100287.7,142911.1,14339.8,7705.8
"166",165,3965513.5,148311.6,14032.5,7398,3965513.5,148311.6,14032.5,7398,3965513.5,148311.6,14032.5,7398
"167",166,3814084.5,153891.2,13654.4,7104.6,3814084.5,153891.2,13654.4,7104.6,3814084.5,153891.2,13654.4,7104.6
"168",167,3649461,159709.3,13331.3,6822.1,3649461,159709.3,13331.3,6822.1,3649461,159709.3,13331.3,6822.1
"169",168,3473737.4,165717.8,12995.8,6563.2,3473737.4,165717.8,12995.8,6563.2,3473737.4,165717.8,12995.8,6563.2
"170",169,3290466,171804.4,12685.8,6345.2,3290466,171804.4,12685.8,6345.2,3290466,171804.4,12685.8,6345.2
"171",170,3102420.3,178020.8,12388.1,6104.2,3102420.3,178020.8,12388.1,6104.2,3102420.3,178020.8,12388.1,6104.2
"172",171,2912745.5,184478.5,12069.7,5893.2,2912745.5,184478.5,12069.7,5893.2,2912745.5,184478.5,12069.7,5893.2
"173",172,2723467.6,191062,11786.3,5688.9,2723467.6,191062,11786.3,5688.9,2723467.6,191062,11786.3,5688.9
"174",173,2536762.7,197799.3,11507.7,5506.3,2536762.7,197799.3,11507.7,5506.3,2536762.7,197799.3,11507.7,5506.3
"175",174,2354844.4,204583.4,11240.6,5304.2,2354844.4,204583.4,11240.6,5304.2,2354844.4,204583.4,11240.6,5304.2
"176",175,2178334.6,211693.6,10959.8,5115.7,2178334.6,211693.6,10959.8,5115.7,2178334.6,211693.6,10959.8,5115.7
"177",176,2008953.5,218867.5,10706.2,4934.8,2008953.5,218867.5,10706.2,4934.8,2008953.5,218867.5,10706.2,4934.8
"178",177,1847101.1,226107.6,10458.8,4763.8,1847101.1,226107.6,10458.8,4763.8,1847101.1,226107.6,10458.8,4763.8
"179",178,1694058.6,232568.4,10201.1,4590.9,1694058.6,232568.4,10201.1,4590.9,1694058.6,232568.4,10201.1,4590.9
"180",179,1549801.1,237813.9,9942.9,4424.6,1549801.1,237813.9,9942.9,4424.6,1549801.1,237813.9,9942.9,4424.6
"181",180,1414246,241480.5,9690.1,4284.1,1414246,241480.5,9690.1,4284.1,1414246,241480.5,9690.1,4284.1
"182",181,1287665.6,243429.1,9511.6,4132.8,1287665.6,243429.1,9511.6,4132.8,1287665.6,243429.1,9511.6,4132.8
"183",182,1169945,243705.8,9294.3,3986.5,1169945,243705.8,9294.3,3986.5,1169945,243705.8,9294.3,3986.5
"184",183,1061061.1,242170,9088.4,3855.2,1061061.1,242170,9088.4,3855.2,1061061.1,242170,9088.4,3855.2
"185",184,960305.4,239043.5,8878.1,3723.6,960305.4,239043.5,8878.1,3723.6,960305.4,239043.5,8878.1,3723.6
"186",185,867567.6,234720.8,8671.5,3603.5,867567.6,234720.8,8671.5,3603.5,867567.6,234720.8,8671.5,3603.5
"187",186,782319.5,229620.8,8494.3,3486.3,782319.5,229620.8,8494.3,3486.3,782319.5,229620.8,8494.3,3486.3
"188",187,704522.8,223924.1,8296.5,3379.6,704522.8,223924.1,8296.5,3379.6,704522.8,223924.1,8296.5,3379.6
"189",188,633742.6,218514.8,8134.1,3272.9,633742.6,218514.8,8134.1,3272.9,633742.6,218514.8,8134.1,3272.9
"190",189,569293,214067.9,7976.1,3157.4,569293,214067.9,7976.1,3157.4,569293,214067.9,7976.1,3157.4
"191",190,511226.3,210796.1,7804.1,3039,511226.3,210796.1,7804.1,3039,511226.3,210796.1,7804.1,3039
"192",191,458619.2,208991.3,7616.3,2946,458619.2,208991.3,7616.3,2946,458619.2,208991.3,7616.3,2946
"193",192,411404.2,208712.1,7458.7,2840.9,411404.2,208712.1,7458.7,2840.9,411404.2,208712.1,7458.7,2840.9
"194",193,368973.9,209952.7,7308,2738.7,368973.9,209952.7,7308,2738.7,368973.9,209952.7,7308,2738.7
"195",194,330842.5,212643,7140.6,2650,330842.5,212643,7140.6,2650,330842.5,212643,7140.6,2650
"196",195,296619.4,216339.3,6996.2,2565.5,296619.4,216339.3,6996.2,2565.5,296619.4,216339.3,6996.2,2565.5
"197",196,266090.9,220625.5,6838.5,2470.3,266090.9,220625.5,6838.5,2469.7,266090.9,220625.5,6838.5,2469.7
"198",197,238513.5,225402.2,6692,2379.4,238513.5,225402.2,6692,2378.6,238513.5,225402.2,6692,2378.6
"199",198,213809.7,230770.2,6553.4,2305.5,213809.7,230770.2,6553.4,2302.3,213809.7,230770.2,6553.4,2302.3
"200",199,191728.7,236520,6405.6,2228,191728.7,236520,6405.6,2221.6,191728.7,236520,6405.6,2221.6
"201",200,171884.3,242656.5,6277.4,2172.7,171884.3,242656.5,6277.4,2158.5,171884.3,242656.5,6277.4,2158.5
"202",201,154095.9,248957.3,6144.4,2109.6,154095.9,248957.3,6144.4,2085.4,154095.9,248957.3,6144.4,2085.4
"203",202,138201,255509.7,6000.1,2053.8,138201,255509.7,6000.1,2013.5,138201,255509.7,6000.1,2013.5
"204",203,123825.8,262284.7,5865.1,1993.5,123825.8,262284.7,5865.1,1930.4,123825.8,262284.7,5865.1,1930.4
"205",204,111002.9,269130.1,5737.9,1951.8,111002.9,269130.1,5737.9,1859.7,111002.9,269130.1,5737.9,1859.7
"206",205,99522,276006.9,5625.8,1930,99522,276006.9,5625.8,1801.9,99522,276006.9,5625.8,1801.9
"207",206,89164.1,283127,5508.2,1924.9,89164.1,283127,5508.2,1744.7,89164.1,283127,5508.2,1744.7
"208",207,79950.3,290249.1,5402.9,1934.1,79950.3,290249.1,5402.9,1690.6,79950.3,290249.1,5402.9,1691
"209",208,71607.2,297402.4,5286.9,1953.7,71607.2,297402.4,5286.9,1635.4,71607.2,297402.4,5286.9,1635.4
"210",209,64148.2,304429.6,5181,2005.3,64148.2,304429.6,5181,1593.3,64148.2,304429.6,5181,1591.3
"211",210,57455.7,311572.6,5080.7,2057.9,57455.7,311572.6,5080.7,1541.2,57455.7,311572.6,5080.7,1534
"212",211,51436.1,318656.3,4980.4,2130.7,51436.1,318656.3,4980.4,1495.2,51436.1,318656.3,4980.4,1483
"213",212,46007.8,325765.8,4896.1,2237.8,46007.8,325765.8,4896.1,1466.1,46007.8,325765.8,4896.1,1446.4
"214",213,41184.2,332808,4801.9,2358.7,41184.2,332808,4801.9,1444.5,41184.2,332808,4801.9,1411.2
"215",214,36850.4,339985.1,4729.5,2508.7,36850.4,339985.1,4729.5,1426.8,36850.4,339985.1,4729.5,1375.9
"216",215,33004.7,347125.2,4640.8,2683.6,33004.7,347125.2,4640.8,1397.5,33004.7,347125.2,4640.8,1325.6
"217",216,29547.5,354225.8,4548.4,2890.7,29547.5,354225.8,4548.4,1398.8,29547.5,354225.8,4548.4,1294.7
"218",217,26468.8,361276.7,4451.1,3135.2,26468.8,361276.7,4451.1,1391.4,26468.8,361276.7,4451.1,1252
"219",218,23703.3,368384.4,4362.3,3401.6,23703.3,368384.4,4362.3,1400.9,23703.3,368384.4,4362.3,1206
"220",219,21250.4,375404.6,4278.5,3726,21250.4,375404.6,4278.5,1424.7,21250.4,375404.6,4278.5,1168.8
"221",220,19033.2,382334.3,4198.2,4073.6,19033.2,382334.3,4198.2,1458.1,19033.2,382334.3,4198.2,1134.7
"222",221,17066.2,389279.6,4109.3,4467.3,17066.2,389279.6,4109.3,1526.2,17066.2,389279.6,4109.3,1098
"223",222,15305.3,395770.1,4027.3,4905,15305.3,395770.1,4027.3,1590.4,15305.3,395770.1,4027.3,1058.1
"224",223,13721.7,402181.7,3944.4,5406.9,13721.7,402181.7,3944.4,1680.1,13721.7,402181.7,3944.4,1027.5
"225",224,12281.2,408448.1,3852.8,5951.9,12281.2,408448.1,3852.8,1790.6,12281.2,408448.1,3852.8,999.7
"226",225,10993.3,414703.4,3775,6541.9,10993.3,414703.4,3775,1931.2,10993.3,414703.4,3775,975.5
"227",226,9835.8,420653.6,3698.8,7143.4,9835.8,420653.6,3698.8,2082.4,9835.8,420653.6,3698.8,943.2
"228",227,8797.6,426562.7,3622.9,7790.6,8797.6,426562.7,3622.9,2252.3,8797.6,426562.7,3622.9,914
"229",228,7887.6,431910.8,3549.5,8433.4,7887.6,431910.8,3549.5,2452.6,7887.6,431910.8,3549.5,897
"230",229,7061.2,437133.1,3476.8,9055.4,7061.2,437133.1,3476.8,2676.1,7061.2,437133.1,3476.8,880.8
"231",230,6330.6,442157,3398.8,9700.9,6330.6,442157,3398.8,2925.3,6330.6,442157,3398.8,873
"232",231,5663.6,446964.9,3338,10327.3,5663.6,446964.9,3338,3193.1,5663.6,446964.9,3338,869.3
"233",232,5070.1,451763.5,3272.1,10891.9,5070.1,451763.5,3272.1,3495.4,5070.1,451763.5,3272.1,868.2
"234",233,4534.4,456254.6,3210.7,11414.6,4534.4,456254.6,3210.7,3838.4,4534.4,456254.6,3210.7,879.7
"235",234,4088.9,460474.4,3157.3,11859.5,4088.9,460474.4,3157.3,4215.1,4088.9,460474.4,3157.3,888.1
"236",235,3660.1,464328.4,3087.3,12197.8,3660.1,464328.4,3087.3,4620.6,3660.1,464328.4,3087.3,911.6
"237",236,3275.2,466644.9,3025.6,12483.8,3275.2,466644.9,3025.6,5057,3275.2,466644.9,3025.6,939.9
"238",237,2934.6,466634.5,2978.2,12627.2,2934.6,466634.5,2978.2,5519.2,2934.6,466634.5,2978.2,978.9
"239",238,2632.7,464262.1,2925.5,12731.4,2632.7,464262.1,2926.1,5970.1,2632.7,464262.1,2926.1,1024.6
"240",239,2359.5,459255.7,2876.9,12763.9,2359.5,459255.7,2874.3,6418,2359.5,459255.7,2874.3,1064.8
"241",240,2109.5,451612.5,2835.2,12696.8,2109.5,451612.5,2829,6857.2,2109.5,451612.5,2829,1108.8
"242",241,1884.8,441398.4,2792.6,12550.4,1884.8,441398.4,2776.7,7265.5,1884.8,441398.4,2776.7,1159.2
"243",242,1693.4,428780.1,2746.8,12366.8,1693.4,428780.1,2719,7665,1693.4,428780.1,2719,1216.2
"244",243,1522.9,413828.3,2716.6,12110.5,1522.9,413828.3,2664.1,8021,1522.9,413828.3,2664.1,1269
