"","outd","NoInt:0.75","CI_HQ_SD:0.75","PC_CI_SD:0.75","PC_CI_HQ_SD:0.75","NoInt:0.5","CI_HQ_SD:0.5","PC_CI_SD:0.5","PC_CI_HQ_SD:0.5","NoInt:0.25","CI_HQ_SD:0.25","PC_CI_SD:0.25","PC_CI_HQ_SD:0.25"
"31",30,0,0,0,0,0,0,0,0,0,0,0,0
"32",31,0,0,0,0,0,0,0,0,0,0,0,0
"33",32,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"34",33,0,0,0,0,0,0,0,0,0,0,0,0
"35",34,0,0,0,0,0,0,0,0,0,0,0,0
"36",35,0,0,0,0,0,0,0,0,0,0,0,0
"37",36,0,0,0,0,0,0,0,0,0,0,0,0
"38",37,0,0,0,0,0,0,0,0,0,0,0,0
"39",38,0,0,0,0,0,0,0,0,0,0,0,0
"40",39,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"41",40,0,0,0,0,0,0,0,0,0,0,0,0
"42",41,0,0,0,0,0,0,0,0,0,0,0,0
"43",42,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"44",43,0,0,0,0,0,0,0,0,0,0,0,0
"45",44,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
"46",45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"47",46,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
"48",47,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"49",48,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"50",49,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
"51",50,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
"52",51,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
"53",52,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
"54",53,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
"55",54,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
"56",55,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
"57",56,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
"58",57,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8
"59",58,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
"60",59,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
"61",60,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
"62",61,9,9,9,9,9,9,9,9,9,9,9,9
"63",62,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4
"64",63,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3
"65",64,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4
"66",65,16,16,16,16,16,16,16,16,16,16,16,16
"67",66,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6
"68",67,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9
"69",68,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3
"70",69,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5
"71",70,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6
"72",71,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7
"73",72,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6
"74",73,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4
"75",74,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4
"76",75,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9
"77",76,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2
"78",77,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9
"79",78,157.6,157.6,157.6,157.6,157.6,157.6,157.6,157.6,157.6,157.6,157.6,157.6
"80",79,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6
"81",80,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3
"82",81,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1
"83",82,287.4,287.4,287.4,287.4,287.4,287.4,287.4,287.4,287.4,287.4,287.4,287.4
"84",83,317.8,317.8,317.8,317.8,317.8,317.8,317.8,317.8,317.8,317.8,317.8,317.8
"85",84,373.3,373.3,373.3,373.3,373.3,373.3,373.3,373.3,373.3,373.3,373.3,373.3
"86",85,443.2,443.2,443.2,443.2,443.2,443.2,443.2,443.2,443.2,443.2,443.2,443.2
"87",86,504.8,504.8,504.8,504.8,504.8,504.8,504.8,504.8,504.8,504.8,504.8,504.8
"88",87,576.6,576.6,576.6,576.6,576.6,576.6,576.6,576.6,576.6,576.6,576.6,576.6
"89",88,672.8,672.8,672.8,672.8,672.8,672.8,672.8,672.8,672.8,672.8,672.8,672.8
"90",89,775.8,775.8,775.8,775.8,775.8,775.8,775.8,775.8,775.8,775.8,775.8,775.8
"91",90,931.3,931.3,931.3,931.3,931.3,931.3,931.3,931.3,931.3,931.3,931.3,931.3
"92",91,1091.5,1091.5,1091.5,1091.5,1091.5,1091.5,1091.5,1091.5,1091.5,1091.5,1091.5,1091.5
"93",92,1268.5,1268.5,1268.5,1268.5,1268.5,1268.5,1268.5,1268.5,1268.5,1268.5,1268.5,1268.5
"94",93,1493.1,1493.1,1493.1,1493.1,1493.1,1493.1,1493.1,1493.1,1493.1,1493.1,1493.1,1493.1
"95",94,1790.2,1788.4,1792.7,1785.9,1790.2,1788.4,1792.7,1785.9,1790.2,1788.4,1792.7,1785.9
"96",95,2065.9,2053.3,2035.6,2026.3,2065.9,2053.3,2035.6,2026.3,2065.9,2053.3,2035.6,2026.3
"97",96,2487.8,2405.2,2379.4,2386.3,2487.8,2405.2,2379.4,2386.3,2487.8,2405.2,2379.4,2386.3
"98",97,2923.8,2766.8,2726.1,2734,2923.8,2766.8,2726.1,2734,2923.8,2766.8,2726.1,2734
"99",98,3420.7,3195.9,3139.7,3131.9,3420.7,3195.9,3139.7,3131.9,3420.7,3195.9,3139.7,3131.9
"100",99,4013.2,3617.3,3507.3,3510.2,4013.2,3617.3,3507.3,3510.2,4013.2,3617.3,3507.3,3510.2
"101",100,4752.2,4049,3865.1,3872.4,4752.2,4049,3865.1,3872.4,4752.2,4049,3865.1,3872.4
"102",101,5583.6,4519.1,4172.8,4197.2,5583.6,4519.1,4172.8,4197.2,5583.6,4519.1,4172.8,4197.2
"103",102,6562.3,4933.4,4507.5,4500.9,6562.3,4933.4,4507.5,4500.9,6562.3,4933.4,4507.5,4500.9
"104",103,7718.6,5449.2,4887,4862.2,7718.6,5449.2,4887,4862.2,7718.6,5449.2,4887,4862.2
"105",104,9039.5,6019.6,5270.6,5211.6,9039.5,6019.6,5270.6,5211.6,9039.5,6019.6,5270.6,5211.6
"106",105,10597.9,6576.7,5598.6,5519.1,10597.9,6576.7,5598.6,5519.1,10597.9,6576.7,5598.6,5519.1
"107",106,12466,7116.8,5897.9,5770.2,12466,7116.8,5897.9,5770.2,12466,7116.8,5897.9,5770.2
"108",107,14584.6,7525.3,5972.9,5896.1,14584.6,7525.3,5972.9,5896.1,14584.6,7525.3,5972.9,5896.1
"109",108,17092.4,8029.3,6036.5,5881.4,17092.4,8029.3,6036.5,5881.4,17092.4,8029.3,6036.5,5881.4
"110",109,19937.2,8533.6,6110.1,5908.4,19937.2,8533.6,6110.1,5908.4,19937.2,8533.6,6110.1,5908.4
"111",110,23302.7,9010.3,6126.2,5838.2,23302.7,9010.3,6126.2,5838.2,23302.7,9010.3,6126.2,5838.2
"112",111,27093.3,9553,6128.5,5812.4,27093.3,9553,6128.5,5812.4,27093.3,9553,6128.5,5812.4
"113",112,31325,10004,6103.4,5663.3,31325,10004,6103.4,5663.3,31325,10004,6103.4,5663.3
"114",113,36503.6,10567.3,6050.8,5598.9,36503.6,10567.3,6050.8,5598.9,36503.6,10567.3,6050.8,5598.9
"115",114,42221.5,11167.9,6068.8,5512.8,42221.5,11167.9,6068.8,5512.8,42221.5,11167.9,6068.8,5512.8
"116",115,48813.2,11764.4,6024.4,5424.5,48813.2,11764.4,6024.4,5424.5,48813.2,11764.4,6024.4,5424.5
"117",116,56200.1,12346.7,6017.6,5307.1,56200.1,12346.7,6017.6,5307.1,56200.1,12346.7,6017.6,5307.1
"118",117,64860.6,13006.9,5956.7,5200.6,64860.6,13006.9,5956.7,5200.6,64860.6,13006.9,5956.7,5200.6
"119",118,74419.7,13709,5942.3,5125.2,74419.7,13709,5942.3,5125.2,74419.7,13709,5942.3,5125.2
"120",119,85270.7,14352.2,5806.7,4997.6,85270.7,14352.2,5806.7,4997.6,85270.7,14352.2,5806.7,4997.6
"121",120,97250.5,15058.4,5780.4,4877.4,97250.5,15058.4,5780.4,4877.4,97250.5,15058.4,5780.4,4877.4
"122",121,110666.2,15824.9,5717.4,4742.7,110666.2,15824.9,5717.4,4742.7,110666.2,15824.9,5717.4,4742.7
"123",122,125744.8,16663.8,5652.6,4639.7,125744.8,16663.8,5652.6,4639.7,125744.8,16663.8,5652.6,4639.7
"124",123,142285.3,17429.7,5567.3,4523.4,142285.3,17429.7,5567.3,4523.4,142285.3,17429.7,5567.3,4523.4
"125",124,160210.7,18291.7,5510.5,4426.8,160210.7,18291.7,5510.5,4426.8,160210.7,18291.7,5510.5,4426.8
"126",125,180241.5,19127.6,5382.5,4291.2,180241.5,19127.6,5382.5,4291.2,180241.5,19127.6,5382.5,4291.2
"127",126,201588.4,20067.1,5364,4161.6,201588.4,20067.1,5364,4161.6,201588.4,20067.1,5364,4161.6
"128",127,224548.1,21009.6,5245.9,4047.9,224548.1,21009.6,5245.9,4047.9,224548.1,21009.6,5245.9,4047.9
"129",128,248818.3,21947.4,5203.2,3937.9,248818.3,21947.4,5203.2,3937.9,248818.3,21947.4,5203.2,3937.9
"130",129,273251.2,22486.3,5109.5,3812.8,273251.2,22486.3,5109.5,3812.8,273251.2,22486.3,5109.5,3812.8
"131",130,296044.8,22510.6,5017.6,3701.5,296044.8,22510.6,5017.6,3701.5,296044.8,22510.6,5017.6,3701.5
"132",131,318933.6,22519.8,4969.4,3617.3,318933.6,22519.8,4969.4,3617.3,318933.6,22519.8,4969.4,3617.3
"133",132,341100,22325.6,4857.7,3490.5,341100,22325.6,4857.7,3490.5,341100,22325.6,4857.7,3490.5
"134",133,362111.3,21868.3,4781.6,3395.4,362111.3,21868.3,4781.6,3395.4,362111.3,21868.3,4781.6,3395.4
"135",134,382981.5,21425.6,4762.2,3273.9,382981.5,21425.6,4762.2,3273.9,382981.5,21425.6,4762.2,3273.9
"136",135,402374.8,20920,4645.2,3159.4,402374.8,20920,4645.2,3159.4,402374.8,20920,4645.2,3159.4
"137",136,420715.6,20419.3,4542,3096.9,420715.6,20419.3,4542,3096.9,420715.6,20419.3,4542,3096.9
"138",137,437045.8,19793.6,4473.7,2993.8,437045.8,19793.6,4473.7,2993.8,437045.8,19793.6,4473.7,2993.8
"139",138,452030.7,19154.4,4386.2,2936,452030.7,19154.4,4386.2,2936,452030.7,19154.4,4386.2,2936
"140",139,464451.2,18584.3,4310.7,2819.2,464451.2,18584.3,4310.7,2819.2,464451.2,18584.3,4310.7,2819.2
"141",140,475208.9,18197.5,4253.3,2718.6,475208.9,18197.5,4253.3,2718.6,475208.9,18197.5,4253.3,2718.6
"142",141,483513.5,17675,4205.1,2641.1,483513.5,17675,4205.1,2641.1,483513.5,17675,4205.1,2641.1
"143",142,488522.8,17110.6,4128.2,2557.2,488522.8,17110.6,4128.2,2557.2,488522.8,17110.6,4128.2,2557.2
"144",143,492542.4,16866.8,4095.8,2491.3,492542.4,16866.8,4095.8,2491.3,492542.4,16866.8,4095.8,2491.3
"145",144,494806,16705,3993.7,2422.7,494806,16705,3993.7,2422.7,494806,16705,3993.7,2422.7
"146",145,495882.8,16781.9,3923.9,2353.9,495882.8,16781.9,3923.9,2353.9,495882.8,16781.9,3923.9,2353.9
"147",146,494513.2,16756.8,3851.4,2280.4,494513.2,16756.8,3851.4,2280.4,494513.2,16756.8,3851.4,2280.4
"148",147,490800,17002.5,3804.7,2202.5,490800,17002.5,3804.7,2202.5,490800,17002.5,3804.7,2202.5
"149",148,485247,17241.5,3745.4,2143,485247,17241.5,3745.4,2143,485247,17241.5,3745.4,2143
"150",149,475692.6,17610.8,3699.3,2106.6,475692.6,17610.8,3699.3,2106.6,475692.6,17610.8,3699.3,2106.6
"151",150,464826.3,18177.4,3611.8,1983.1,464826.3,18177.4,3611.8,1983.1,464826.3,18177.4,3611.8,1983.1
"152",151,451426.4,18616.5,3552.2,1961.1,451426.4,18616.5,3552.2,1961.1,451426.4,18616.5,3552.2,1961.1
"153",152,435624.4,19260,3499.8,1913,435624.4,19260,3499.8,1913,435624.4,19260,3499.8,1913
"154",153,418024.5,19830.9,3451.6,1835,418024.5,19830.9,3451.6,1835,418024.5,19830.9,3451.6,1835
"155",154,398936.6,20498.2,3386.3,1798.3,398936.6,20498.2,3386.3,1798.3,398936.6,20498.2,3386.3,1798.3
"156",155,378851.3,21212.1,3326.1,1732.6,378851.3,21212.1,3326.1,1732.6,378851.3,21212.1,3326.1,1732.6
"157",156,357456.1,22010.6,3301.8,1676.5,357456.1,22010.6,3301.8,1676.5,357456.1,22010.6,3301.8,1676.5
"158",157,336102.6,22836.8,3256.1,1634.3,336102.6,22836.8,3256.1,1634.3,336102.6,22836.8,3256.1,1634.3
"159",158,314699.2,23625.4,3176.6,1579.2,314699.2,23625.4,3176.6,1579.2,314699.2,23625.4,3176.6,1579.2
"160",159,292629.7,24549.4,3127.4,1509,292629.7,24549.4,3127.4,1509,292629.7,24549.4,3127.4,1509
"161",160,271150.9,25615.1,3091.8,1470.7,271150.9,25615.1,3091.8,1470.7,271150.9,25615.1,3091.8,1470.7
"162",161,250995.4,26530.4,3029.8,1422.3,250995.4,26530.4,3029.8,1422.3,250995.4,26530.4,3029.8,1422.3
"163",162,231087.1,27603.5,3009.1,1380.1,231087.1,27603.5,3009.1,1380.1,231087.1,27603.5,3009.1,1380.1
"164",163,211565.6,28520,2953.7,1354.4,211565.6,28520,2953.7,1354.4,211565.6,28520,2953.7,1354.4
"165",164,193561,29702.1,2881.6,1306.7,193561,29702.1,2881.6,1306.7,193561,29702.1,2881.6,1306.7
"166",165,176401.8,30754.5,2860.1,1267.9,176401.8,30754.5,2860.1,1267.9,176401.8,30754.5,2860.1,1267.9
"167",166,160235.4,31956.5,2801.2,1239,160235.4,31956.5,2801.2,1239,160235.4,31956.5,2801.2,1239
"168",167,145430.4,33110.8,2759.9,1202.1,145430.4,33110.8,2759.9,1202.1,145430.4,33110.8,2759.9,1202.1
"169",168,131550.3,34183,2707.2,1166.2,131550.3,34183,2707.2,1166.2,131550.3,34183,2707.2,1166.2
"170",169,118946.4,35372.5,2670.1,1144.7,118946.4,35372.5,2670.1,1144.7,118946.4,35372.5,2670.1,1144.7
"171",170,107253.1,36662.4,2630,1102.3,107253.1,36662.4,2630,1102.3,107253.1,36662.4,2630,1102.3
"172",171,96450.9,37850.2,2591.8,1080,96450.9,37850.2,2591.8,1080,96450.9,37850.2,2591.8,1080
"173",172,86434,39007,2525.6,1054.9,86434,39007,2525.6,1054.9,86434,39007,2525.6,1054.9
"174",173,77457.5,40449.7,2494.1,1021,77457.5,40449.7,2494.1,1021,77457.5,40449.7,2494.1,1021
"175",174,69377.8,41745.2,2450.6,976.5,69377.8,41745.2,2450.6,976.5,69377.8,41745.2,2450.6,976.5
"176",175,62253.4,42845.5,2443.8,963.7,62253.4,42845.5,2443.8,963.7,62253.4,42845.5,2443.8,963.7
"177",176,55554.2,44168.1,2420.9,927.1,55554.2,44168.1,2420.9,927.1,55554.2,44168.1,2420.9,927.1
"178",177,49505.3,45443.2,2360.7,923.1,49505.3,45443.2,2360.7,923.1,49505.3,45443.2,2360.7,923.1
"179",178,44360,45932.5,2350.5,871.7,44360,45932.5,2350.5,871.7,44360,45932.5,2350.5,871.7
"180",179,39625.9,45824.8,2308.4,849,39625.9,45824.8,2308.4,849,39625.9,45824.8,2308.4,849
"181",180,35204.1,45087.4,2254.8,840.1,35204.1,45087.4,2254.8,840.1,35204.1,45087.4,2254.8,840.1
"182",181,31393.8,44232.9,2233.9,814.3,31393.8,44232.9,2233.9,814.3,31393.8,44232.9,2233.9,814.3
"183",182,27873.5,43159.8,2221.4,787.8,27873.5,43159.8,2221.4,787.8,27873.5,43159.8,2221.4,787.8
"184",183,24868.7,41733.9,2171,761.4,24868.7,41733.9,2171,761.4,24868.7,41733.9,2171,761.4
"185",184,22004.5,40321.5,2132.4,754,22004.5,40321.5,2132.4,754,22004.5,40321.5,2132.4,754
"186",185,19517.6,39465.6,2095.7,734.1,19517.6,39465.6,2095.7,734.1,19517.6,39465.6,2095.7,734.1
"187",186,17219.4,38943.9,2076.3,726.7,17219.4,38943.9,2076.3,726.7,17219.4,38943.9,2076.3,726.7
"188",187,15264.3,38516.9,2038.7,691.8,15264.3,38516.9,2038.7,691.8,15264.3,38516.9,2038.7,691.8
"189",188,13522.6,38203.8,2006.6,673.4,13522.6,38203.8,2006.6,673.4,13522.6,38203.8,2006.6,673.4
"190",189,11980.7,38459.9,1976.6,678.5,11980.7,38459.9,1976.6,678.5,11980.7,38459.9,1976.6,678.5
"191",190,10572.2,38632.8,1955.3,623.2,10572.2,38632.8,1955.3,623.2,10572.2,38632.8,1955.3,623.2
"192",191,9365.4,38916.1,1933,627.2,9365.4,38916.1,1933,627.2,9365.4,38916.1,1933,627.2
"193",192,8355.4,39230.4,1886.7,615.6,8355.4,39230.4,1886.7,615.6,8355.4,39230.4,1886.7,615.6
"194",193,7374.7,39662.2,1835.5,586.1,7374.7,39662.2,1835.5,586.1,7374.7,39662.2,1835.5,586.1
"195",194,6532.8,40172.8,1829.6,566.2,6532.8,40172.8,1829.6,566.2,6532.8,40172.8,1829.6,566.2
"196",195,5760.5,40714,1796.5,568.3,5760.5,40714,1796.5,568.3,5760.5,40714,1796.5,568.3
"197",196,5072.2,41396.6,1763.4,557.3,5072.2,41396.6,1763.4,557.3,5072.2,41396.6,1763.4,557.3
"198",197,4504.2,41942.7,1735.4,529,4504.2,41942.7,1735.4,529,4504.2,41942.7,1735.4,529
"199",198,3994.1,42599.5,1713,519.1,3994.1,42599.5,1713,519.1,3994.1,42599.5,1713,519.1
"200",199,3527.8,43302.7,1702.5,509.9,3527.8,43302.7,1702.5,509.9,3527.8,43302.7,1702.5,509.9
"201",200,3121.3,43838.5,1670.2,495.4,3121.3,43838.5,1670.2,495.4,3121.3,43838.5,1670.2,495.4
"202",201,2778.2,44643.8,1642.9,473.2,2778.2,44643.8,1642.9,473.2,2778.2,44643.8,1642.9,473.2
"203",202,2486.8,45118.9,1611.3,468,2486.8,45118.9,1611.3,468,2486.8,45118.9,1611.3,468
"204",203,2149.6,45998.9,1594.6,460.6,2149.6,45998.9,1594.6,460.6,2149.6,45998.9,1594.6,460.6
"205",204,1940.8,46415.7,1581.2,448.5,1940.8,46415.7,1581.2,448.5,1940.8,46415.7,1581.2,448.5
"206",205,1701.3,47075.4,1535.4,426.4,1701.3,47075.4,1535.4,426.4,1701.3,47075.4,1535.4,426.4
"207",206,1523,47763.4,1534.6,413.5,1523,47763.4,1534.6,413.5,1523,47763.4,1534.6,413.5
"208",207,1356.9,48387.8,1464.1,394,1356.9,48387.8,1464.1,394,1356.9,48387.8,1464.1,394
"209",208,1196.3,48940.2,1484.1,415.2,1196.3,48940.2,1484.1,415.2,1196.3,48940.2,1484.1,415.2
"210",209,1074.2,49362.2,1468.2,388,1074.2,49362.2,1468.2,388,1074.2,49362.2,1468.2,388
"211",210,939.3,49872.2,1424.2,372.1,939.3,49872.2,1424.2,372.1,939.3,49872.2,1424.2,372.1
"212",211,841.8,50240.1,1407.4,364.5,841.8,50240.1,1407.4,360.8,841.8,50240.1,1407.4,360.8
"213",212,738.4,50794.1,1371.6,364.9,738.4,50794.1,1371.6,361.5,738.4,50794.1,1371.6,361.5
"214",213,637.4,51189.7,1358.8,367.3,637.4,51189.7,1358.8,357.4,637.4,51189.7,1358.8,357.4
"215",214,574.7,51543.5,1339.6,383.8,574.7,51543.5,1339.6,360.7,574.7,51543.5,1339.6,360.7
"216",215,512,51713,1298.8,369.4,512,51713,1298.8,342.3,512,51713,1298.8,342.3
"217",216,452.2,52176.2,1281.3,367.8,452.2,52176.2,1281.3,329.6,452.2,52176.2,1281.3,329.6
"218",217,399.5,52265.3,1267.5,372.1,399.5,52265.3,1267.5,319,399.5,52265.3,1267.5,319
"219",218,358.8,52357.3,1261.4,381.9,358.8,52357.3,1261.4,303.1,358.8,52357.3,1261.4,303.1
"220",219,312.2,52646.4,1226.3,398.3,312.2,52646.4,1226.3,304.3,312.2,52646.4,1226.3,304.3
"221",220,269.2,52756.9,1179.2,427.7,269.2,52756.9,1179.2,298.8,269.2,52756.9,1179.2,298.8
"222",221,250.4,52770.2,1202.3,445.1,250.4,52770.2,1202.3,290.4,250.4,52770.2,1202.3,290.4
"223",222,219.9,52710.3,1166.7,464.2,219.9,52710.3,1166.7,278.7,219.9,52710.3,1166.7,278.7
"224",223,196.2,52822.5,1155.4,493.6,196.2,52822.5,1155.4,279.6,196.2,52822.5,1155.4,279.6
"225",224,175.9,52539.1,1142.2,533.9,175.9,52539.1,1142.2,277.8,175.9,52539.1,1142.2,277.8
"226",225,146.1,52484.4,1107.4,561.7,146.1,52484.4,1107.4,260,146.1,52484.4,1107.4,260.2
"227",226,133.2,52364.2,1097,592.2,133.2,52364.2,1097,258.5,133.2,52364.2,1097,250.4
"228",227,125.5,52067.8,1075.9,644.5,125.5,52067.8,1075.9,259.1,125.5,52067.8,1075.9,252.6
"229",228,107,51784.7,1054.5,690.1,107,51784.7,1054.5,268.8,107,51784.7,1054.5,250
"230",229,89.8,51607.5,1062.9,769.7,89.8,51607.5,1062.9,256.9,89.8,51607.5,1062.9,230.6
"231",230,80.5,51215.9,1022.4,844.1,80.5,51215.9,1022.4,271.6,80.5,51215.9,1022.4,234
"232",231,77.8,50773,1032.5,935.5,77.8,50773,1032.5,278.8,77.8,50773,1032.5,224.2
"233",232,68.2,50321.1,1006.6,1009.3,68.2,50321.1,1006.6,288.6,68.2,50321.1,1006.6,219.8
"234",233,58.4,49833.3,994.7,1103.8,58.4,49833.3,994.7,284.1,58.4,49833.3,994.7,204.6
"235",234,55.1,49386.2,978.9,1214.6,55.1,49386.2,978.9,303,55.1,49386.2,978.9,208.2
"236",235,46.7,48940.3,974.2,1316.7,46.7,48940.3,974.2,311.9,46.7,48940.3,974.2,199.8
"237",236,38.2,48056.8,945.5,1400.6,38.2,48056.8,945.5,326.3,38.2,48056.8,945.5,198.8
"238",237,36.8,46671.8,936,1462.6,36.8,46671.8,936,340.5,36.8,46671.8,936,195.2
"239",238,30.7,44988,938.3,1518.4,30.7,44988,938.3,359.2,30.7,44988,938.3,183
"240",239,25.9,43212.7,909.2,1553.4,25.9,43212.7,909.2,379.6,25.9,43212.7,909.2,177.7
"241",240,22,41279.7,886,1596.4,22,41279.7,886,404.2,22,41279.7,886,169.2
"242",241,24.3,39140.5,867.4,1606.3,24.3,39140.5,867.4,442.9,24.3,39140.5,867.4,177.2
"243",242,19.8,37023.2,859.6,1635.3,19.8,37023.2,859.6,468.1,19.8,37023.2,859.6,165.9
"244",243,16.7,35172,840.1,1645.4,16.7,35172,840.1,503.9,16.7,35172,840.1,166.5
"245",244,15.2,33235.9,839.8,1621.9,15.2,33235.9,839.8,531.6,15.2,33235.9,839.8,156
"246",245,14.9,31438,817.2,1630.7,14.9,31438,817.2,572.3,14.9,31438,817.2,155.7
"247",246,12.3,29731.7,813.9,1663.9,12.3,29731.7,813.9,629.7,12.3,29731.7,813.9,145.9
"248",247,10.9,27954.7,792,1647.9,10.9,27954.7,792,673.2,10.9,27954.7,792,151.1
"249",248,9.8,26331,781.6,1660.2,9.8,26331,781.6,714.6,9.8,26331,781.6,147.5
"250",249,9.3,24880.4,768.4,1666.7,9.3,24880.4,768.4,778.4,9.3,24880.4,768.4,142.3
"251",250,7.4,23488.2,757,1681.6,7.4,23488.2,757,858.9,7.4,23488.2,757,149.4
"252",251,8,22068.1,745.6,1685.8,8,22068.1,745.6,914.4,8,22068.1,745.6,149.2
"253",252,6.4,20859.6,740.1,1662.6,6.4,20859.6,740.1,996.9,6.4,20859.6,740.1,156.7
"254",253,5.5,19624.3,738.5,1663.2,5.5,19624.3,738.5,1017.8,5.5,19624.3,738.5,150.3
"255",254,4.5,18460.1,715.2,1676.8,4.5,18460.1,715.2,1069.3,4.5,18460.1,715.2,150.9
