"","outd","NoInt:0.75","CI_HQ_SD:0.75","PC_CI_SD:0.75","PC_CI_HQ_SD:0.75","NoInt:0.5","CI_HQ_SD:0.5","PC_CI_SD:0.5","PC_CI_HQ_SD:0.5","NoInt:0.25","CI_HQ_SD:0.25","PC_CI_SD:0.25","PC_CI_HQ_SD:0.25"
"31",30,0,0,0,0,0,0,0,0,0,0,0,0
"32",31,0,0,0,0,0,0,0,0,0,0,0,0
"33",32,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"34",33,0,0,0,0,0,0,0,0,0,0,0,0
"35",34,0,0,0,0,0,0,0,0,0,0,0,0
"36",35,0,0,0,0,0,0,0,0,0,0,0,0
"37",36,0,0,0,0,0,0,0,0,0,0,0,0
"38",37,0,0,0,0,0,0,0,0,0,0,0,0
"39",38,0,0,0,0,0,0,0,0,0,0,0,0
"40",39,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"41",40,0,0,0,0,0,0,0,0,0,0,0,0
"42",41,0,0,0,0,0,0,0,0,0,0,0,0
"43",42,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"44",43,0,0,0,0,0,0,0,0,0,0,0,0
"45",44,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
"46",45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"47",46,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
"48",47,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"49",48,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"50",49,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
"51",50,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
"52",51,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
"53",52,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
"54",53,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
"55",54,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
"56",55,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
"57",56,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
"58",57,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8
"59",58,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
"60",59,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
"61",60,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
"62",61,9,9,9,9,9,9,9,9,9,9,9,9
"63",62,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4
"64",63,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3
"65",64,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4
"66",65,16,16,16,16,16,16,16,16,16,16,16,16
"67",66,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6
"68",67,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9
"69",68,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3
"70",69,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5
"71",70,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6
"72",71,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7
"73",72,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6
"74",73,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4
"75",74,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4
"76",75,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9
"77",76,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2
"78",77,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9
"79",78,157.6,157.6,157.6,157.6,157.6,157.6,157.6,157.6,157.6,157.6,157.6,157.6
"80",79,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6
"81",80,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3
"82",81,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1
"83",82,287.4,287.4,287.4,287.4,287.4,287.4,287.4,287.4,287.4,287.4,287.4,287.4
"84",83,317.8,317.8,317.8,317.8,317.8,317.8,317.8,317.8,317.8,317.8,317.8,317.8
"85",84,373.3,373.3,373.3,373.3,373.3,373.3,373.3,373.3,373.3,373.3,373.3,373.3
"86",85,443.2,443.2,443.2,443.2,443.2,443.2,443.2,443.2,443.2,443.2,443.2,443.2
"87",86,504.8,504.8,504.8,504.8,504.8,504.8,504.8,504.8,504.8,504.8,504.8,504.8
"88",87,576.6,576.6,576.6,576.6,576.6,576.6,576.6,576.6,576.6,576.6,576.6,576.6
"89",88,672.8,672.8,672.8,672.8,672.8,672.8,672.8,672.8,672.8,672.8,672.8,672.8
"90",89,775.8,775.8,775.8,775.8,775.8,775.8,775.8,775.8,775.8,775.8,775.8,775.8
"91",90,931.3,931.3,931.3,931.3,931.3,931.3,931.3,931.3,931.3,931.3,931.3,931.3
"92",91,1091.5,1089.5,1088.1,1088.1,1091.5,1089.5,1088.1,1088.1,1091.5,1089.5,1088.1,1088.1
"93",92,1268.5,1264.4,1260,1260,1268.5,1264.4,1260,1260,1268.5,1264.4,1260,1260
"94",93,1493.1,1459.9,1435.9,1435.9,1493.1,1459.9,1435.9,1435.9,1493.1,1459.9,1435.9,1435.9
"95",94,1790.2,1702.3,1681.2,1674.6,1790.2,1702.3,1681.2,1674.6,1790.2,1702.3,1681.2,1674.6
"96",95,2065.9,1925.6,1894.4,1904.5,2065.9,1925.6,1894.4,1904.5,2065.9,1925.6,1894.4,1904.5
"97",96,2487.8,2266.7,2171.7,2187.7,2487.8,2266.7,2171.7,2187.7,2487.8,2266.7,2171.7,2187.7
"98",97,2923.8,2536.1,2422.7,2425.3,2923.8,2536.1,2422.7,2425.3,2923.8,2536.1,2422.7,2425.3
"99",98,3420.7,2865.8,2646.7,2639.7,3420.7,2865.8,2646.7,2639.7,3420.7,2865.8,2646.7,2639.7
"100",99,4013.2,3188.5,2872,2889,4013.2,3188.5,2872,2889,4013.2,3188.5,2872,2889
"101",100,4752.2,3553,3141.9,3118.1,4752.2,3553,3141.9,3118.1,4752.2,3553,3141.9,3118.1
"102",101,5583.6,3946.4,3391.9,3355.8,5583.6,3946.4,3391.9,3355.8,5583.6,3946.4,3391.9,3355.8
"103",102,6562.3,4310.4,3566,3552,6562.3,4310.4,3566,3552,6562.3,4310.4,3566,3552
"104",103,7718.6,4672.7,3795.1,3760.1,7718.6,4672.7,3795.1,3760.1,7718.6,4672.7,3795.1,3760.1
"105",104,9039.5,5035.2,3884.3,3856.9,9039.5,5035.2,3884.3,3856.9,9039.5,5035.2,3884.3,3856.9
"106",105,10597.9,5428.3,3962.8,3938,10597.9,5428.3,3962.8,3938,10597.9,5428.3,3962.8,3938
"107",106,12466,5885.7,4074.2,4006.8,12466,5885.7,4074.2,4006.8,12466,5885.7,4074.2,4006.8
"108",107,14584.6,6198.6,4111.4,4016.2,14584.6,6198.6,4111.4,4016.2,14584.6,6198.6,4111.4,4016.2
"109",108,17092.4,6665,4150.7,3984.5,17092.4,6665,4150.7,3984.5,17092.4,6665,4150.7,3984.5
"110",109,19937.2,7084.2,4106.3,3985.8,19937.2,7084.2,4106.3,3985.8,19937.2,7084.2,4106.3,3985.8
"111",110,23302.7,7516.9,4173.8,3975.4,23302.7,7516.9,4173.8,3975.4,23302.7,7516.9,4173.8,3975.4
"112",111,27093.3,7998.3,4160.3,3987.3,27093.3,7998.3,4160.3,3987.3,27093.3,7998.3,4160.3,3987.3
"113",112,31325,8435.8,4219.2,3978.1,31325,8435.8,4219.2,3978.1,31325,8435.8,4219.2,3978.1
"114",113,36503.6,8924.5,4198.3,3862.5,36503.6,8924.5,4198.3,3862.5,36503.6,8924.5,4198.3,3862.5
"115",114,42221.5,9388.8,4204.1,3871.3,42221.5,9388.8,4204.1,3871.3,42221.5,9388.8,4204.1,3871.3
"116",115,48813.2,9982.6,4228.5,3825.8,48813.2,9982.6,4228.5,3825.8,48813.2,9982.6,4228.5,3825.8
"117",116,56200.1,10454.8,4202.9,3835.9,56200.1,10454.8,4202.9,3835.9,56200.1,10454.8,4202.9,3835.9
"118",117,64860.6,11083.5,4261.7,3741.2,64860.6,11083.5,4261.7,3741.2,64860.6,11083.5,4261.7,3741.2
"119",118,74419.7,11646.4,4194.1,3728.9,74419.7,11646.4,4194.1,3728.9,74419.7,11646.4,4194.1,3728.9
"120",119,85270.7,12273.2,4197.7,3631.3,85270.7,12273.2,4197.7,3631.3,85270.7,12273.2,4197.7,3631.3
"121",120,97250.5,12945.1,4197.5,3583,97250.5,12945.1,4197.5,3583,97250.5,12945.1,4197.5,3583
"122",121,110666.2,13618.9,4177.7,3522.2,110666.2,13618.9,4177.7,3522.2,110666.2,13618.9,4177.7,3522.2
"123",122,125744.8,14319.6,4104.6,3483.4,125744.8,14319.6,4104.6,3483.4,125744.8,14319.6,4104.6,3483.4
"124",123,142285.3,15019.3,4101.3,3392,142285.3,15019.3,4101.3,3392,142285.3,15019.3,4101.3,3392
"125",124,160210.7,15726.6,4099.8,3310.4,160210.7,15726.6,4099.8,3310.4,160210.7,15726.6,4099.8,3310.4
"126",125,180241.5,16494.8,4012,3218,180241.5,16494.8,4012,3218,180241.5,16494.8,4012,3218
"127",126,201588.4,17296.7,3924.2,3144.2,201588.4,17296.7,3924.2,3144.2,201588.4,17296.7,3924.2,3144.2
"128",127,224548.1,18203.8,3935.3,3076.6,224548.1,18203.8,3935.3,3076.6,224548.1,18203.8,3935.3,3076.6
"129",128,248818.3,19045.3,3886.1,2982,248818.3,19045.3,3886.1,2982,248818.3,19045.3,3886.1,2982
"130",129,273251.2,19420.3,3833,2905.9,273251.2,19420.3,3833,2905.9,273251.2,19420.3,3833,2905.9
"131",130,296044.8,19542.6,3767.2,2815.5,296044.8,19542.6,3767.2,2815.5,296044.8,19542.6,3767.2,2815.5
"132",131,318933.6,19523.4,3718.3,2771.3,318933.6,19523.4,3718.3,2771.3,318933.6,19523.4,3718.3,2771.3
"133",132,341100,19351.6,3667.4,2669.1,341100,19351.6,3667.4,2669.1,341100,19351.6,3667.4,2669.1
"134",133,362111.3,19032.7,3605.4,2592.4,362111.3,19032.7,3605.4,2592.4,362111.3,19032.7,3605.4,2592.4
"135",134,382981.5,18626.2,3561.4,2521.1,382981.5,18626.2,3561.4,2521.1,382981.5,18626.2,3561.4,2521.1
"136",135,402374.8,18243.4,3513.4,2472.3,402374.8,18243.4,3513.4,2472.3,402374.8,18243.4,3513.4,2472.3
"137",136,420715.6,17747.7,3470.7,2389.4,420715.6,17747.7,3470.7,2389.4,420715.6,17747.7,3470.7,2389.4
"138",137,437045.8,17216.7,3393.1,2319.2,437045.8,17216.7,3393.1,2319.2,437045.8,17216.7,3393.1,2319.2
"139",138,452030.7,16759.9,3331.3,2249.6,452030.7,16759.9,3331.3,2249.6,452030.7,16759.9,3331.3,2249.6
"140",139,464451.2,16322.2,3276.2,2202.6,464451.2,16322.2,3276.2,2202.6,464451.2,16322.2,3276.2,2202.6
"141",140,475208.9,15841.4,3227.6,2112.1,475208.9,15841.4,3227.6,2112.1,475208.9,15841.4,3227.6,2112.1
"142",141,483513.5,15439.8,3178.7,2055.3,483513.5,15439.8,3178.7,2055.3,483513.5,15439.8,3178.7,2055.3
"143",142,488522.8,15061.9,3126.8,1991,488522.8,15061.9,3126.8,1991,488522.8,15061.9,3126.8,1991
"144",143,492542.4,14764.7,3106.7,1921.2,492542.4,14764.7,3106.7,1921.2,492542.4,14764.7,3106.7,1921.2
"145",144,494806,14697.2,3047.9,1870.4,494806,14697.2,3047.9,1870.4,494806,14697.2,3047.9,1870.4
"146",145,495882.8,14691.1,2989.6,1803.6,495882.8,14691.1,2989.6,1803.6,495882.8,14691.1,2989.6,1803.6
"147",146,494513.2,14766.4,2959.8,1765.9,494513.2,14766.4,2959.8,1765.9,494513.2,14766.4,2959.8,1765.9
"148",147,490800,14987.6,2887,1721.7,490800,14987.6,2887,1721.7,490800,14987.6,2887,1721.7
"149",148,485247,15318.2,2847.2,1665.4,485247,15318.2,2847.2,1665.4,485247,15318.2,2847.2,1665.4
"150",149,475692.6,15653,2782.9,1610,475692.6,15653,2782.9,1610,475692.6,15653,2782.9,1610
"151",150,464826.3,16106,2764.9,1562.1,464826.3,16106,2764.9,1562.1,464826.3,16106,2764.9,1562.1
"152",151,451426.4,16634.8,2719.9,1530.1,451426.4,16634.8,2719.9,1530.1,451426.4,16634.8,2719.9,1530.1
"153",152,435624.4,17290,2679.1,1489.6,435624.4,17290,2679.1,1489.6,435624.4,17290,2679.1,1489.6
"154",153,418024.5,17773.3,2638.4,1454.8,418024.5,17773.3,2638.4,1454.8,418024.5,17773.3,2638.4,1454.8
"155",154,398936.6,18412.5,2594.6,1393,398936.6,18412.5,2594.6,1393,398936.6,18412.5,2594.6,1393
"156",155,378851.3,19163.6,2552,1393.8,378851.3,19163.6,2552,1393.8,378851.3,19163.6,2552,1393.8
"157",156,357456.1,19858.5,2547.1,1324,357456.1,19858.5,2547.1,1324,357456.1,19858.5,2547.1,1324
"158",157,336102.6,20591.8,2489.5,1274.6,336102.6,20591.8,2489.5,1274.6,336102.6,20591.8,2489.5,1274.6
"159",158,314699.2,21389.5,2435.9,1267.3,314699.2,21389.5,2435.9,1267.3,314699.2,21389.5,2435.9,1267.3
"160",159,292629.7,22390.5,2419,1235.3,292629.7,22390.5,2419,1235.3,292629.7,22390.5,2419,1235.3
"161",160,271150.9,23162,2379.3,1196.1,271150.9,23162,2379.3,1196.1,271150.9,23162,2379.3,1196.1
"162",161,250995.4,24117.2,2331.8,1159.7,250995.4,24117.2,2331.8,1159.7,250995.4,24117.2,2331.8,1159.7
"163",162,231087.1,25091,2320.1,1122.6,231087.1,25091,2320.1,1122.6,231087.1,25091,2320.1,1122.6
"164",163,211565.6,26045.1,2294,1101.5,211565.6,26045.1,2294,1101.5,211565.6,26045.1,2294,1101.5
"165",164,193561,27016.5,2229.9,1071.4,193561,27016.5,2229.9,1071.4,193561,27016.5,2229.9,1071.4
"166",165,176401.8,28179.9,2229.6,1042.8,176401.8,28179.9,2229.6,1042.8,176401.8,28179.9,2229.6,1042.8
"167",166,160235.4,29316.9,2196.7,995.7,160235.4,29316.9,2196.7,995.7,160235.4,29316.9,2196.7,995.7
"168",167,145430.4,30374,2167.2,968.8,145430.4,30374,2167.2,968.8,145430.4,30374,2167.2,968.8
"169",168,131550.3,31440.2,2096.4,954.3,131550.3,31440.2,2096.4,954.3,131550.3,31440.2,2096.4,954.3
"170",169,118946.4,32713.5,2108.8,917.5,118946.4,32713.5,2108.8,917.5,118946.4,32713.5,2108.8,917.5
"171",170,107253.1,33920.5,2043.6,897.5,107253.1,33920.5,2043.6,897.5,107253.1,33920.5,2043.6,897.5
"172",171,96450.9,34998.1,2062.5,884.7,96450.9,34998.1,2062.5,884.7,96450.9,34998.1,2062.5,884.7
"173",172,86434,36411.5,2010.3,852.6,86434,36411.5,2010.3,852.6,86434,36411.5,2010.3,852.6
"174",173,77457.5,37588.9,1979.1,830.3,77457.5,37588.9,1979.1,830.3,77457.5,37588.9,1979.1,830.3
"175",174,69377.8,38879.7,1954.3,790.5,69377.8,38879.7,1954.3,790.5,69377.8,38879.7,1954.3,790.5
"176",175,62253.4,40082.4,1931.8,776.8,62253.4,40082.4,1931.8,776.8,62253.4,40082.4,1931.8,776.8
"177",176,55554.2,41460.4,1893.6,761.5,55554.2,41460.4,1893.6,761.5,55554.2,41460.4,1893.6,761.5
"178",177,49505.3,42699.9,1905.3,747.6,49505.3,42699.9,1905.3,747.6,49505.3,42699.9,1905.3,747.6
"179",178,44360,43380.1,1859.7,731.4,44360,43380.1,1859.7,731.4,44360,43380.1,1859.7,731.4
"180",179,39625.9,43237.8,1821.7,707.2,39625.9,43237.8,1821.7,707.2,39625.9,43237.8,1821.7,707.2
"181",180,35204.1,42631.6,1791.6,674.9,35204.1,42631.6,1791.6,674.9,35204.1,42631.6,1791.6,674.9
"182",181,31393.8,41884.2,1749.6,675.2,31393.8,41884.2,1749.6,675.2,31393.8,41884.2,1749.6,675.2
"183",182,27873.5,40791.9,1736.6,677.5,27873.5,40791.9,1736.6,677.5,27873.5,40791.9,1736.6,677.5
"184",183,24868.7,39641.3,1708.3,633.1,24868.7,39641.3,1708.3,633.1,24868.7,39641.3,1708.3,633.1
"185",184,22004.5,38441,1701.2,621.9,22004.5,38441,1701.2,621.9,22004.5,38441,1701.2,621.9
"186",185,19517.6,37541.7,1663.2,604.1,19517.6,37541.7,1663.2,604.1,19517.6,37541.7,1663.2,604.1
"187",186,17219.4,37075.8,1625.3,597.7,17219.4,37075.8,1625.3,597.7,17219.4,37075.8,1625.3,597.7
"188",187,15264.3,36840.9,1630.7,567.8,15264.3,36840.9,1630.7,567.8,15264.3,36840.9,1630.7,567.8
"189",188,13522.6,36771.1,1610.4,568.8,13522.6,36771.1,1610.4,568.8,13522.6,36771.1,1610.4,568.8
"190",189,11980.7,36914.9,1544.8,554.3,11980.7,36914.9,1544.8,554.3,11980.7,36914.9,1544.8,554.3
"191",190,10572.2,37284.3,1556.9,558.3,10572.2,37284.3,1556.9,558.3,10572.2,37284.3,1556.9,558.3
"192",191,9365.4,37478.1,1537.8,529.7,9365.4,37478.1,1537.8,529.7,9365.4,37478.1,1537.8,529.7
"193",192,8355.4,37995.3,1502.8,511.6,8355.4,37995.3,1502.8,511.6,8355.4,37995.3,1502.8,511.6
"194",193,7374.7,38477.3,1494.9,497.8,7374.7,38477.3,1494.9,497.8,7374.7,38477.3,1494.9,497.8
"195",194,6532.8,39117.9,1473.1,485.2,6532.8,39117.9,1473.1,485.2,6532.8,39117.9,1473.1,485.2
"196",195,5760.5,39724.8,1461.1,474.5,5760.5,39724.8,1461.1,474.5,5760.5,39724.8,1461.1,474.5
"197",196,5072.2,40391.5,1456.1,454.5,5072.2,40391.5,1456.1,454.5,5072.2,40391.5,1456.1,454.5
"198",197,4504.2,41113,1413.6,458.8,4504.2,41113,1413.6,458.8,4504.2,41113,1413.6,458.8
"199",198,3994.1,41884,1401.3,444.7,3994.1,41884,1401.3,444.7,3994.1,41884,1401.3,444.7
"200",199,3527.8,42673.9,1384.1,422.7,3527.8,42673.9,1384.1,422.7,3527.8,42673.9,1384.1,422.7
"201",200,3121.3,43358.4,1381.1,415.9,3121.3,43358.4,1381.1,415.9,3121.3,43358.4,1381.1,415.9
"202",201,2778.2,44282.7,1361.2,412.2,2778.2,44282.7,1361.2,412.2,2778.2,44282.7,1361.2,412.2
"203",202,2486.8,44982.3,1343.2,390.8,2486.8,44982.3,1343.2,390.8,2486.8,44982.3,1343.2,390.8
"204",203,2149.6,45826.1,1306.1,395,2149.6,45826.1,1306.1,395,2149.6,45826.1,1306.1,395
"205",204,1940.8,46506.8,1301,383.3,1940.8,46506.8,1301,383.3,1940.8,46506.8,1301,383.3
"206",205,1701.3,47316.9,1290.2,373.6,1701.3,47316.9,1290.2,373.6,1701.3,47316.9,1290.2,373.6
"207",206,1523,48032.5,1255.1,362.1,1523,48032.5,1255.1,362.1,1523,48032.5,1255.1,362.1
"208",207,1356.9,48724.7,1250.9,367.2,1356.9,48724.7,1250.9,367.2,1356.9,48724.7,1250.9,367.2
"209",208,1196.3,49291.3,1215.5,346,1196.3,49291.3,1215.5,346,1196.3,49291.3,1215.5,346
"210",209,1074.2,50039.7,1208.3,333.7,1074.2,50039.7,1208.3,333.7,1074.2,50039.7,1208.3,333.7
"211",210,939.3,50614.8,1168.2,339.1,939.3,50614.8,1168.2,339.1,939.3,50614.8,1168.2,339.1
"212",211,841.8,51253.2,1153.5,322.1,841.8,51253.2,1153.5,322.1,841.8,51253.2,1153.5,322.1
"213",212,738.4,51792,1157.6,312.9,738.4,51792,1157.6,312.9,738.4,51792,1157.6,312.9
"214",213,637.4,52224.3,1136.2,300,637.4,52224.3,1136.2,300,637.4,52224.3,1136.2,300
"215",214,574.7,52754.9,1131.4,291.3,574.7,52754.9,1131.4,291.3,574.7,52754.9,1131.4,291.3
"216",215,512,53314.3,1123.4,288,512,53314.3,1123.4,288,512,53314.3,1123.4,288
"217",216,452.2,53529.2,1091.7,287.1,452.2,53529.2,1091.7,287.1,452.2,53529.2,1091.7,287.1
"218",217,399.5,53918.3,1070.8,267.7,399.5,53918.3,1070.8,267.7,399.5,53918.3,1070.8,267.7
"219",218,358.8,54149.3,1065.3,267.7,358.8,54149.3,1065.3,267.7,358.8,54149.3,1065.3,267.7
"220",219,312.2,54652.5,1040.5,265.2,312.2,54652.5,1040.5,265.2,312.2,54652.5,1040.5,265.2
"221",220,269.2,54744.4,1038.4,256.5,269.2,54744.4,1038.4,256.4,269.2,54744.4,1038.4,256.4
"222",221,250.4,54950.5,1034.2,248.6,250.4,54950.5,1034.2,243.5,250.4,54950.5,1034.2,243.5
"223",222,219.9,55156,1035.4,248.3,219.9,55156,1035.4,244.2,219.9,55156,1035.4,244.2
"224",223,196.2,55120.2,996.2,252.2,196.2,55120.2,996.2,247.3,196.2,55120.2,996.2,247.3
"225",224,175.9,55142,987.1,238.6,175.9,55142,987.1,228.1,175.9,55142,987.1,228.1
"226",225,146.1,55047.2,973.4,241.4,146.1,55047.2,973.4,225.9,146.1,55047.2,973.4,225.9
"227",226,133.2,55063.5,968.2,243.2,133.2,55063.5,968.2,216.1,133.2,55063.5,968.2,216.1
"228",227,125.5,55018.5,930.5,254,125.5,55018.5,930.5,221.6,125.5,55018.5,930.5,221.6
"229",228,107,54677.3,930.9,258.2,107,54677.3,930.9,210.8,107,54677.3,930.9,210.8
"230",229,89.8,54449.6,925.1,277,89.8,54449.6,925.1,207,89.8,54449.6,925.1,207
"231",230,80.5,54195.3,907.3,273.8,80.5,54195.3,907.3,200.5,80.5,54195.3,907.3,200.5
"232",231,77.8,53939.7,890,289.2,77.8,53939.7,890,198.9,77.8,53939.7,890,198.9
"233",232,68.2,53571,876.6,316.5,68.2,53571,876.6,190.5,68.2,53571,876.6,190.5
"234",233,58.4,53170.6,867.1,332.4,58.4,53170.6,867.1,194.7,58.4,53170.6,867.1,194.7
"235",234,55.1,52844.9,861.6,358.7,55.1,52844.9,861.6,177.8,55.1,52844.9,861.6,177.8
"236",235,46.7,52366,840.7,392.6,46.7,52366,840.7,183,46.7,52366,840.7,183
"237",236,38.2,51444.3,836.8,414.4,38.2,51444.3,836.8,170.7,38.2,51444.3,836.8,170.7
"238",237,36.8,49934,820.3,442.1,36.8,49934,820.3,173.3,36.8,49934,820.3,173.3
"239",238,30.7,48163.6,803.7,479.4,30.7,48163.6,803.7,163.5,30.7,48163.6,803.7,163.5
"240",239,25.9,46296.2,791.7,509,25.9,46296.2,791.7,163.1,25.9,46296.2,791.7,163.1
"241",240,22,44179.7,788.7,535.6,22,44179.7,788.7,164.1,22,44179.7,788.7,164.1
"242",241,24.3,42179,781.8,581.5,24.3,42179,781.8,158.6,24.3,42179,781.8,158.6
"243",242,19.8,39850.8,775.5,620.2,19.8,39850.8,775.5,152.5,19.8,39850.8,775.5,154.2
"244",243,16.7,38026,761.4,681.5,16.7,38026,761.4,160.5,16.7,38026,761.4,157.8
"245",244,15.2,35868.1,744.3,695.9,15.2,35868.1,744.3,151.6,15.2,35868.1,744.3,144.1
"246",245,14.9,33825,732,736.8,14.9,33825,732,157.4,14.9,33825,732,147.7
"247",246,12.3,32004.1,743.3,766.6,12.3,32004.1,743.3,157.1,12.3,32004.1,743.3,136.9
"248",247,10.9,30201.3,716.6,757.9,10.9,30201.3,716.6,166.1,10.9,30201.3,716.6,142.3
"249",248,9.8,28503.3,704,797.7,9.8,28503.3,704,163.6,9.8,28503.3,704,135.5
"250",249,9.3,26788.4,707,796.5,9.3,26788.4,707,167.9,9.3,26788.4,707,125.1
"251",250,7.4,25355.3,688.6,793.8,7.4,25355.3,688.6,178.3,7.4,25355.3,688.6,132.7
"252",251,8,23970.4,670.4,838.3,8,23970.4,670.4,193.3,8,23970.4,670.4,124.9
"253",252,6.4,22638,659.2,820.5,6.4,22638,659.2,205.4,6.4,22638,659.2,129.3
"254",253,5.5,21398.6,665.6,838.6,5.5,21398.6,665.6,210.3,5.5,21398.6,665.6,122.2
"255",254,4.5,20097.1,648.6,851.6,4.5,20097.1,648.6,234.3,4.5,20097.1,648.6,114.7
"256",255,4,19068.2,645.3,867.2,4,19068.2,645.3,253.1,4,19068.2,645.3,115.2
"257",256,3.2,18023.6,626.2,867,3.2,18023.6,626.2,276.5,3.2,18023.6,626.2,116.3
