"","outd","NoInt:0.75","CI_HQ_SD:0.75","PC_CI_SD:0.75","PC_CI_HQ_SD:0.75","NoInt:0.5","CI_HQ_SD:0.5","PC_CI_SD:0.5","PC_CI_HQ_SD:0.5","NoInt:0.25","CI_HQ_SD:0.25","PC_CI_SD:0.25","PC_CI_HQ_SD:0.25"
"31",30,0,0,0,0,0,0,0,0,0,0,0,0
"32",31,0,0,0,0,0,0,0,0,0,0,0,0
"33",32,0,0,0,0,0,0,0,0,0,0,0,0
"34",33,0,0,0,0,0,0,0,0,0,0,0,0
"35",34,0,0,0,0,0,0,0,0,0,0,0,0
"36",35,0,0,0,0,0,0,0,0,0,0,0,0
"37",36,0,0,0,0,0,0,0,0,0,0,0,0
"38",37,0,0,0,0,0,0,0,0,0,0,0,0
"39",38,0,0,0,0,0,0,0,0,0,0,0,0
"40",39,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"41",40,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
"42",41,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
"43",42,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"44",43,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
"45",44,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
"46",45,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
"47",46,1,1,1,1,1,1,1,1,1,1,1,1
"48",47,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
"49",48,2,2,2,2,2,2,2,2,2,2,2,2
"50",49,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
"51",50,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
"52",51,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
"53",52,4,4,4,4,4,4,4,4,4,4,4,4
"54",53,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9
"55",54,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
"56",55,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
"57",56,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7
"58",57,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
"59",58,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1
"60",59,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1
"61",60,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6
"62",61,20,20,20,20,20,20,20,20,20,20,20,20
"63",62,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9
"64",63,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1
"65",64,34,34,34,34,34,34,34,34,34,34,34,34
"66",65,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9
"67",66,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5
"68",67,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4
"69",68,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7
"70",69,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2
"71",70,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6
"72",71,124.2,124.2,124.2,124.2,124.2,124.2,124.2,124.2,124.2,124.2,124.2,124.2
"73",72,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1
"74",73,180.9,180.9,180.9,180.9,180.9,180.9,180.9,180.9,180.9,180.9,180.9,180.9
"75",74,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.8
"76",75,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6
"77",76,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1
"78",77,354.6,354.6,354.6,354.6,354.6,354.6,354.6,354.6,354.6,354.6,354.6,354.6
"79",78,416.3,416.3,416.3,416.3,416.3,416.3,416.3,416.3,416.3,416.3,416.3,416.3
"80",79,486.6,486.6,486.6,486.6,486.6,486.6,486.6,486.6,486.6,486.6,486.6,486.6
"81",80,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5
"82",81,664.7,664.7,664.7,664.7,664.7,664.7,664.7,664.7,664.7,664.7,664.7,664.7
"83",82,771.5,771.5,771.5,771.5,771.5,771.5,771.5,771.5,771.5,771.5,771.5,771.5
"84",83,881.6,881.6,881.6,881.6,881.6,881.6,881.6,881.6,881.6,881.6,881.6,881.6
"85",84,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4
"86",85,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3
"87",86,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2
"88",87,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6
"89",88,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4
"90",89,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1
"91",90,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8
"92",91,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1
"93",92,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8
"94",93,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2
"95",94,4164,4164,4164,4164,4164,4164,4164,4164,4164,4164,4164,4164
"96",95,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4
"97",96,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8
"98",97,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9
"99",98,8018.4,8018.4,8018.4,8018.4,8018.4,8018.4,8018.4,8018.4,8018.4,8018.4,8018.4,8018.4
"100",99,9440.5,9440.5,9440.5,9440.5,9440.5,9440.5,9440.5,9440.5,9440.5,9440.5,9440.5,9440.5
"101",100,11102.3,11102.3,11102.3,11102.3,11102.3,11102.3,11102.3,11102.3,11102.3,11102.3,11102.3,11102.3
"102",101,13044.7,13054.3,13047,13054.3,13044.7,13054.3,13047,13054.3,13044.7,13054.3,13047,13054.3
"103",102,15315.9,15331.1,15314.6,15331.1,15315.9,15331.1,15314.6,15331.1,15315.9,15331.1,15314.6,15331.1
"104",103,17953.5,17962.9,17920.1,17962.9,17953.5,17962.9,17920.1,17962.9,17953.5,17962.9,17920.1,17962.9
"105",104,21049.5,21025.4,20990.1,21025.4,21049.5,21025.4,20990.1,21025.4,21049.5,21025.4,20990.1,21025.4
"106",105,24654.7,24537.3,24527,24538.9,24654.7,24537.3,24527,24538.9,24654.7,24537.3,24527,24538.9
"107",106,28858.1,28611.9,28579.5,28600.1,28858.1,28611.9,28579.5,28600.1,28858.1,28611.9,28579.5,28600.1
"108",107,33707.7,33184,33115.6,33101.7,33707.7,33184,33115.6,33101.7,33707.7,33184,33115.6,33101.7
"109",108,39316.9,38344.3,38213.1,38135.8,39316.9,38344.3,38213.1,38135.8,39316.9,38344.3,38213.1,38135.8
"110",109,45802.2,44165.1,43904,43790.5,45802.2,44165.1,43904,43790.5,45802.2,44165.1,43904,43790.5
"111",110,53342.5,50615,50260.8,49997.1,53342.5,50615,50260.8,49997.1,53342.5,50615,50260.8,49997.1
"112",111,62055.5,57692.6,57215.2,56764.7,62055.5,57692.6,57215.2,56764.7,62055.5,57692.6,57215.2,56764.7
"113",112,72081.6,65227.1,64493.3,63766.2,72081.6,65227.1,64493.3,63766.2,72081.6,65227.1,64493.3,63766.2
"114",113,83696.4,73029.7,71821.4,70700.2,83696.4,73029.7,71821.4,70700.2,83696.4,73029.7,71821.4,70700.2
"115",114,96892.6,80901.4,78562.9,77121.9,96892.6,80901.4,78562.9,77121.9,96892.6,80901.4,78562.9,77121.9
"116",115,112075.5,88754.5,84680.7,82820.6,112075.5,88754.5,84680.7,82820.6,112075.5,88754.5,84680.7,82820.6
"117",116,129487.9,96452.7,90027.9,87614.5,129487.9,96452.7,90027.9,87614.5,129487.9,96452.7,90027.9,87614.5
"118",117,149346.8,104066.6,94465.2,91557.2,149346.8,104066.6,94465.2,91557.2,149346.8,104066.6,94465.2,91557.2
"119",118,172042.5,111514.2,97945.7,94331.8,172042.5,111514.2,97945.7,94331.8,172042.5,111514.2,97945.7,94331.8
"120",119,197956,118684.9,100330.5,95980.5,197956,118684.9,100330.5,95980.5,197956,118684.9,100330.5,95980.5
"121",120,227509.1,125472.9,101423.1,96446.5,227509.1,125472.9,101423.1,96446.5,227509.1,125472.9,101423.1,96446.5
"122",121,260997.4,131939.7,101330.3,95621.7,260997.4,131939.7,101330.3,95621.7,260997.4,131939.7,101330.3,95621.7
"123",122,299084.6,138199.9,100235.1,93810.6,299084.6,138199.9,100235.1,93810.6,299084.6,138199.9,100235.1,93810.6
"124",123,342085.9,144370.8,98466.6,91351.8,342085.9,144370.8,98466.6,91351.8,342085.9,144370.8,98466.6,91351.8
"125",124,390933.3,150704.5,96403.9,88451.7,390933.3,150704.5,96403.9,88451.7,390933.3,150704.5,96403.9,88451.7
"126",125,445952.6,157125.3,94066.9,85401.1,445952.6,157125.3,94066.9,85401.1,445952.6,157125.3,94066.9,85401.1
"127",126,507708.1,163795.1,91648.1,82290.6,507708.1,163795.1,91648.1,82290.6,507708.1,163795.1,91648.1,82290.6
"128",127,577135.2,170603.8,89216,79080.9,577135.2,170603.8,89216,79080.9,577135.2,170603.8,89216,79080.9
"129",128,654613.3,177401.3,86636.4,75949.4,654613.3,177401.3,86636.4,75949.4,654613.3,177401.3,86636.4,75949.4
"130",129,737929,183699.5,84130,72774.7,737929,183699.5,84130,72774.7,737929,183699.5,84130,72774.7
"131",130,825969.1,188962.4,81731,69621.7,825969.1,188962.4,81731,69621.7,825969.1,188962.4,81731,69621.7
"132",131,918115.8,192942.4,79359.9,66618.7,918115.8,192942.4,79359.9,66618.7,918115.8,192942.4,79359.9,66618.7
"133",132,1014210.7,195546.8,77011.9,63737.1,1014210.7,195546.8,77011.9,63737.1,1014210.7,195546.8,77011.9,63737.1
"134",133,1114524.1,196836.2,74680.5,60936.1,1114524.1,196836.2,74680.5,60936.1,1114524.1,196836.2,74680.5,60936.1
"135",134,1218123.5,196580.6,72439.1,58269.6,1218123.5,196580.6,72439.1,58269.6,1218123.5,196580.6,72439.1,58269.6
"136",135,1325489.8,194872.9,70260.6,55669.6,1325489.8,194872.9,70260.6,55669.6,1325489.8,194872.9,70260.6,55669.6
"137",136,1435988.5,191659.4,68122.2,53112.7,1435988.5,191659.4,68122.2,53112.7,1435988.5,191659.4,68122.2,53112.7
"138",137,1548434.3,186955.9,66058.1,50740.7,1548434.3,186955.9,66058.1,50740.7,1548434.3,186955.9,66058.1,50740.7
"139",138,1662928.7,180961.6,64139.1,48490.3,1662928.7,180961.6,64139.1,48490.3,1662928.7,180961.6,64139.1,48490.3
"140",139,1781347.4,174268.3,62255.6,46390.7,1781347.4,174268.3,62255.6,46390.7,1781347.4,174268.3,62255.6,46390.7
"141",140,1903984.9,167465.9,60436.1,44393.8,1903984.9,167465.9,60436.1,44393.8,1903984.9,167465.9,60436.1,44393.8
"142",141,2031388.8,160739.5,58674,42502.5,2031388.8,160739.5,58674,42502.5,2031388.8,160739.5,58674,42502.5
"143",142,2162829.4,154258.1,57003.4,40687.9,2162829.4,154258.1,57003.4,40687.9,2162829.4,154258.1,57003.4,40687.9
"144",143,2300042.4,148224.3,55361.8,38944,2300042.4,148224.3,55361.8,38944,2300042.4,148224.3,55361.8,38944
"145",144,2445336.8,142960.1,53778.6,37305.5,2445336.8,142960.1,53778.6,37305.5,2445336.8,142960.1,53778.6,37305.5
"146",145,2598041.8,138555.9,52303.4,35771.7,2598041.8,138555.9,52303.4,35771.7,2598041.8,138555.9,52303.4,35771.7
"147",146,2757814.6,134952.5,50845.7,34295.9,2757814.6,134952.5,50845.7,34295.9,2757814.6,134952.5,50845.7,34295.9
"148",147,2924180,132332.1,49412.7,32845.7,2924180,132332.1,49412.7,32845.7,2924180,132332.1,49412.7,32845.7
"149",148,3095404.6,130631,48041.6,31485,3095404.6,130631,48041.6,31485,3095404.6,130631,48041.6,31485
"150",149,3268848.4,129864.9,46727.9,30184.3,3268848.4,129864.9,46727.9,30184.3,3268848.4,129864.9,46727.9,30184.3
"151",150,3443034.1,130001.7,45385.1,28942.3,3443034.1,130001.7,45385.1,28942.3,3443034.1,130001.7,45385.1,28942.3
"152",151,3615137.3,131200.6,44137.9,27744.8,3615137.3,131200.6,44137.9,27744.8,3615137.3,131200.6,44137.9,27744.8
"153",152,3782774,133249.9,42935.8,26608.6,3782774,133249.9,42935.8,26608.6,3782774,133249.9,42935.8,26608.6
"154",153,3939816.2,136038.9,41765.3,25463.7,3939816.2,136038.9,41765.3,25463.7,3939816.2,136038.9,41765.3,25463.7
"155",154,4080654.4,139352,40638.8,24382.2,4080654.4,139352,40638.8,24382.2,4080654.4,139352,40638.8,24382.2
"156",155,4201341.4,143169.6,39538.1,23367,4201341.4,143169.6,39538.1,23367,4201341.4,143169.6,39538.1,23367
"157",156,4298738.9,147445.1,38446.4,22422.8,4298738.9,147445.1,38446.4,22422.8,4298738.9,147445.1,38446.4,22422.8
"158",157,4370211.6,152092.2,37437.7,21515,4370211.6,152092.2,37437.7,21515,4370211.6,152092.2,37437.7,21515
"159",158,4413910.3,157048.7,36424.8,20624.2,4413910.3,157048.7,36424.8,20624.2,4413910.3,157048.7,36424.8,20624.2
"160",159,4429788.6,162287.2,35430.9,19783.7,4429788.6,162287.2,35430.9,19783.7,4429788.6,162287.2,35430.9,19783.7
"161",160,4417285.9,167917.4,34510.4,19007,4417285.9,167917.4,34510.4,19007,4417285.9,167917.4,34510.4,19007
"162",161,4376657,173653.3,33570.5,18227.6,4376657,173653.3,33570.5,18227.6,4376657,173653.3,33570.5,18227.6
"163",162,4308718.9,179706,32651.9,17486.7,4308718.9,179706,32651.9,17486.7,4308718.9,179706,32651.9,17486.7
"164",163,4215842.9,185873.5,31757,16808.1,4215842.9,185873.5,31757,16808.1,4215842.9,185873.5,31757,16808.1
"165",164,4100287.7,192319.2,30917,16162.7,4100287.7,192319.2,30917,16162.7,4100287.7,192319.2,30917,16162.7
"166",165,3965513.5,198959.7,30058.6,15518.4,3965513.5,198959.7,30058.6,15518.4,3965513.5,198959.7,30058.6,15518.4
"167",166,3814084.5,205660.5,29218.5,14889.5,3814084.5,205660.5,29218.5,14889.5,3814084.5,205660.5,29218.5,14889.5
"168",167,3649461,212610.1,28440.2,14282.3,3649461,212610.1,28440.2,14282.3,3649461,212610.1,28440.2,14282.3
"169",168,3473737.4,219836.3,27656.1,13695,3473737.4,219836.3,27656.1,13695,3473737.4,219836.3,27656.1,13695
"170",169,3290466,227232.2,26900.9,13120.6,3290466,227232.2,26900.9,13120.6,3290466,227232.2,26900.9,13120.6
"171",170,3102420.3,234733.5,26194,12581.3,3102420.3,234733.5,26194,12581.3,3102420.3,234733.5,26194,12581.3
"172",171,2912745.5,242394.2,25500.7,12088.5,2912745.5,242394.2,25500.7,12088.5,2912745.5,242394.2,25500.7,12088.5
"173",172,2723467.6,250170.1,24813.4,11591.8,2723467.6,250170.1,24813.4,11591.8,2723467.6,250170.1,24813.4,11591.8
"174",173,2536762.7,258216,24204.7,11123.5,2536762.7,258216,24204.7,11123.5,2536762.7,258216,24204.7,11123.5
"175",174,2354844.4,266291.8,23548.1,10695.6,2354844.4,266291.8,23548.1,10695.6,2354844.4,266291.8,23548.1,10695.6
"176",175,2178334.6,274449.1,22946.7,10267.8,2178334.6,274449.1,22946.7,10267.8,2178334.6,274449.1,22946.7,10267.8
"177",176,2008953.5,282758,22402,9872.9,2008953.5,282758,22402,9872.9,2008953.5,282758,22402,9872.9
"178",177,1847101.1,291118.9,21830.3,9488.9,1847101.1,291118.9,21830.3,9488.9,1847101.1,291118.9,21830.3,9488.9
"179",178,1694058.6,298299.8,21276.4,9139.1,1694058.6,298299.8,21276.4,9139.1,1694058.6,298299.8,21276.4,9139.1
"180",179,1549801.1,303860.2,20737.2,8794.7,1549801.1,303860.2,20737.2,8794.7,1549801.1,303860.2,20737.2,8794.7
"181",180,1414246,307429.1,20184.5,8457.5,1414246,307429.1,20184.5,8457.5,1414246,307429.1,20184.5,8457.5
"182",181,1287665.6,308918.2,19667.5,8137.1,1287665.6,308918.2,19667.5,8137.1,1287665.6,308918.2,19667.5,8137.1
"183",182,1169945,308293.3,19168.1,7825.1,1169945,308293.3,19168.1,7825.1,1169945,308293.3,19168.1,7825.1
"184",183,1061061.1,305542.6,18651.6,7531.3,1061061.1,305542.6,18651.6,7531.3,1061061.1,305542.6,18651.6,7531.3
"185",184,960305.4,300724.2,18157.6,7246.6,960305.4,300724.2,18157.6,7245.4,960305.4,300724.2,18157.6,7245.4
"186",185,867567.6,294382.7,17705.9,6968.7,867567.6,294382.7,17705.9,6961.8,867567.6,294382.7,17705.9,6961.8
"187",186,782319.5,287158.6,17254.6,6697.1,782319.5,287158.6,17254.6,6677.4,782319.5,287158.6,17254.6,6677.4
"188",187,704522.8,279085.4,16777.9,6460.9,704522.8,279085.4,16777.9,6425.6,704522.8,279085.4,16777.9,6425.6
"189",188,633742.6,271399.8,16309.9,6240.2,633742.6,271399.8,16309.9,6188.9,633742.6,271399.8,16309.9,6188
"190",189,569293,264767.9,15842.1,6045.7,569293,264767.9,15842.1,5969.1,569293,264767.9,15842.1,5963
"191",190,511226.3,259605,15445.9,5867.5,511226.3,259605,15445.9,5762.7,511226.3,259605,15445.9,5745.7
"192",191,458619.2,256211,15032.8,5722.2,458619.2,256211,15032.8,5562.3,458619.2,256211,15032.8,5532.4
"193",192,411404.2,254553.3,14643.3,5620.8,411404.2,254553.3,14643.3,5374.8,411404.2,254553.3,14643.3,5328.8
"194",193,368973.9,254674.9,14247.2,5579.2,368973.9,254674.9,14247.2,5197.7,368973.9,254674.9,14247.2,5124.4
"195",194,330842.5,256455.5,13879.3,5593,330842.5,256455.5,13879.3,5024.4,330842.5,256455.5,13879.3,4921
"196",195,296619.4,259500.2,13475.4,5695.2,296619.4,259500.2,13475.4,4875.3,296619.4,259500.2,13475.4,4743.7
"197",196,266090.9,263166.4,13095.6,5875.9,266090.9,263166.4,13095.6,4758.4,266090.9,263166.4,13095.6,4580.4
"198",197,238513.5,267376.6,12761.1,6103.9,238513.5,267376.6,12761.1,4639.5,238513.5,267376.6,12761.1,4412.1
"199",198,213809.7,272166.5,12461,6442.2,213809.7,272166.5,12461,4555.7,213809.7,272166.5,12461,4270.3
"200",199,191728.7,277342.6,12173.5,6858.7,191728.7,277342.6,12173.5,4458,191728.7,277342.6,12173.5,4108.8
"201",200,171884.3,282857.8,11848.5,7392.7,171884.3,282857.8,11848.5,4370.6,171884.3,282857.8,11848.5,3953
"202",201,154095.9,288552.7,11556.4,8005,154095.9,288552.7,11556.4,4306.5,154095.9,288552.7,11556.4,3811.9
"203",202,138201,294456.9,11273.7,8728.9,138201,294456.9,11273.7,4275.8,138201,294456.9,11273.7,3670.8
"204",203,123825.8,300339.1,10998,9526,123825.8,300339.1,10998,4286.4,123825.8,300339.1,10998,3543.3
"205",204,111002.9,306500.7,10721.8,10421.7,111002.9,306500.7,10721.4,4317.7,111002.9,306500.7,10721.4,3413.5
"206",205,99522,312617.8,10474.5,11380.9,99522,312617.8,10471.3,4403.7,99522,312617.8,10471.3,3292.3
"207",206,89164.1,318821.1,10236.5,12458.8,89164.1,318821.1,10217,4529.5,89164.1,318821.1,10217,3171.9
"208",207,79950.3,325035.1,10003.2,13670.5,79950.3,325035.1,9953.8,4723.8,79950.3,325035.1,9953.8,3064.2
"209",208,71607.2,331311.7,9789.8,14993.2,71607.2,331311.7,9701.7,4952.1,71607.2,331311.7,9701.7,2930.8
"210",209,64148.2,337471.6,9593.5,16426.2,64148.2,337471.6,9460.9,5264.1,64148.2,337471.6,9460.9,2827.6
"211",210,57455.7,343594.4,9416.5,17982.6,57455.7,343594.4,9223.5,5664.1,57455.7,343594.4,9223.5,2732.1
"212",211,51436.1,349623.1,9257.5,19676.1,51436.1,349623.1,8981.7,6106,51436.1,349623.1,8981.7,2631.4
"213",212,46007.8,355577.1,9120.8,21536,46007.8,355577.1,8747.7,6634.4,46007.8,355577.1,8747.7,2556.1
"214",213,41184.2,361385.1,9007.6,23586.3,41184.2,361385.1,8516.9,7234.6,41184.2,361385.1,8516.9,2470.8
"215",214,36850.4,367168.4,8951.5,25781.6,36850.4,367168.4,8320.1,7902.4,36850.4,367168.4,8320.1,2403.5
"216",215,33004.7,372763,8904.1,28085.2,33004.7,372763,8120.3,8652.5,33004.7,372763,8120.3,2327.1
"217",216,29547.5,378313.7,8864,30398.6,29547.5,378313.7,7907.5,9471.2,29547.5,378313.7,7907.5,2272.2
"218",217,26468.8,383596.3,8840.4,32760.1,26468.8,383596.3,7704.2,10372.4,26468.8,383596.3,7704.2,2218.9
"219",218,23703.3,388786.6,8867.6,35032.5,23703.3,388786.6,7524.8,11372.3,23703.3,388786.6,7525.1,2169.6
"220",219,21250.4,393862.9,8906.5,37178.9,21250.4,393862.9,7337.2,12459.7,21250.4,393862.9,7328,2134.9
"221",220,19033.2,398680.9,8982.3,39068.6,19033.2,398680.9,7163.5,13606.1,19033.2,398680.9,7148,2114.8
"222",221,17066.2,403415.9,9106.8,40713.5,17066.2,403415.9,7022.7,14860.1,17066.2,403415.9,6987.5,2107.1
"223",222,15305.3,407887.6,9267.6,41942.3,15305.3,407887.6,6882.4,16148.6,15305.3,407887.6,6821.9,2106
"224",223,13721.7,412326.7,9511.3,42773.5,13721.7,412326.7,6760.5,17439.5,13721.7,412326.7,6665.3,2136.9
"225",224,12281.2,416360.1,9806.2,43186.9,12281.2,416360.1,6653.1,18828.1,12281.2,416360.1,6519.8,2172.3
"226",225,10993.3,420278,10168.4,43181.6,10993.3,420278,6546.7,20283,10993.3,420278,6364.4,2235.3
"227",226,9835.8,423884.8,10531.2,42811.7,9835.8,423884.8,6458.5,21799.3,9835.8,423884.8,6211.6,2319.7
"228",227,8797.6,427269.5,10948.6,42056,8797.6,427269.5,6381.4,23373.7,8797.6,427269.5,6055.3,2434.6
"229",228,7887.6,430333.6,11387.5,41016.7,7887.6,430333.6,6313.1,25055.9,7887.6,430333.6,5896,2581.6
"230",229,7061.2,433306.2,11900.6,39751.5,7061.2,433306.2,6269.5,26833.6,7061.2,433306.2,5756.6,2748.1
"231",230,6330.6,435965.3,12421.7,38355.4,6330.6,435965.3,6238.5,28691,6330.6,435965.3,5613.7,2955.5
"232",231,5663.6,438326,13007.5,36826.1,5663.6,438326,6203.4,30566.1,5663.6,438326,5465.3,3186.5
"233",232,5070.1,440411.2,13632.1,35297.5,5070.1,440411.2,6200.1,32535.4,5070.1,440411.2,5323.9,3467.3
"234",233,4534.4,442306.4,14311.5,33707.4,4534.4,442306.4,6211.2,34478.7,4534.4,442306.4,5189.2,3784.1
"235",234,4088.9,444059.2,15083.9,32137.1,4088.9,444059.2,6219.7,36296.7,4088.9,444059.2,5029.7,4144.1
"236",235,3660.1,445491.4,15936.4,30608.1,3660.1,445491.4,6259.5,37955,3660.1,445491.4,4889.5,4554.2
"237",236,3275.2,445468,16911.6,29126.1,3275.2,445468,6321.8,39418.2,3275.2,445468,4762.4,4980
"238",237,2934.6,443518.4,17911.8,27715.8,2934.6,443518.4,6395.4,40601.1,2934.6,443518.4,4643.2,5410.8
"239",238,2632.7,439278.8,18967.5,26345.3,2632.7,439278.8,6493.6,41461,2632.7,439278.8,4533.7,5855
"240",239,2359.5,432660.2,20065,25073,2359.5,432660.2,6596.1,41954.2,2359.5,432660.2,4423.4,6311.7
"241",240,2109.5,423786.1,21263.7,23870.9,2109.5,423786.1,6715.3,42079,2109.5,423786.1,4313.1,6759.5
"242",241,1884.8,412791,22479.3,22730.7,1884.8,412791,6864.9,41907.6,1884.8,412791,4200.9,7224.8
"243",242,1693.4,399749.3,23760.4,21638.4,1693.4,399749.3,7042.9,41356.4,1693.4,399749.3,4094.8,7696.1
"244",243,1522.9,384710.8,25042.4,20605.7,1522.9,384710.8,7274.8,40564.7,1522.9,384710.8,3984.9,8142.9
"245",244,1349.2,367747.1,26215.2,19625.1,1349.2,367747.1,7581,39546.1,1349.2,367747.1,3896.4,8613.1
