"","outd","NoInt:0.75","CI_HQ_SD:0.75","PC_CI_SD:0.75","PC_CI_HQ_SD:0.75","NoInt:0.5","CI_HQ_SD:0.5","PC_CI_SD:0.5","PC_CI_HQ_SD:0.5","NoInt:0.25","CI_HQ_SD:0.25","PC_CI_SD:0.25","PC_CI_HQ_SD:0.25"
"31",30,0,0,0,0,0,0,0,0,0,0,0,0
"32",31,0,0,0,0,0,0,0,0,0,0,0,0
"33",32,0,0,0,0,0,0,0,0,0,0,0,0
"34",33,0,0,0,0,0,0,0,0,0,0,0,0
"35",34,0,0,0,0,0,0,0,0,0,0,0,0
"36",35,0,0,0,0,0,0,0,0,0,0,0,0
"37",36,0,0,0,0,0,0,0,0,0,0,0,0
"38",37,0,0,0,0,0,0,0,0,0,0,0,0
"39",38,0,0,0,0,0,0,0,0,0,0,0,0
"40",39,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"41",40,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
"42",41,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
"43",42,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"44",43,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
"45",44,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
"46",45,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
"47",46,1,1,1,1,1,1,1,1,1,1,1,1
"48",47,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
"49",48,2,2,2,2,2,2,2,2,2,2,2,2
"50",49,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
"51",50,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
"52",51,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
"53",52,4,4,4,4,4,4,4,4,4,4,4,4
"54",53,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9
"55",54,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
"56",55,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
"57",56,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7
"58",57,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
"59",58,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1
"60",59,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1
"61",60,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6
"62",61,20,20,20,20,20,20,20,20,20,20,20,20
"63",62,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9
"64",63,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1
"65",64,34,34,34,34,34,34,34,34,34,34,34,34
"66",65,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9
"67",66,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5
"68",67,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4
"69",68,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7
"70",69,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2
"71",70,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6
"72",71,124.2,124.2,124.2,124.2,124.2,124.2,124.2,124.2,124.2,124.2,124.2,124.2
"73",72,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1
"74",73,180.9,180.9,180.9,180.9,180.9,180.9,180.9,180.9,180.9,180.9,180.9,180.9
"75",74,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.8
"76",75,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6
"77",76,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1
"78",77,354.6,354.6,354.6,354.6,354.6,354.6,354.6,354.6,354.6,354.6,354.6,354.6
"79",78,416.3,416.3,416.3,416.3,416.3,416.3,416.3,416.3,416.3,416.3,416.3,416.3
"80",79,486.6,486.6,486.6,486.6,486.6,486.6,486.6,486.6,486.6,486.6,486.6,486.6
"81",80,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5
"82",81,664.7,664.7,664.7,664.7,664.7,664.7,664.7,664.7,664.7,664.7,664.7,664.7
"83",82,771.5,771.5,771.5,771.5,771.5,771.5,771.5,771.5,771.5,771.5,771.5,771.5
"84",83,881.6,881.6,881.6,881.6,881.6,881.6,881.6,881.6,881.6,881.6,881.6,881.6
"85",84,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4,1020.4
"86",85,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3,1171.3
"87",86,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2,1325.2
"88",87,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6,1514.6
"89",88,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4,1727.4
"90",89,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1,1975.1
"91",90,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8,2281.8
"92",91,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1,2631.1
"93",92,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8,3057.8
"94",93,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2,3563.2
"95",94,4164,4164,4164,4164,4164,4164,4164,4164,4164,4164,4164,4164
"96",95,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4,4891.4
"97",96,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8,5767.8
"98",97,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9,6786.9
"99",98,8018.4,8018.4,8018.4,8018.4,8018.4,8018.4,8018.4,8018.4,8018.4,8018.4,8018.4,8018.4
"100",99,9440.5,9440.5,9440.5,9440.5,9440.5,9440.5,9440.5,9440.5,9440.5,9440.5,9440.5,9440.5
"101",100,11102.3,11099,11101.5,11101.5,11102.3,11099,11101.5,11101.5,11102.3,11099,11101.5,11101.5
"102",101,13044.7,13034.1,13022.6,13020.9,13044.7,13034.1,13022.6,13020.9,13044.7,13034.1,13022.6,13020.9
"103",102,15315.9,15245.9,15203.8,15200.2,15315.9,15245.9,15203.8,15200.2,15315.9,15245.9,15203.8,15200.2
"104",103,17953.5,17760.5,17652.6,17650.9,17953.5,17760.5,17652.6,17650.9,17953.5,17760.5,17652.6,17650.9
"105",104,21049.5,20696.7,20462.7,20466.8,21049.5,20696.7,20462.7,20466.8,21049.5,20696.7,20462.7,20466.8
"106",105,24654.7,24041.7,23669,23663.7,24654.7,24041.7,23669,23663.7,24654.7,24041.7,23669,23663.7
"107",106,28858.1,27869.6,27295.1,27268.1,28858.1,27869.6,27295.1,27268.1,28858.1,27869.6,27295.1,27268.1
"108",107,33707.7,32152.7,31306.2,31276.6,33707.7,32152.7,31306.2,31276.6,33707.7,32152.7,31306.2,31276.6
"109",108,39316.9,36901.2,35602,35579.8,39316.9,36901.2,35602,35579.8,39316.9,36901.2,35602,35579.8
"110",109,45802.2,42060.9,40019.9,40020.2,45802.2,42060.9,40019.9,40020.2,45802.2,42060.9,40019.9,40020.2
"111",110,53342.5,47419.2,44305.5,44329.1,53342.5,47419.2,44305.5,44329.1,53342.5,47419.2,44305.5,44329.1
"112",111,62055.5,52960.2,48343.3,48292.6,62055.5,52960.2,48343.3,48292.6,62055.5,52960.2,48343.3,48292.6
"113",112,72081.6,58645.4,51989.5,51843.8,72081.6,58645.4,51989.5,51843.8,72081.6,58645.4,51989.5,51843.8
"114",113,83696.4,64420.8,55178.5,54954.9,83696.4,64420.8,55178.5,54954.9,83696.4,64420.8,55178.5,54954.9
"115",114,96892.6,70049.7,57816.2,57422.6,96892.6,70049.7,57816.2,57422.6,96892.6,70049.7,57816.2,57422.6
"116",115,112075.5,75597.4,59749.8,59199.2,112075.5,75597.4,59749.8,59199.2,112075.5,75597.4,59749.8,59199.2
"117",116,129487.9,80960.7,61018.2,60275.9,129487.9,80960.7,61018.2,60275.9,129487.9,80960.7,61018.2,60275.9
"118",117,149346.8,86197.9,61595.5,60589.6,149346.8,86197.9,61595.5,60589.6,149346.8,86197.9,61595.5,60589.6
"119",118,172042.5,91343.1,61555.4,60197.9,172042.5,91343.1,61555.4,60197.9,172042.5,91343.1,61555.4,60197.9
"120",119,197956,96312.1,61057.1,59252.7,197956,96312.1,61057.1,59252.7,197956,96312.1,61057.1,59252.7
"121",120,227509.1,101290.7,60212.6,57955.6,227509.1,101290.7,60212.6,57955.6,227509.1,101290.7,60212.6,57955.6
"122",121,260997.4,106329.2,59187.1,56514.6,260997.4,106329.2,59187.1,56514.6,260997.4,106329.2,59187.1,56514.6
"123",122,299084.6,111374.7,58133.4,54956.7,299084.6,111374.7,58133.4,54956.7,299084.6,111374.7,58133.4,54956.7
"124",123,342085.9,116538,56979.8,53287.3,342085.9,116538,56979.8,53287.3,342085.9,116538,56979.8,53287.3
"125",124,390933.3,121950.6,55787.8,51601.4,390933.3,121950.6,55787.8,51601.4,390933.3,121950.6,55787.8,51601.4
"126",125,445952.6,127390.2,54634.9,49925.3,445952.6,127390.2,54634.9,49925.3,445952.6,127390.2,54634.9,49925.3
"127",126,507708.1,132997.4,53422.9,48210.7,507708.1,132997.4,53422.9,48210.7,507708.1,132997.4,53422.9,48210.7
"128",127,577135.2,138731.7,52226.9,46513,577135.2,138731.7,52226.9,46513,577135.2,138731.7,52226.9,46513
"129",128,654613.3,144558,51008.4,44782,654613.3,144558,51008.4,44782,654613.3,144558,51008.4,44782
"130",129,737929,149910.8,49743.7,43100.4,737929,149910.8,49743.7,43100.4,737929,149910.8,49743.7,43100.4
"131",130,825969.1,154427.2,48534.4,41488.2,825969.1,154427.2,48534.4,41488.2,825969.1,154427.2,48534.4,41488.2
"132",131,918115.8,157800.2,47324,39916.5,918115.8,157800.2,47324,39916.5,918115.8,157800.2,47324,39916.5
"133",132,1014210.7,160152,46079.4,38353.6,1014210.7,160152,46079.4,38353.6,1014210.7,160152,46079.4,38353.6
"134",133,1114524.1,161371,44945.2,36889.9,1114524.1,161371,44945.2,36889.9,1114524.1,161371,44945.2,36889.9
"135",134,1218123.5,161351.8,43777.1,35481.5,1218123.5,161351.8,43777.1,35481.5,1218123.5,161351.8,43777.1,35481.5
"136",135,1325489.8,160110.8,42637.7,34074.3,1325489.8,160110.8,42637.7,34074.3,1325489.8,160110.8,42637.7,34074.3
"137",136,1435988.5,157737.3,41552.2,32731.5,1435988.5,157737.3,41552.2,32731.5,1435988.5,157737.3,41552.2,32731.5
"138",137,1548434.3,154084.8,40470,31467.1,1548434.3,154084.8,40470,31467.1,1548434.3,154084.8,40470,31467.1
"139",138,1662928.7,149219.5,39400.1,30268,1662928.7,149219.5,39400.1,30268,1662928.7,149219.5,39400.1,30268
"140",139,1781347.4,143811.4,38392.8,29108,1781347.4,143811.4,38392.8,29108,1781347.4,143811.4,38392.8,29108
"141",140,1903984.9,138281.3,37376.7,27958.2,1903984.9,138281.3,37376.7,27958.2,1903984.9,138281.3,37376.7,27958.2
"142",141,2031388.8,132850.3,36395.2,26857.8,2031388.8,132850.3,36395.2,26857.8,2031388.8,132850.3,36395.2,26857.8
"143",142,2162829.4,127546.8,35429.5,25814,2162829.4,127546.8,35429.5,25814,2162829.4,127546.8,35429.5,25814
"144",143,2300042.4,122624.5,34492.4,24778.6,2300042.4,122624.5,34492.4,24778.6,2300042.4,122624.5,34492.4,24778.6
"145",144,2445336.8,118279.9,33619.4,23780,2445336.8,118279.9,33619.4,23780,2445336.8,118279.9,33619.4,23780
"146",145,2598041.8,114725.5,32706.4,22834,2598041.8,114725.5,32706.4,22834,2598041.8,114725.5,32706.4,22834
"147",146,2757814.6,111830,31813.2,21925.9,2757814.6,111830,31813.2,21925.9,2757814.6,111830,31813.2,21925.9
"148",147,2924180,109774.6,30945.9,21026.8,2924180,109774.6,30945.9,21026.8,2924180,109774.6,30945.9,21026.8
"149",148,3095404.6,108468.4,30114.3,20169.5,3095404.6,108468.4,30114.3,20169.5,3095404.6,108468.4,30114.3,20169.5
"150",149,3268848.4,107987.3,29309.1,19349.4,3268848.4,107987.3,29309.1,19349.4,3268848.4,107987.3,29309.1,19349.4
"151",150,3443034.1,108276.8,28565.6,18566.7,3443034.1,108276.8,28565.6,18566.7,3443034.1,108276.8,28565.6,18566.7
"152",151,3615137.3,109428.5,27813.5,17807.3,3615137.3,109428.5,27813.5,17807.3,3615137.3,109428.5,27813.5,17807.3
"153",152,3782774,111352.1,27102.9,17097.2,3782774,111352.1,27102.9,17097.2,3782774,111352.1,27102.9,17097.2
"154",153,3939816.2,113932.4,26380,16414.2,3939816.2,113932.4,26380,16414.2,3939816.2,113932.4,26380,16414.2
"155",154,4080654.4,116903,25670,15754.8,4080654.4,116903,25670,15754.8,4080654.4,116903,25670,15754.8
"156",155,4201341.4,120358.6,25035.1,15139.8,4201341.4,120358.6,25035.1,15139.8,4201341.4,120358.6,25035.1,15139.8
"157",156,4298738.9,124170.8,24378,14543.6,4298738.9,124170.8,24378,14543.6,4298738.9,124170.8,24378,14543.6
"158",157,4370211.6,128383.7,23763.2,13979.5,4370211.6,128383.7,23763.2,13979.5,4370211.6,128383.7,23763.2,13979.5
"159",158,4413910.3,132824.9,23167.8,13443.8,4413910.3,132824.9,23167.8,13443.8,4413910.3,132824.9,23167.8,13443.8
"160",159,4429788.6,137496.7,22571,12898.8,4429788.6,137496.7,22571,12898.8,4429788.6,137496.7,22571,12898.8
"161",160,4417285.9,142489.8,21964.2,12384.9,4417285.9,142489.8,21964.2,12384.9,4417285.9,142489.8,21964.2,12384.9
"162",161,4376657,147729.3,21387.1,11881.5,4376657,147729.3,21387.1,11881.5,4376657,147729.3,21387.1,11881.5
"163",162,4308718.9,153200.9,20816.5,11435.2,4308718.9,153200.9,20816.5,11435.2,4308718.9,153200.9,20816.5,11435.2
"164",163,4215842.9,158836.4,20282.5,11004.1,4215842.9,158836.4,20282.5,11004.1,4215842.9,158836.4,20282.5,11004.1
"165",164,4100287.7,164717.7,19760,10588.9,4100287.7,164717.7,19760,10588.9,4100287.7,164717.7,19760,10588.9
"166",165,3965513.5,170705.8,19254.3,10195.2,3965513.5,170705.8,19254.3,10195.2,3965513.5,170705.8,19254.3,10195.2
"167",166,3814084.5,176864,18774.8,9802.7,3814084.5,176864,18774.8,9802.7,3814084.5,176864,18774.8,9802.7
"168",167,3649461,183154.3,18315.9,9429.7,3649461,183154.3,18315.9,9429.7,3649461,183154.3,18315.9,9429.7
"169",168,3473737.4,189711.7,17843.3,9073.4,3473737.4,189711.7,17843.3,9073.4,3473737.4,189711.7,17843.3,9073.4
"170",169,3290466,196496.5,17394.1,8755.2,3290466,196496.5,17394.1,8755.2,3290466,196496.5,17394.1,8755.2
"171",170,3102420.3,203365.6,16953.2,8421.1,3102420.3,203365.6,16953.2,8421.1,3102420.3,203365.6,16953.2,8421.1
"172",171,2912745.5,210365.2,16511.9,8119.4,2912745.5,210365.2,16511.9,8119.4,2912745.5,210365.2,16511.9,8119.4
"173",172,2723467.6,217582.2,16112.9,7806.3,2723467.6,217582.2,16112.9,7806.3,2723467.6,217582.2,16112.9,7806.3
"174",173,2536762.7,224948,15712.9,7502.1,2536762.7,224948,15712.9,7502.1,2536762.7,224948,15712.9,7502.1
"175",174,2354844.4,232611.8,15300.8,7222.1,2354844.4,232611.8,15300.8,7222.1,2354844.4,232611.8,15300.8,7222.1
"176",175,2178334.6,240291.3,14911.9,6946.2,2178334.6,240291.3,14911.9,6946.2,2178334.6,240291.3,14911.9,6946.2
"177",176,2008953.5,248158.3,14550.4,6696.4,2008953.5,248158.3,14550.4,6696.4,2008953.5,248158.3,14550.4,6696.4
"178",177,1847101.1,256060.1,14171.5,6455.9,1847101.1,256060.1,14171.5,6455.9,1847101.1,256060.1,14171.5,6455.9
"179",178,1694058.6,263011.7,13830.5,6226.3,1694058.6,263011.7,13830.5,6226.3,1694058.6,263011.7,13830.5,6226.3
"180",179,1549801.1,268461.3,13473.3,6003.5,1549801.1,268461.3,13473.3,6003.5,1549801.1,268461.3,13473.3,6003.5
"181",180,1414246,272098.3,13155.3,5796.7,1414246,272098.3,13155.3,5796.7,1414246,272098.3,13155.3,5796.7
"182",181,1287665.6,273992.7,12891.1,5589.4,1287665.6,273992.7,12891.1,5589.4,1287665.6,273992.7,12891.1,5589.4
"183",182,1169945,273859,12585.8,5393.9,1169945,273859,12585.8,5393.9,1169945,273859,12585.8,5393.9
"184",183,1061061.1,271806.3,12270.8,5201.8,1061061.1,271806.3,12270.8,5201.8,1061061.1,271806.3,12270.8,5201.8
"185",184,960305.4,267812.6,11999.1,5004.3,960305.4,267812.6,11999.1,5004.3,960305.4,267812.6,11999.1,5004.3
"186",185,867567.6,262671.3,11726,4833.1,867567.6,262671.3,11726,4833.1,867567.6,262671.3,11726,4833.1
"187",186,782319.5,256620.7,11465.3,4664.5,782319.5,256620.7,11465.3,4664.5,782319.5,256620.7,11465.3,4664.5
"188",187,704522.8,249847,11195,4499.7,704522.8,249847,11195,4499.7,704522.8,249847,11195,4499.7
"189",188,633742.6,243457.2,10920,4348.6,633742.6,243457.2,10920,4348.6,633742.6,243457.2,10920,4348.6
"190",189,569293,238143.8,10679.6,4194.1,569293,238143.8,10679.6,4194.1,569293,238143.8,10679.6,4194.1
"191",190,511226.3,234138.1,10431.5,4034.9,511226.3,234138.1,10431.5,4034.9,511226.3,234138.1,10431.5,4034.9
"192",191,458619.2,231562.7,10162.8,3903,458619.2,231562.7,10162.8,3901.3,458619.2,231562.7,10162.8,3901.3
"193",192,411404.2,230698.6,9908.7,3759.1,411404.2,230698.6,9908.7,3759.2,411404.2,230698.6,9908.7,3759.2
"194",193,368973.9,231420.3,9682.3,3636.6,368973.9,231420.3,9682.3,3630.9,368973.9,231420.3,9682.3,3630.9
"195",194,330842.5,233693.4,9446,3516,330842.5,233693.4,9446,3499,330842.5,233693.4,9446,3499
"196",195,296619.4,237078.8,9220.9,3408.9,296619.4,237078.8,9220.9,3368.3,296619.4,237078.8,9220.9,3368.3
"197",196,266090.9,241109.4,9001,3329.9,266090.9,241109.4,9001,3247.3,266090.9,241109.4,9001,3247.3
"198",197,238513.5,245686.9,8804.4,3258.2,238513.5,245686.9,8804.4,3121.9,238513.5,245686.9,8804.4,3121.9
"199",198,213809.7,250801.3,8595.8,3224.8,213809.7,250801.3,8595.8,3016.7,213809.7,250801.3,8595.8,3016.8
"200",199,191728.7,256228.1,8401.2,3221.5,191728.7,256228.1,8401.2,2918.1,191728.7,256228.1,8401.2,2915.5
"201",200,171884.3,262130.5,8211.1,3241.1,171884.3,262130.5,8211.1,2836.5,171884.3,262130.5,8211.1,2828.2
"202",201,154095.9,268277.5,8039.7,3284.2,154095.9,268277.5,8039.7,2744.3,154095.9,268277.5,8039.7,2725.5
"203",202,138201,274440.1,7856,3369.8,138201,274440.1,7856,2666.3,138201,274440.1,7856,2633
"204",203,123825.8,280848.3,7672.1,3495.2,123825.8,280848.3,7672.1,2603.6,123825.8,280848.3,7672.1,2549.9
"205",204,111002.9,287428.4,7513.8,3656.2,111002.9,287428.4,7513.8,2551.7,111002.9,287428.4,7513.8,2470.7
"206",205,99522,294010.7,7328.5,3836.9,99522,294010.7,7328.5,2507,99522,294010.7,7328.5,2392.2
"207",206,89164.1,300734.2,7161.9,4063,89164.1,300734.2,7161.9,2466.2,89164.1,300734.2,7161.9,2310.7
"208",207,79950.3,307504.2,6996.9,4335.3,79950.3,307504.2,6996.9,2437.7,79950.3,307504.2,6996.9,2233.5
"209",208,71607.2,314275.2,6844.9,4631.3,71607.2,314275.2,6844.9,2421.9,71607.2,314275.2,6844.9,2149.4
"210",209,64148.2,321084.6,6689.4,4986.4,64148.2,321084.6,6689.4,2412.8,64148.2,321084.6,6689.4,2068.1
"211",210,57455.7,327774.7,6537.7,5415.5,57455.7,327774.7,6537.7,2418,57455.7,327774.7,6537.7,1993.4
"212",211,51436.1,334329.8,6394.4,5880.3,51436.1,334329.8,6394.4,2442.8,51436.1,334329.8,6394.4,1930.7
"213",212,46007.8,341103.4,6279.6,6398.4,46007.8,341103.4,6279.6,2482.1,46007.8,341103.4,6279.6,1856.9
"214",213,41184.2,347843.6,6138.3,6994.9,41184.2,347843.6,6138.3,2540.9,41184.2,347843.6,6138.3,1782.8
"215",214,36850.4,354419.1,6015.4,7666,36850.4,354419.1,6015.4,2627.1,36850.4,354419.1,6015.4,1726.7
"216",215,33004.7,360975.3,5899.5,8435,33004.7,360975.3,5899.5,2732.5,33004.7,360975.3,5899.5,1662.2
"217",216,29547.5,367337.5,5776.3,9226.8,29547.5,367337.5,5776.3,2867.1,29547.5,367337.5,5776.3,1607.3
"218",217,26468.8,373664,5652.7,10119.1,26468.8,373664,5652.7,3036.3,26468.8,373664,5652.7,1561.2
"219",218,23703.3,379685.2,5525.5,11106.8,23703.3,379685.2,5525.5,3224.7,23703.3,379685.2,5525.5,1501.9
"220",219,21250.4,385667.4,5407.7,12150.4,21250.4,385667.4,5407.7,3471.3,21250.4,385667.4,5407.7,1459
"221",220,19033.2,391576.7,5296.2,13205.7,19033.2,391576.7,5296.2,3741.9,19033.2,391576.7,5296.2,1414.8
"222",221,17066.2,397468.8,5173.1,14227.5,17066.2,397468.8,5173.1,4053.7,17066.2,397468.8,5173.1,1360.7
"223",222,15305.3,403139.6,5045.5,15209.9,15305.3,403139.6,5045.5,4402,15305.3,403139.6,5045.5,1320.1
"224",223,13721.7,408404,4945.6,16130.2,13721.7,408404,4945.6,4785.5,13721.7,408404,4945.6,1286.5
"225",224,12281.2,413592.1,4818.1,16974.6,12281.2,413592.1,4818.1,5208.4,12281.2,413592.1,4818.1,1257.4
"226",225,10993.3,418530.3,4712.2,17679.4,10993.3,418530.3,4712.9,5651.1,10993.3,418530.3,4712.9,1238.1
"227",226,9835.8,423383.9,4595.7,18317.6,9835.8,423383.9,4591.8,6127.8,9835.8,423383.9,4591.8,1218.8
"228",227,8797.6,427980.1,4504.8,18824.4,8797.6,427980.1,4491.6,6628.6,8797.6,427980.1,4491.6,1199.5
"229",228,7887.6,432554.4,4428.1,19217.9,7887.6,432554.4,4397.7,7152.3,7887.6,432554.4,4397.7,1198.1
"230",229,7061.2,436818.2,4360.1,19465,7061.2,436818.2,4305.9,7695,7061.2,436818.2,4305.9,1198.6
"231",230,6330.6,440734.9,4298.3,19624.1,6330.6,440734.9,4198.2,8250.2,6330.6,440734.9,4198.2,1216.2
"232",231,5663.6,444453.1,4239.9,19733.2,5663.6,444453.1,4093.7,8800.2,5663.6,444453.1,4093.7,1242
"233",232,5070.1,447909.6,4194.8,19821.4,5070.1,447909.6,3989,9348.3,5070.1,447909.6,3989,1275.4
"234",233,4534.4,451249.3,4183.7,19797.2,4534.4,451249.3,3903.1,9886.4,4534.4,451249.3,3903.1,1309
"235",234,4088.9,454343.9,4201.1,19729,4088.9,454343.9,3820.2,10440.9,4088.9,454343.9,3820.2,1352.5
"236",235,3660.1,457065.5,4218.7,19681.5,3660.1,457065.5,3713.6,11023.8,3660.1,457065.5,3715.1,1406
"237",236,3275.2,458173.2,4289.2,19552.4,3275.2,458173.2,3654.7,11584.6,3275.2,458173.2,3650.4,1461.8
"238",237,2934.6,457265.2,4344.3,19368.5,2934.6,457265.2,3563.9,12135.5,2934.6,457265.2,3552.1,1541.7
"239",238,2632.7,453989.1,4426.4,19069.3,2632.7,453989.1,3502.9,12685.5,2632.7,453989.1,3477.1,1618.9
"240",239,2359.5,448220.8,4504.8,18709.5,2359.5,448220.8,3429.3,13155.2,2359.5,448220.8,3388.7,1710.3
"241",240,2109.5,440150.2,4617.9,18314.4,2109.5,440150.2,3378.6,13618.5,2109.5,440150.2,3316.4,1819.9
"242",241,1884.8,429595.2,4775,17845.2,1884.8,429595.2,3339.3,14036.7,1884.8,429595.2,3245.8,1930
"243",242,1693.4,416748,4950.1,17302.7,1693.4,416748,3297.8,14394,1693.4,416748,3169.8,2053.9
"244",243,1522.9,401733.4,5165.9,16749.3,1522.9,401733.4,3274,14691.2,1522.9,401733.4,3099.7,2191.5
"245",244,1349.2,384710.4,5410.4,16184.7,1349.2,384710.4,3248.4,14910.3,1349.2,384710.4,3018.9,2315.4
