"","R0","Trig","Dur","Scenario","variable","Total incidence","Maximum incidence","Mean time","Max time","Median time"
"1212","2.0",60,0.25,"PC_CI_HQ_SD","incMild",320001.3,3656,334.119316077778,112,308
"1213","2.0",100,0.75,"NoInt","incMild",15102363.1,394758.7,163.823497814061,163,164
"1214","2.0",100,0.75,"CI_HQ_SD","incMild",3873862,23934.4,331.574159688703,235,296
"1215","2.0",100,0.75,"PC_CI_SD","incMild",723546.6,5423,361.332019803562,113,337
"1216","2.0",100,0.75,"PC_CI_HQ_SD","incMild",592463.4,5444.5,354.160189642094,113,348
"1217","2.0",100,0.5,"NoInt","incMild",15102363.1,394758.7,163.823497814061,163,164
"1218","2.0",100,0.5,"CI_HQ_SD","incMild",3872830.4,23934.4,331.469542921373,235,296
"1219","2.0",100,0.5,"PC_CI_SD","incMild",660428,5423,356.262764752554,113,350
"1220","2.0",100,0.5,"PC_CI_HQ_SD","incMild",547635.5,5444.5,347.607052501162,113,322
"1221","2.0",100,0.25,"NoInt","incMild",15102363.1,394758.7,163.823497814061,163,164
"1222","2.0",100,0.25,"CI_HQ_SD","incMild",3872830.4,23934.4,331.469542921373,235,296
"1223","2.0",100,0.25,"PC_CI_SD","incMild",565256.1,5423,349.33440010643,113,336
"1224","2.0",100,0.25,"PC_CI_HQ_SD","incMild",470874.7,5444.5,349.819766065155,113,350
"1225","2.0",200,0.75,"NoInt","incMild",15102363.1,394758.7,163.823497814061,163,164
"1226","2.0",200,0.75,"CI_HQ_SD","incMild",3803748,24780.3,319.791032897027,235,248
"1227","2.0",200,0.75,"PC_CI_SD","incMild",1310665.9,8605.3,377.299094605269,117,374
"1228","2.0",200,0.75,"PC_CI_HQ_SD","incMild",1048560,8317.2,368.777073891814,116,362
"1229","2.0",200,0.5,"NoInt","incMild",15102363.1,394758.7,163.823497814061,163,164
"1230","2.0",200,0.5,"CI_HQ_SD","incMild",3773405.3,24780.3,316.673860292718,235,247
"1231","2.0",200,0.5,"PC_CI_SD","incMild",1175460.4,8605.3,369.213691928712,117,352
"1232","2.0",200,0.5,"PC_CI_HQ_SD","incMild",972695.3,8317.2,365.612415727721,116,338
"1233","2.0",200,0.25,"NoInt","incMild",15102363.1,394758.7,163.823497814061,163,164
"1234","2.0",200,0.25,"CI_HQ_SD","incMild",3767651.7,24780.3,316.054267967498,235,247
"1235","2.0",200,0.25,"PC_CI_SD","incMild",930871.3,8605.3,362.080277907376,117,382
"1236","2.0",200,0.25,"PC_CI_HQ_SD","incMild",845010.4,8317.2,368.521251217736,116,360
"1237","2.0",300,0.75,"NoInt","incMild",15102363.1,394758.7,163.823497814061,163,164
"1238","2.0",300,0.75,"CI_HQ_SD","incMild",3805301.1,25438.6,312.565805870132,235,239
"1239","2.0",300,0.75,"PC_CI_SD","incMild",1815705.2,11513.3,379.483172158123,119,379
"1240","2.0",300,0.75,"PC_CI_HQ_SD","incMild",1479296.1,10702.2,374.566310963708,119,366
"1241","2.0",300,0.5,"NoInt","incMild",15102363.1,394758.7,163.823497814061,163,164
"1242","2.0",300,0.5,"CI_HQ_SD","incMild",3752014.8,25438.6,307.853660785133,235,238
"1243","2.0",300,0.5,"PC_CI_SD","incMild",1654485.2,11513.3,375.121079898448,119,352
"1244","2.0",300,0.5,"PC_CI_HQ_SD","incMild",1352534.6,10702.2,369.008366809988,119,346
"1245","2.0",300,0.25,"NoInt","incMild",15102363.1,394758.7,163.823497814061,163,164
"1246","2.0",300,0.25,"CI_HQ_SD","incMild",3681476.1,25438.6,300.226438357158,235,237
"1247","2.0",300,0.25,"PC_CI_SD","incMild",1335751.6,11513.3,373.604055349812,119,379
"1248","2.0",300,0.25,"PC_CI_HQ_SD","incMild",1172761.5,10702.2,375.223750268064,119,360
"1249","2.0",400,0.75,"NoInt","incMild",15102363.1,394758.7,163.823497814061,163,164
"1250","2.0",400,0.75,"CI_HQ_SD","incMild",4259267.5,25665.6,316.809514218114,235,246
"1251","2.0",400,0.75,"PC_CI_SD","incMild",2297956,14041.8,380.405322817321,121,376
"1252","2.0",400,0.75,"PC_CI_HQ_SD","incMild",1847797.9,12744.1,375.772540655014,121,368
"1253","2.0",400,0.5,"NoInt","incMild",15102363.1,394758.7,163.823497814061,163,164
"1254","2.0",400,0.5,"CI_HQ_SD","incMild",3787778.6,25665.6,305.566225993251,235,235
"1255","2.0",400,0.5,"PC_CI_SD","incMild",2103502.4,14041.8,380.046640593327,121,352
"1256","2.0",400,0.5,"PC_CI_HQ_SD","incMild",1708804.5,12744.1,372.144806266603,121,359
"1257","2.0",400,0.25,"NoInt","incMild",15102363.1,394758.7,163.823497814061,163,164
"1258","2.0",400,0.25,"CI_HQ_SD","incMild",3655358.6,25665.6,292.010125901191,235,232
"1259","2.0",400,0.25,"PC_CI_SD","incMild",1707250.3,14041.8,377.807777922195,121,380
"1260","2.0",400,0.25,"PC_CI_HQ_SD","incMild",1489376.7,12744.1,380.767357781279,121,364
"1261","2.2",60,0.75,"NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1262","2.2",60,0.75,"CI_HQ_SD","incMild",4751985.5,48001.1,250.887049529086,235,225
"1263","2.2",60,0.75,"PC_CI_SD","incMild",596011.7,4030.4,348.97845243642,112,314
"1264","2.2",60,0.75,"PC_CI_HQ_SD","incMild",478992.9,3982.2,339.251566985648,110,318
"1265","2.2",60,0.5,"NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1266","2.2",60,0.5,"CI_HQ_SD","incMild",4743471.6,48001.1,250.113262952813,235,225
"1267","2.2",60,0.5,"PC_CI_SD","incMild",557076.9,4030.4,337.786198458418,112,307
"1268","2.2",60,0.5,"PC_CI_HQ_SD","incMild",436488.1,3982.2,333.261753756861,110,308
"1269","2.2",60,0.25,"NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1270","2.2",60,0.25,"CI_HQ_SD","incMild",4735120,48001.1,249.29673898444,235,225
"1271","2.2",60,0.25,"PC_CI_SD","incMild",499618.4,4030.4,330.455923961167,112,314
"1272","2.2",60,0.25,"PC_CI_HQ_SD","incMild",387502.4,3982.2,321.96224849188,110,278
"1273","2.2",100,0.75,"NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1274","2.2",100,0.75,"CI_HQ_SD","incMild",4787276.9,46629.6,243.711398352579,235,220
"1275","2.2",100,0.75,"PC_CI_SD","incMild",913548.3,6428.2,358.734710797448,111,360
"1276","2.2",100,0.75,"PC_CI_HQ_SD","incMild",743764.5,6381.1,348.644887326566,110,321
"1277","2.2",100,0.5,"NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1278","2.2",100,0.5,"CI_HQ_SD","incMild",4759654.3,46629.6,241.359827645466,235,220
"1279","2.2",100,0.5,"PC_CI_SD","incMild",836309,6428.2,345.514409865253,111,308
"1280","2.2",100,0.5,"PC_CI_HQ_SD","incMild",676094.8,6381.1,344.772836442463,110,340
"1281","2.2",100,0.25,"NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1282","2.2",100,0.25,"CI_HQ_SD","incMild",4736419,46629.6,239.258852204587,235,220
"1283","2.2",100,0.25,"PC_CI_SD","incMild",750292.4,6428.2,333.769430024881,111,318
"1284","2.2",100,0.25,"PC_CI_HQ_SD","incMild",573850.9,6381.1,328.123448791315,110,289
"1285","2.2",200,0.75,"NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1286","2.2",200,0.75,"CI_HQ_SD","incMild",4961372.7,45054.1,244.43119618891,234,216
"1287","2.2",200,0.75,"PC_CI_SD","incMild",1555468.6,10589.6,365.115823553108,114,362
"1288","2.2",200,0.75,"PC_CI_HQ_SD","incMild",1339310.5,10262.3,368.868989827228,114,362
"1289","2.2",200,0.5,"NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1290","2.2",200,0.5,"CI_HQ_SD","incMild",4873212.5,45054.1,238.258420846618,234,215
"1291","2.2",200,0.5,"PC_CI_SD","incMild",1477779.4,10589.6,361.845300117189,114,369
"1292","2.2",200,0.5,"PC_CI_HQ_SD","incMild",1227965.1,10262.3,362.093770824594,114,343
"1293","2.2",200,0.25,"NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1294","2.2",200,0.25,"CI_HQ_SD","incMild",4802386.6,45054.1,232.846301919966,234,214
"1295","2.2",200,0.25,"PC_CI_SD","incMild",1308801.6,10589.6,352.013917923083,114,316
"1296","2.2",200,0.25,"PC_CI_HQ_SD","incMild",994344.3,10262.3,352.920885351281,114,366
"1297","2.2",300,0.75,"NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1298","2.2",300,0.75,"CI_HQ_SD","incMild",5231872,43571.1,251.856075569127,233,215
"1299","2.2",300,0.75,"PC_CI_SD","incMild",2213023.2,14502.5,372.233125210798,116,361
"1300","2.2",300,0.75,"PC_CI_HQ_SD","incMild",1846826.9,13427.7,369.932250607786,116,367
"1301","2.2",300,0.5,"NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1302","2.2",300,0.5,"CI_HQ_SD","incMild",5069046,43571.1,243.234471752673,233,213
"1303","2.2",300,0.5,"PC_CI_SD","incMild",1998505.8,14502.5,374.119040335034,116,375
"1304","2.2",300,0.5,"PC_CI_HQ_SD","incMild",1693919.4,13427.7,369.965926950243,116,344
"1305","2.2",300,0.25,"NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1306","2.2",300,0.25,"CI_HQ_SD","incMild",4908938.7,43571.1,232.333362993512,233,211
"1307","2.2",300,0.25,"PC_CI_SD","incMild",1852398.3,14502.5,366.586780607605,116,326
"1308","2.2",300,0.25,"PC_CI_HQ_SD","incMild",1437600,13427.7,370.164729549249,116,370
"1309","2.2",400,0.75,"NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1310","2.2",400,0.75,"CI_HQ_SD","incMild",5508750,42787.9,258.101336364874,230,215
"1311","2.2",400,0.75,"PC_CI_SD","incMild",2784579.3,17591.1,369.569540289264,118,352
"1312","2.2",400,0.75,"PC_CI_HQ_SD","incMild",2292210.2,15925.5,371.688976342571,118,367
"1313","2.2",400,0.5,"NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1314","2.2",400,0.5,"CI_HQ_SD","incMild",5291016.1,42787.9,249.871029479574,230,213
"1315","2.2",400,0.5,"PC_CI_SD","incMild",2451773.4,17591.1,373.759515418513,118,374
"1316","2.2",400,0.5,"PC_CI_HQ_SD","incMild",2122627.5,15925.5,371.713088801497,118,344
"1317","2.2",400,0.25,"NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1318","2.2",400,0.25,"CI_HQ_SD","incMild",5085762.3,42787.9,239.276354520147,230,210
"1319","2.2",400,0.25,"PC_CI_SD","incMild",2284968.2,17591.1,363.119282929189,118,319
"1320","2.2",400,0.25,"PC_CI_HQ_SD","incMild",1797052.4,15925.5,374.592486173469,118,372
"1321","2.4",60,0.75,"NoInt","incMild",16946242.2,468449.4,144.62344997642,146,144
"1322","2.4",60,0.75,"CI_HQ_SD","incMild",6134711.3,63614.2,210.108649644198,222,207
"1323","2.4",60,0.75,"PC_CI_SD","incMild",757506.9,4238.7,331.185265771176,120,276
"1324","2.4",60,0.75,"PC_CI_HQ_SD","incMild",580359.8,4065.6,338.809493352227,108,310
"1325","2.4",60,0.5,"NoInt","incMild",16946242.2,468449.4,144.62344997642,146,144
"1326","2.4",60,0.5,"CI_HQ_SD","incMild",6114630.9,63614.2,208.910915783976,222,207
"1327","2.4",60,0.5,"PC_CI_SD","incMild",720589.3,4238.7,320.452396392786,120,245
"1328","2.4",60,0.5,"PC_CI_HQ_SD","incMild",559359.4,4065.6,334.004886482644,108,294
"1329","2.4",60,0.25,"NoInt","incMild",16946242.2,468449.4,144.62344997642,146,144
"1330","2.4",60,0.25,"CI_HQ_SD","incMild",6095296.5,63614.2,207.709715335423,222,207
"1331","2.4",60,0.25,"PC_CI_SD","incMild",680223.6,4238.7,320.912877912498,120,222
"1332","2.4",60,0.25,"PC_CI_HQ_SD","incMild",484966.6,4065.6,306.830901963146,108,285
"1333","2.4",100,0.75,"NoInt","incMild",16946242.2,468449.4,144.62344997642,146,144
"1334","2.4",100,0.75,"CI_HQ_SD","incMild",6242893.8,60774.9,209.934507567628,220,204
"1335","2.4",100,0.75,"PC_CI_SD","incMild",1122391.5,6263,344.143930526915,108,328
"1336","2.4",100,0.75,"PC_CI_HQ_SD","incMild",863505.3,6119.9,349.554481367978,107,346
"1337","2.4",100,0.5,"NoInt","incMild",16946242.2,468449.4,144.62344997642,146,144
"1338","2.4",100,0.5,"CI_HQ_SD","incMild",6212233.9,60774.9,208.32934611493,220,204
"1339","2.4",100,0.5,"PC_CI_SD","incMild",1080661.3,6263,347.883579526721,108,348
"1340","2.4",100,0.5,"PC_CI_HQ_SD","incMild",821646.2,6119.9,350.702599732099,107,337
"1341","2.4",100,0.25,"NoInt","incMild",16946242.2,468449.4,144.62344997642,146,144
"1342","2.4",100,0.25,"CI_HQ_SD","incMild",6172341,60774.9,205.989759266379,220,203
"1343","2.4",100,0.25,"PC_CI_SD","incMild",947712,6263,327.63602075314,108,254
"1344","2.4",100,0.25,"PC_CI_HQ_SD","incMild",747739.5,6119.9,343.014692817485,107,309
"1345","2.4",200,0.75,"NoInt","incMild",16946242.2,468449.4,144.62344997642,146,144
"1346","2.4",200,0.75,"CI_HQ_SD","incMild",6499550.6,58607.4,212.306389429448,177,199
"1347","2.4",200,0.75,"PC_CI_SD","incMild",1981283.4,12257,348.452657504727,111,317
"1348","2.4",200,0.75,"PC_CI_HQ_SD","incMild",1591806.4,11403.2,359.72170227485,111,344
"1349","2.4",200,0.5,"NoInt","incMild",16946242.2,468449.4,144.62344997642,146,144
"1350","2.4",200,0.5,"CI_HQ_SD","incMild",6434373.9,58607.4,209.453919844478,177,198
"1351","2.4",200,0.5,"PC_CI_SD","incMild",1842251,12257,342.737954545825,111,325
"1352","2.4",200,0.5,"PC_CI_HQ_SD","incMild",1434925.9,11403.2,360.160047079783,111,362
"1353","2.4",200,0.25,"NoInt","incMild",16946242.2,468449.4,144.62344997642,146,144
"1354","2.4",200,0.25,"CI_HQ_SD","incMild",6364197.7,58607.4,206.188650943386,177,197
"1355","2.4",200,0.25,"PC_CI_SD","incMild",1673156.3,12257,340.560081266765,111,350
"1356","2.4",200,0.25,"PC_CI_HQ_SD","incMild",1309944.4,11403.2,349.843714206496,111,310
"1357","2.4",300,0.75,"NoInt","incMild",16946242.2,468449.4,144.62344997642,146,144
"1358","2.4",300,0.75,"CI_HQ_SD","incMild",6729594,61160.1,216.504462289998,177,196
"1359","2.4",300,0.75,"PC_CI_SD","incMild",2740588.9,17461.2,355.562251310293,114,317
"1360","2.4",300,0.75,"PC_CI_HQ_SD","incMild",2175347.6,15573,356.689044132533,113,336
"1361","2.4",300,0.5,"NoInt","incMild",16946242.2,468449.4,144.62344997642,146,144
"1362","2.4",300,0.5,"CI_HQ_SD","incMild",6646445.8,61160.1,213.235493577635,177,195
"1363","2.4",300,0.5,"PC_CI_SD","incMild",2546842.9,17461.2,351.372285114249,114,320
"1364","2.4",300,0.5,"PC_CI_HQ_SD","incMild",1963079.7,15573,355.185465266642,113,355
"1365","2.4",300,0.25,"NoInt","incMild",16946242.2,468449.4,144.62344997642,146,144
"1366","2.4",300,0.25,"CI_HQ_SD","incMild",6528796.4,61160.1,208.242020106493,177,194
"1367","2.4",300,0.25,"PC_CI_SD","incMild",2302970.9,17461.2,344.505620414049,114,340
"1368","2.4",300,0.25,"PC_CI_HQ_SD","incMild",1793876.7,15573,349.819248223693,113,309
"1369","2.4",400,0.75,"NoInt","incMild",16946242.2,468449.4,144.62344997642,146,144
"1370","2.4",400,0.75,"CI_HQ_SD","incMild",6922624.9,62249.8,221.222142167489,177,195
"1371","2.4",400,0.75,"PC_CI_SD","incMild",3326853.5,21259.9,352.982936369155,116,320
"1372","2.4",400,0.75,"PC_CI_HQ_SD","incMild",2690359.8,18357.8,356.320002662841,115,330
"1373","2.4",400,0.5,"NoInt","incMild",16946242.2,468449.4,144.62344997642,146,144
"1374","2.4",400,0.5,"CI_HQ_SD","incMild",6818789.8,62249.8,217.376308828291,177,194
"1375","2.4",400,0.5,"PC_CI_SD","incMild",3070723.1,21259.9,342.88062336197,116,308
"1376","2.4",400,0.5,"PC_CI_HQ_SD","incMild",2478379.3,18357.8,354.791699599815,115,349
"1377","2.4",400,0.25,"NoInt","incMild",16946242.2,468449.4,144.62344997642,146,144
"1378","2.4",400,0.25,"CI_HQ_SD","incMild",6659890.5,62249.8,210.831279012771,177,192
"1379","2.4",400,0.25,"PC_CI_SD","incMild",2785577,21259.9,337.923079347654,116,329
"1380","2.4",400,0.25,"PC_CI_HQ_SD","incMild",2144755.7,18357.8,352.041572566983,115,328
"1381","2.6",60,0.75,"NoInt","incMild",17558908.2,531929.2,138.159851185964,137,138
"1382","2.6",60,0.75,"CI_HQ_SD","incMild",7564826.3,85259.8,192.238408540854,177,190
"1383","2.6",60,0.75,"PC_CI_SD","incMild",1181532.1,5936,294.297990380456,124,217
"1384","2.6",60,0.75,"PC_CI_HQ_SD","incMild",793130.1,5378.3,322.188786934199,105,283
"1385","2.6",60,0.5,"NoInt","incMild",17558908.2,531929.2,138.159851185964,137,138
"1386","2.6",60,0.5,"CI_HQ_SD","incMild",7553628.5,85259.8,191.738164115431,177,190
"1387","2.6",60,0.5,"PC_CI_SD","incMild",1119949.6,5936,277.250275012376,124,207
"1388","2.6",60,0.5,"PC_CI_HQ_SD","incMild",723498.2,5378.3,307.856104548705,105,215
"1389","2.6",60,0.25,"NoInt","incMild",17558908.2,531929.2,138.159851185964,137,138
"1390","2.6",60,0.25,"CI_HQ_SD","incMild",7536864.7,85259.8,190.98404044589,177,190
"1391","2.6",60,0.25,"PC_CI_SD","incMild",1100899.1,5936,276.541955025669,124,204
"1392","2.6",60,0.25,"PC_CI_HQ_SD","incMild",650064.8,5378.3,285.638783548963,105,182
"1393","2.6",100,0.75,"NoInt","incMild",17558908.2,531929.2,138.159851185964,137,138
"1394","2.6",100,0.75,"CI_HQ_SD","incMild",7637090.7,86726.2,191.66184663749,177,187
"1395","2.6",100,0.75,"PC_CI_SD","incMild",1593882.1,8291.4,312.915462003118,110,230
"1396","2.6",100,0.75,"PC_CI_HQ_SD","incMild",1130993.4,7870.6,334.312850366766,106,305
"1397","2.6",100,0.5,"NoInt","incMild",17558908.2,531929.2,138.159851185964,137,138
"1398","2.6",100,0.5,"CI_HQ_SD","incMild",7617209.5,86726.2,190.907005485408,177,186
"1399","2.6",100,0.5,"PC_CI_SD","incMild",1520607.4,8291.4,308.557847936292,110,219
"1400","2.6",100,0.5,"PC_CI_HQ_SD","incMild",1044319.7,7870.6,323.421942916523,106,309
"1401","2.6",100,0.25,"NoInt","incMild",17558908.2,531929.2,138.159851185964,137,138
"1402","2.6",100,0.25,"CI_HQ_SD","incMild",7592660.2,86726.2,189.842419999251,177,186
"1403","2.6",100,0.25,"PC_CI_SD","incMild",1364503,8291.4,275.972186576358,110,198
"1404","2.6",100,0.25,"PC_CI_HQ_SD","incMild",947453.6,7870.6,314.686352028215,106,228
"1405","2.6",200,0.75,"NoInt","incMild",17558908.2,531929.2,138.159851185964,137,138
"1406","2.6",200,0.75,"CI_HQ_SD","incMild",7810088.8,88289.7,192.595077190416,177,182
"1407","2.6",200,0.75,"PC_CI_SD","incMild",2538544.6,14915.1,327.469222443443,111,271
"1408","2.6",200,0.75,"PC_CI_HQ_SD","incMild",1953881.9,13862.2,348.529949430413,109,312
"1409","2.6",200,0.5,"NoInt","incMild",17558908.2,531929.2,138.159851185964,137,138
"1410","2.6",200,0.5,"CI_HQ_SD","incMild",7776965.9,88289.7,191.439328659008,177,181
"1411","2.6",200,0.5,"PC_CI_SD","incMild",2380835.5,14915.1,318.444158405736,111,238
"1412","2.6",200,0.5,"PC_CI_HQ_SD","incMild",1842146.5,13862.2,342.637277382662,109,307
"1413","2.6",200,0.25,"NoInt","incMild",17558908.2,531929.2,138.159851185964,137,138
"1414","2.6",200,0.25,"CI_HQ_SD","incMild",7717817.8,88289.7,188.90409913538,177,181
"1415","2.6",200,0.25,"PC_CI_SD","incMild",2226084.2,14915.1,315.440794153249,111,216
"1416","2.6",200,0.25,"PC_CI_HQ_SD","incMild",1642609.3,13862.2,328.842028655262,109,320
"1417","2.6",300,0.75,"NoInt","incMild",17558908.2,531929.2,138.159851185964,137,138
"1418","2.6",300,0.75,"CI_HQ_SD","incMild",7969022.8,88327.1,195.253204520886,177,180
"1419","2.6",300,0.75,"PC_CI_SD","incMild",3337999.7,20454.4,334.105284191607,113,329
"1420","2.6",300,0.75,"PC_CI_HQ_SD","incMild",2623785.2,18300.4,348.996864682368,112,323
"1421","2.6",300,0.5,"NoInt","incMild",17558908.2,531929.2,138.159851185964,137,138
"1422","2.6",300,0.5,"CI_HQ_SD","incMild",7927947.7,88327.1,193.904541247163,177,179
"1423","2.6",300,0.5,"PC_CI_SD","incMild",3150498.1,20454.4,328.075601696125,113,292
"1424","2.6",300,0.5,"PC_CI_HQ_SD","incMild",2395640.3,18300.4,340.718146751831,112,303
"1425","2.6",300,0.25,"NoInt","incMild",17558908.2,531929.2,138.159851185964,137,138
"1426","2.6",300,0.25,"CI_HQ_SD","incMild",7837380.3,88327.1,190.226272533949,177,179
"1427","2.6",300,0.25,"PC_CI_SD","incMild",2845770.4,20454.4,314.503634551825,113,225
"1428","2.6",300,0.25,"PC_CI_HQ_SD","incMild",2147861.7,18300.4,325.546184933602,112,312
"1429","2.6",400,0.75,"NoInt","incMild",17558908.2,531929.2,138.159851185964,137,138
"1430","2.6",400,0.75,"CI_HQ_SD","incMild",8126009.9,88370.8,198.224176135941,177,178
"1431","2.6",400,0.75,"PC_CI_SD","incMild",3986602.4,25435.8,333.108774855501,114,316
"1432","2.6",400,0.75,"PC_CI_HQ_SD","incMild",3197582.7,22182.8,351.466127084063,114,348
"1433","2.6",400,0.5,"NoInt","incMild",17558908.2,531929.2,138.159851185964,137,138
"1434","2.6",400,0.5,"CI_HQ_SD","incMild",8071207.2,88370.8,196.300718707853,177,178
"1435","2.6",400,0.5,"PC_CI_SD","incMild",3769388.1,25435.8,328.846404274476,114,329
"1436","2.6",400,0.5,"PC_CI_HQ_SD","incMild",3015840.2,22182.8,350.150327659934,114,309
"1437","2.6",400,0.25,"NoInt","incMild",17558908.2,531929.2,138.159851185964,137,138
"1438","2.6",400,0.25,"CI_HQ_SD","incMild",7958357.9,88370.8,191.827972338364,177,177
"1439","2.6",400,0.25,"PC_CI_SD","incMild",3475630.6,25435.8,325.555753709845,114,258
"1440","2.6",400,0.25,"PC_CI_HQ_SD","incMild",2733799.2,22182.8,343.392566323086,114,311
"1441","2.0",60,0.75,"NoInt","incILI",15490558.5,392264.1,164.808612620391,165,165
"1442","2.0",60,0.75,"CI_HQ_SD","incILI",3367996.3,19119.1,342.005048283456,235,335
"1443","2.0",60,0.75,"PC_CI_SD","incILI",454262.9,3581.1,348.037356561586,113,326
"1444","2.0",60,0.75,"PC_CI_HQ_SD","incILI",370764,3537,340.054590790907,113,305
"1445","2.0",60,0.5,"NoInt","incILI",15490558.5,392264.1,164.808612620391,165,165
"1446","2.0",60,0.5,"CI_HQ_SD","incILI",3367996.3,19119.1,342.005048283456,235,335
"1447","2.0",60,0.5,"PC_CI_SD","incILI",403130.8,3581.1,344.460884159682,113,339
"1448","2.0",60,0.5,"PC_CI_HQ_SD","incILI",343696.9,3537,333.305866011593,113,308
"1449","2.0",60,0.25,"NoInt","incILI",15490558.5,392264.1,164.808612620391,165,165
"1450","2.0",60,0.25,"CI_HQ_SD","incILI",3367996.3,19119.1,342.005048283456,235,335
"1451","2.0",60,0.25,"PC_CI_SD","incILI",363599.9,3581.1,324.536121709604,113,284
"1452","2.0",60,0.25,"PC_CI_HQ_SD","incILI",305655.1,3537,330.156228049197,113,285
"1453","2.0",100,0.75,"NoInt","incILI",15490558.5,392264.1,164.808612620391,165,165
"1454","2.0",100,0.75,"CI_HQ_SD","incILI",3315509.9,19841.1,330.756574215025,235,287
"1455","2.0",100,0.75,"PC_CI_SD","incILI",691581.5,5213.7,359.948265388823,113,335
"1456","2.0",100,0.75,"PC_CI_HQ_SD","incILI",559703,5160.9,352.269447188956,114,344
"1457","2.0",100,0.5,"NoInt","incILI",15490558.5,392264.1,164.808612620391,165,165
"1458","2.0",100,0.5,"CI_HQ_SD","incILI",3314376.9,19841.1,330.622087729371,235,287
"1459","2.0",100,0.5,"PC_CI_SD","incILI",632840.3,5213.7,354.275025152475,113,349
"1460","2.0",100,0.5,"PC_CI_HQ_SD","incILI",517468.6,5160.9,345.569231253838,114,320
"1461","2.0",100,0.25,"NoInt","incILI",15490558.5,392264.1,164.808612620391,165,165
"1462","2.0",100,0.25,"CI_HQ_SD","incILI",3314376.9,19841.1,330.622087729371,235,287
"1463","2.0",100,0.25,"PC_CI_SD","incILI",542720,5213.7,347.40010963296,113,322
"1464","2.0",100,0.25,"PC_CI_HQ_SD","incILI",447192.5,5160.9,346.732789794104,114,346
"1465","2.0",200,0.75,"NoInt","incILI",15490558.5,392264.1,164.808612620391,165,165
"1466","2.0",200,0.75,"CI_HQ_SD","incILI",3265310.8,20601.8,319.171215309734,235,249
"1467","2.0",200,0.75,"PC_CI_SD","incILI",1247100.3,8039.6,376.206128488623,118,371
"1468","2.0",200,0.75,"PC_CI_HQ_SD","incILI",986921.7,7751.5,367.626654576548,117,361
"1469","2.0",200,0.5,"NoInt","incILI",15490558.5,392264.1,164.808612620391,165,165
"1470","2.0",200,0.5,"CI_HQ_SD","incILI",3236481.8,20601.8,315.724888148606,235,247
"1471","2.0",200,0.5,"PC_CI_SD","incILI",1119993.5,8039.6,367.857376940134,118,352
"1472","2.0",200,0.5,"PC_CI_HQ_SD","incILI",915158.7,7751.5,364.41768515122,117,337
"1473","2.0",200,0.25,"NoInt","incILI",15490558.5,392264.1,164.808612620391,165,165
"1474","2.0",200,0.25,"CI_HQ_SD","incILI",3230334.3,20601.8,314.951309869075,235,247
"1475","2.0",200,0.25,"PC_CI_SD","incILI",891666.5,8039.6,360.273530518417,118,381
"1476","2.0",200,0.25,"PC_CI_HQ_SD","incILI",797890.8,7751.5,366.472664053778,117,359
"1477","2.0",300,0.75,"NoInt","incILI",15490558.5,392264.1,164.808612620391,165,165
"1478","2.0",300,0.75,"CI_HQ_SD","incILI",3279614.3,21200.9,312.157731047825,236,240
"1479","2.0",300,0.75,"PC_CI_SD","incILI",1725931.4,10657.9,378.72236926682,119,378
"1480","2.0",300,0.75,"PC_CI_HQ_SD","incILI",1390649.5,9878.5,373.929555793893,119,366
"1481","2.0",300,0.5,"NoInt","incILI",15490558.5,392264.1,164.808612620391,165,165
"1482","2.0",300,0.5,"CI_HQ_SD","incILI",3231480.9,21200.9,307.249004875752,236,239
"1483","2.0",300,0.5,"PC_CI_SD","incILI",1573776,10657.9,374.249854553634,119,352
"1484","2.0",300,0.5,"PC_CI_HQ_SD","incILI",1271483.7,9878.5,368.423664180673,119,344
"1485","2.0",300,0.25,"NoInt","incILI",15490558.5,392264.1,164.808612620391,165,165
"1486","2.0",300,0.25,"CI_HQ_SD","incILI",3164910.9,21200.9,298.885569037662,236,237
"1487","2.0",300,0.25,"PC_CI_SD","incILI",1275606.9,10657.9,371.771808540703,119,379
"1488","2.0",300,0.25,"PC_CI_HQ_SD","incILI",1105741.9,9878.5,373.656618149317,119,359
"1489","2.0",400,0.75,"NoInt","incILI",15490558.5,392264.1,164.808612620391,165,165
"1490","2.0",400,0.75,"CI_HQ_SD","incILI",3699264.4,21382.1,317.802598835596,235,248
"1491","2.0",400,0.75,"PC_CI_SD","incILI",2183647.1,12965.1,380.189909990492,121,376
