"","outd","NoInt:0.75","CI_HQ_SD:0.75","PC_CI_SD:0.75","PC_CI_HQ_SD:0.75","NoInt:0.5","CI_HQ_SD:0.5","PC_CI_SD:0.5","PC_CI_HQ_SD:0.5","NoInt:0.25","CI_HQ_SD:0.25","PC_CI_SD:0.25","PC_CI_HQ_SD:0.25"
"31",30,0,0,0,0,0,0,0,0,0,0,0,0
"32",31,0,0,0,0,0,0,0,0,0,0,0,0
"33",32,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"34",33,0,0,0,0,0,0,0,0,0,0,0,0
"35",34,0,0,0,0,0,0,0,0,0,0,0,0
"36",35,0,0,0,0,0,0,0,0,0,0,0,0
"37",36,0,0,0,0,0,0,0,0,0,0,0,0
"38",37,0,0,0,0,0,0,0,0,0,0,0,0
"39",38,0,0,0,0,0,0,0,0,0,0,0,0
"40",39,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"41",40,0,0,0,0,0,0,0,0,0,0,0,0
"42",41,0,0,0,0,0,0,0,0,0,0,0,0
"43",42,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"44",43,0,0,0,0,0,0,0,0,0,0,0,0
"45",44,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"46",45,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
"47",46,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
"48",47,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
"49",48,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
"50",49,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
"51",50,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
"52",51,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
"53",52,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
"54",53,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
"55",54,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
"56",55,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
"57",56,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
"58",57,2,2,2,2,2,2,2,2,2,2,2,2
"59",58,2,2,2,2,2,2,2,2,2,2,2,2
"60",59,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
"61",60,4,4,4,4,4,4,4,4,4,4,4,4
"62",61,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9
"63",62,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1
"64",63,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9
"65",64,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9
"66",65,6,6,6,6,6,6,6,6,6,6,6,6
"67",66,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8
"68",67,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7
"69",68,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4
"70",69,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
"71",70,20,20,20,20,20,20,20,20,20,20,20,20
"72",71,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4
"73",72,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7
"74",73,29.3,29.3,29.3,29.3,29.3,29.3,29.3,29.3,29.3,29.3,29.3,29.3
"75",74,37,37,37,37,37,37,37,37,37,37,37,37
"76",75,42.6,42.6,42.6,42.6,42.6,42.6,42.6,42.6,42.6,42.6,42.6,42.6
"77",76,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4
"78",77,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9
"79",78,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9
"80",79,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9
"81",80,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4
"82",81,116.4,116.4,116.4,116.4,116.4,116.4,116.4,116.4,116.4,116.4,116.4,116.4
"83",82,132.1,132.1,132.1,132.1,132.1,132.1,132.1,132.1,132.1,132.1,132.1,132.1
"84",83,149.5,149.5,149.5,149.5,149.5,149.5,149.5,149.5,149.5,149.5,149.5,149.5
"85",84,172.3,172.3,172.3,172.3,172.3,172.3,172.3,172.3,172.3,172.3,172.3,172.3
"86",85,194,194,194,194,194,194,194,194,194,194,194,194
"87",86,216.4,216.4,216.4,216.4,216.4,216.4,216.4,216.4,216.4,216.4,216.4,216.4
"88",87,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2,250.2
"89",88,301.1,301.1,301.1,301.1,301.1,301.1,301.1,301.1,301.1,301.1,301.1,301.1
"90",89,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3,327.3
"91",90,388.8,388.8,388.8,388.8,388.8,388.8,388.8,388.8,388.8,388.8,388.8,388.8
"92",91,460.5,460.5,460.5,460.5,460.5,460.5,460.5,460.5,460.5,460.5,460.5,460.5
"93",92,544.8,544.8,544.8,544.8,544.8,544.8,544.8,544.8,544.8,544.8,544.8,544.8
"94",93,637.3,637.3,637.3,637.3,637.3,637.3,637.3,637.3,637.3,637.3,637.3,637.3
"95",94,748.1,748.1,748.1,748.1,748.1,748.1,748.1,748.1,748.1,748.1,748.1,748.1
"96",95,864.1,864.1,864.1,864.1,864.1,864.1,864.1,864.1,864.1,864.1,864.1,864.1
"97",96,1032.1,1032.1,1032.1,1032.1,1032.1,1032.1,1032.1,1032.1,1032.1,1032.1,1032.1,1032.1
"98",97,1204.8,1204.8,1204.8,1204.8,1204.8,1204.8,1204.8,1204.8,1204.8,1204.8,1204.8,1204.8
"99",98,1416.7,1416.7,1416.7,1416.7,1416.7,1416.7,1416.7,1416.7,1416.7,1416.7,1416.7,1416.7
"100",99,1662.9,1662.9,1662.9,1662.9,1662.9,1662.9,1662.9,1662.9,1662.9,1662.9,1662.9,1662.9
"101",100,1919,1924.5,1918.8,1918.8,1919,1924.5,1918.8,1918.8,1919,1924.5,1918.8,1918.8
"102",101,2270,2246.7,2246.5,2248.5,2270,2246.7,2246.5,2248.5,2270,2246.7,2246.5,2248.5
"103",102,2657.5,2585.9,2564.1,2573.3,2657.5,2585.9,2564.1,2573.3,2657.5,2585.9,2564.1,2573.3
"104",103,3103.8,2992.9,2957.9,2956.1,3103.8,2992.9,2957.9,2956.1,3103.8,2992.9,2957.9,2956.1
"105",104,3586.1,3398.3,3348,3339.2,3586.1,3398.3,3348,3339.2,3586.1,3398.3,3348,3339.2
"106",105,4202.6,3933.2,3838.4,3838.6,4202.6,3933.2,3838.4,3838.6,4202.6,3933.2,3838.4,3838.6
"107",106,4885.4,4492.9,4367.4,4353.2,4885.4,4492.9,4367.4,4353.2,4885.4,4492.9,4367.4,4353.2
"108",107,5673.4,5124,4938,4925.7,5673.4,5124,4938,4925.7,5673.4,5124,4938,4925.7
"109",108,6564.4,5745.1,5500.4,5462.4,6564.4,5745.1,5500.4,5462.4,6564.4,5745.1,5500.4,5462.4
"110",109,7639.3,6207.1,5809.9,5772,7639.3,6207.1,5809.9,5772,7639.3,6207.1,5809.9,5772
"111",110,8969.6,6688,6070.8,6031,8969.6,6688,6070.8,6031,8969.6,6688,6070.8,6031
"112",111,10245.1,7052.2,6152.2,6056.9,10245.1,7052.2,6152.2,6056.9,10245.1,7052.2,6152.2,6056.9
"113",112,11857.4,7381.6,6132.5,6065.4,11857.4,7381.6,6132.5,6065.4,11857.4,7381.6,6132.5,6065.4
"114",113,13743.4,7686.3,6121.3,5982.7,13743.4,7686.3,6121.3,5982.7,13743.4,7686.3,6121.3,5982.7
"115",114,15868.7,8104.5,6002.6,5918.1,15868.7,8104.5,6002.6,5918.1,15868.7,8104.5,6002.6,5918.1
"116",115,18232,8482.7,5982.2,5810.5,18232,8482.7,5982.2,5810.5,18232,8482.7,5982.2,5810.5
"117",116,20935.9,8791.4,5905.7,5609.4,20935.9,8791.4,5905.7,5609.4,20935.9,8791.4,5905.7,5609.4
"118",117,23991.1,9148.3,5804.2,5502.8,23991.1,9148.3,5804.2,5502.8,23991.1,9148.3,5804.2,5502.8
"119",118,27455.3,9565.5,5745,5317,27455.3,9565.5,5745,5317,27455.3,9565.5,5745,5317
"120",119,31523.9,9988.4,5607.9,5146.5,31523.9,9988.4,5607.9,5146.5,31523.9,9988.4,5607.9,5146.5
"121",120,36064.7,10346.2,5490.4,5033.7,36064.7,10346.2,5490.4,5033.7,36064.7,10346.2,5490.4,5033.7
"122",121,41197.5,10856.4,5410.4,4862.8,41197.5,10856.4,5410.4,4862.8,41197.5,10856.4,5410.4,4862.8
"123",122,46960.6,11264.4,5255.1,4737.5,46960.6,11264.4,5255.1,4737.5,46960.6,11264.4,5255.1,4737.5
"124",123,53526.3,11747.2,5184.3,4537.8,53526.3,11747.2,5184.3,4537.8,53526.3,11747.2,5184.3,4537.8
"125",124,60878.4,12180.7,5040.9,4333.9,60878.4,12180.7,5040.9,4333.9,60878.4,12180.7,5040.9,4333.9
"126",125,69063.9,12648.5,4927,4169.3,69063.9,12648.5,4927,4169.3,69063.9,12648.5,4927,4169.3
"127",126,78156.5,13208.2,4772.3,4013.1,78156.5,13208.2,4772.3,4013.1,78156.5,13208.2,4772.3,4013.1
"128",127,88623.1,13652.4,4589.8,3858.4,88623.1,13652.4,4589.8,3858.4,88623.1,13652.4,4589.8,3858.4
"129",128,99933.4,14145.5,4535,3712.8,99933.4,14145.5,4535,3712.8,99933.4,14145.5,4535,3712.8
"130",129,111385.7,14453,4422.5,3535.5,111385.7,14453,4422.5,3535.5,111385.7,14453,4422.5,3535.5
"131",130,122726.2,14426.9,4305.6,3440.4,122726.2,14426.9,4305.6,3440.4,122726.2,14426.9,4305.6,3440.4
"132",131,134624.8,14305,4187,3281.7,134624.8,14305,4187,3281.7,134624.8,14305,4187,3281.7
"133",132,147149.9,14089.9,4051.3,3137.9,147149.9,14089.9,4051.3,3137.9,147149.9,14089.9,4051.3,3137.9
"134",133,159871.7,13862.7,3982.3,3019.4,159871.7,13862.7,3982.3,3019.4,159871.7,13862.7,3982.3,3019.4
"135",134,172907.5,13395.6,3872.8,2915,172907.5,13395.6,3872.8,2915,172907.5,13395.6,3872.8,2915
"136",135,186654.2,13025.6,3734.3,2788.2,186654.2,13025.6,3734.3,2788.2,186654.2,13025.6,3734.3,2788.2
"137",136,200733.3,12511.1,3667.4,2661.3,200733.3,12511.1,3667.4,2661.3,200733.3,12511.1,3667.4,2661.3
"138",137,215526.7,12108.4,3592,2606.3,215526.7,12108.4,3592,2606.3,215526.7,12108.4,3592,2606.3
"139",138,230676.5,11719.4,3490.7,2480.5,230676.5,11719.4,3490.7,2480.5,230676.5,11719.4,3490.7,2480.5
"140",139,245590.1,11301.4,3341.4,2371.5,245590.1,11301.4,3341.4,2371.5,245590.1,11301.4,3341.4,2371.5
"141",140,260996.6,10940,3254.7,2257.1,260996.6,10940,3254.7,2257.1,260996.6,10940,3254.7,2257.1
"142",141,276498.7,10461.9,3196.1,2182.6,276498.7,10461.9,3196.1,2182.6,276498.7,10461.9,3196.1,2182.6
"143",142,291616.1,10141.7,3084.6,2099.9,291616.1,10141.7,3084.6,2099.9,291616.1,10141.7,3084.6,2099.9
"144",143,307711.3,9934.9,3003.2,1998.7,307711.3,9934.9,3003.2,1998.7,307711.3,9934.9,3003.2,1998.7
"145",144,324309.2,9798.4,2929.7,1962.8,324309.2,9798.4,2929.7,1962.8,324309.2,9798.4,2929.7,1962.8
"146",145,341609.2,9701.2,2866.2,1857.8,341609.2,9701.2,2866.2,1857.8,341609.2,9701.2,2866.2,1857.8
"147",146,359586.3,9731.3,2751.6,1781.3,359586.3,9731.3,2751.6,1781.3,359586.3,9731.3,2751.6,1781.3
"148",147,377032.2,9739.4,2719.9,1697.4,377032.2,9739.4,2719.9,1697.4,377032.2,9739.4,2719.9,1697.4
"149",148,393390.4,9906.2,2617.8,1643.4,393390.4,9906.2,2617.8,1643.4,393390.4,9906.2,2617.8,1643.4
"150",149,408836.3,10020.2,2603.9,1554.4,408836.3,10020.2,2603.9,1554.4,408836.3,10020.2,2603.9,1554.4
"151",150,422621,10238.8,2491.9,1541.2,422621,10238.8,2491.9,1541.2,422621,10238.8,2491.9,1541.2
"152",151,434059.2,10496.9,2428,1451.7,434059.2,10496.9,2428,1451.7,434059.2,10496.9,2428,1451.7
"153",152,444091.9,10724.9,2370.3,1415.5,444091.9,10724.9,2370.3,1415.5,444091.9,10724.9,2370.3,1415.5
"154",153,451252.5,11024.4,2308.3,1324.7,451252.5,11024.4,2308.3,1324.7,451252.5,11024.4,2308.3,1324.7
"155",154,456179.8,11418,2239.2,1297.4,456179.8,11418,2239.2,1297.4,456179.8,11418,2239.2,1297.4
"156",155,457644.2,11723.2,2204.7,1235.6,457644.2,11723.2,2204.7,1235.6,457644.2,11723.2,2204.7,1235.6
"157",156,456397.3,12057.1,2115.6,1191.1,456397.3,12057.1,2115.6,1191.1,456397.3,12057.1,2115.6,1191.1
"158",157,452392.1,12527.1,2083.6,1129.1,452392.1,12527.1,2083.6,1129.1,452392.1,12527.1,2083.6,1129.1
"159",158,445479.3,12881.6,2023.4,1104,445479.3,12881.6,2023.4,1104,445479.3,12881.6,2023.4,1104
"160",159,436135.5,13435.3,1971.7,1064.1,436135.5,13435.3,1971.7,1064.1,436135.5,13435.3,1971.7,1064.1
"161",160,424706.2,13810.7,1923.8,990.6,424706.2,13810.7,1923.8,990.6,424706.2,13810.7,1923.8,990.6
"162",161,411044.3,14356.1,1852.2,970.8,411044.3,14356.1,1852.2,970.8,411044.3,14356.1,1852.2,970.8
"163",162,395789.6,14852.1,1807,945.7,395789.6,14852.1,1807,945.7,395789.6,14852.1,1807,945.7
"164",163,378855.3,15302.3,1782.8,905,378855.3,15302.3,1782.8,905,378855.3,15302.3,1782.8,905
"165",164,360906.5,15850.1,1751.1,867,360906.5,15850.1,1751.1,867,360906.5,15850.1,1751.1,867
"166",165,342727.9,16381.9,1688.7,816.8,342727.9,16381.9,1688.7,816.8,342727.9,16381.9,1688.7,816.8
"167",166,324003.2,16913,1650.1,781.5,324003.2,16913,1650.1,781.5,324003.2,16913,1650.1,781.5
"168",167,304672.3,17598,1618.6,790.4,304672.3,17598,1618.6,790.4,304672.3,17598,1618.6,790.4
"169",168,285626.2,18157.4,1567.9,737.6,285626.2,18157.4,1567.9,737.6,285626.2,18157.4,1567.9,737.6
"170",169,266579.1,18750.3,1523.8,705.7,266579.1,18750.3,1523.8,705.7,266579.1,18750.3,1523.8,705.7
"171",170,247487.5,19329,1490.2,689,247487.5,19329,1490.2,689,247487.5,19329,1490.2,689
"172",171,229725.5,19994.3,1446.4,662.8,229725.5,19994.3,1446.4,662.8,229725.5,19994.3,1446.4,662.8
"173",172,212124.3,20740.1,1417.5,649,212124.3,20740.1,1417.5,649,212124.3,20740.1,1417.5,649
"174",173,195457.9,21353.3,1362.2,628.2,195457.9,21353.3,1362.2,628.2,195457.9,21353.3,1362.2,628.2
"175",174,179599.8,22116.3,1349.4,593.4,179599.8,22116.3,1349.4,593.4,179599.8,22116.3,1349.4,593.4
"176",175,164825.7,22717.1,1301.9,567.8,164825.7,22717.1,1301.9,567.8,164825.7,22717.1,1301.9,567.8
"177",176,150786.5,23433.8,1287.9,540,150786.5,23433.8,1287.9,540,150786.5,23433.8,1287.9,540
"178",177,137771.5,24124.8,1243.1,529.8,137771.5,24124.8,1243.1,529.8,137771.5,24124.8,1243.1,529.8
"179",178,125964,24484.8,1247.7,514.8,125964,24484.8,1247.7,514.8,125964,24484.8,1247.7,514.8
"180",179,114581.2,24252.1,1188.3,483.6,114581.2,24252.1,1188.3,483.6,114581.2,24252.1,1188.3,483.6
"181",180,104432.1,23962,1149.2,461.7,104432.1,23962,1149.2,461.7,104432.1,23962,1149.2,461.7
"182",181,94647,23411,1138.1,463.5,94647,23411,1138.1,463.5,94647,23411,1138.1,463.5
"183",182,85714.5,22757.3,1086.3,447.8,85714.5,22757.3,1086.3,447.8,85714.5,22757.3,1086.3,447.8
"184",183,77274.8,22104.1,1073.1,422.6,77274.8,22104.1,1073.1,422.6,77274.8,22104.1,1073.1,422.6
"185",184,69859.9,21189.5,1047.2,392.1,69859.9,21189.5,1047.2,392.1,69859.9,21189.5,1047.2,392.1
"186",185,62786.6,20716.4,1017.9,388.9,62786.6,20716.4,1017.9,388.9,62786.6,20716.4,1017.9,388.9
"187",186,56618.7,20401.7,994.4,391.8,56618.7,20401.7,994.4,391.8,56618.7,20401.7,994.4,391.8
"188",187,50758.2,20256.5,981.7,363.9,50758.2,20256.5,981.7,363.9,50758.2,20256.5,981.7,363.9
"189",188,45731.2,20163.8,968.3,343.7,45731.2,20163.8,968.3,343.7,45731.2,20163.8,968.3,343.7
"190",189,41047.8,20172.7,933.5,342.5,41047.8,20172.7,933.5,342.5,41047.8,20172.7,933.5,342.5
"191",190,36757.8,20382.4,910.9,333.6,36757.8,20382.4,910.9,333.6,36757.8,20382.4,910.9,333.6
"192",191,33012.5,20645.9,898,317.7,33012.5,20645.9,898,318.4,33012.5,20645.9,898,318.4
"193",192,29619.7,20875.6,883.9,307.1,29619.7,20875.6,883.9,300.5,29619.7,20875.6,883.9,300.5
"194",193,26684.2,21183.2,872.7,304.3,26684.2,21183.2,872.7,300.4,26684.2,21183.2,872.7,300.4
"195",194,23820.2,21663.7,838.6,295.2,23820.2,21663.7,838.6,288,23820.2,21663.7,838.6,288
"196",195,21371.1,21951.8,822.8,299.3,21371.1,21951.8,822.8,279.5,21371.1,21951.8,822.8,279.5
"197",196,19192,22358,776,310,19192,22358,776,273.8,19192,22358,776,273.8
"198",197,17226.3,22921.8,777.8,301.1,17226.3,22921.8,777.8,255.4,17226.3,22921.8,777.8,255.4
"199",198,15403.2,23301.9,751.7,318.5,15403.2,23301.9,751.7,254.1,15403.2,23301.9,751.7,255.2
"200",199,13747,23874.7,738.9,316.3,13747,23874.7,738.9,246.7,13747,23874.7,738.9,243.3
"201",200,12395.6,24434.9,730.1,328.2,12395.6,24434.9,730.1,234.1,12395.6,24434.9,730.1,231.4
"202",201,11069.9,24862.1,702.7,345.5,11069.9,24862.1,702.7,231.4,11069.9,24862.1,702.7,223.8
"203",202,9916,25447.5,683.7,380.5,9916,25447.5,683.7,226.8,9916,25447.5,683.7,218.1
"204",203,8947.7,26075.8,678.2,401.5,8947.7,26075.8,678.2,223.4,8947.7,26075.8,678.2,213
"205",204,8018.1,26500.9,668.1,427.6,8018.1,26500.9,668.1,236.7,8018.1,26500.9,668.1,215.5
"206",205,7171.4,27138.5,655.1,465.3,7171.4,27138.5,655.1,222.9,7171.4,27138.5,655.1,194.4
"207",206,6402.7,27629.4,628.2,495.3,6402.7,27629.4,628.2,226.3,6402.7,27629.4,628.2,188
"208",207,5744.9,28169.1,626.5,536.6,5744.9,28169.1,626.5,225.4,5744.9,28169.1,626.5,180.8
"209",208,5165.1,28794.6,597.8,595.7,5165.1,28794.6,597.8,230.2,5165.1,28794.6,597.8,171.2
"210",209,4608,29401.7,598.9,630.8,4608,29401.7,598.9,239.3,4608,29401.7,598.9,171.6
"211",210,4121.6,29968.9,585.8,703.1,4121.6,29968.9,585.8,237,4121.6,29968.9,585.8,166.9
"212",211,3644.1,30495.2,560.7,772.1,3644.1,30495.2,560.7,247.1,3644.1,30495.2,560.7,161.2
"213",212,3289.8,31056.5,556.2,835.2,3289.8,31056.5,556.2,260.7,3289.8,31056.5,556.2,158.9
"214",213,2935.8,31503.6,551,915.4,2935.8,31503.6,551,281.3,2935.8,31503.6,551,152
"215",214,2628,32051.5,523.2,1018.4,2628,32051.5,523.2,291.9,2628,32051.5,523.2,140.7
"216",215,2385.5,32492.7,515.6,1126.1,2385.5,32492.7,515.6,318.3,2385.5,32492.7,515.6,134.6
"217",216,2133.4,33048.9,517.1,1247.4,2133.4,33048.9,517.1,328,2133.4,33048.9,517.1,139.3
"218",217,1925.5,33645.7,507.2,1360.1,1925.5,33645.7,507.2,373.8,1925.5,33645.7,507.2,130.4
"219",218,1693.5,34164.1,482.4,1471.9,1693.5,34164.1,482.4,392.6,1693.5,34164.1,482.4,122.9
"220",219,1515.1,34558.7,483.2,1568.8,1515.1,34558.7,483.2,441.7,1515.1,34558.7,483.2,119.2
"221",220,1388.8,35045.4,465.1,1655.6,1388.8,35045.4,465.1,476.2,1388.8,35045.4,465.1,115.2
"222",221,1221.6,35514.9,444.9,1710.9,1221.6,35514.9,444.9,522.9,1221.6,35514.9,444.9,113
"223",222,1076.4,35979.2,456.6,1759.5,1076.4,35979.2,456.6,577,1076.4,35979.2,456.6,110.4
"224",223,998,36356.2,440.4,1815.5,998,36356.2,440.4,621.5,998,36356.2,440.4,112.1
"225",224,878.8,36733.4,425.9,1819.5,878.8,36733.4,425.9,679.8,878.8,36733.4,425.9,108.6
"226",225,789.9,37013.4,421.8,1822.8,789.9,37013.4,420.9,711.3,789.9,37013.4,420.9,107.8
"227",226,701.7,37480.6,404.1,1862.2,701.7,37480.6,403.3,773.5,701.7,37480.6,403.3,116.3
"228",227,609,37962.5,404.1,1859.7,609,37962.5,398,834.3,609,37962.5,398,118.2
"229",228,566.6,38110.3,399.6,1878.8,566.6,38110.3,381,865.4,566.6,38110.3,381,115.9
"230",229,504,38419.5,407.1,1904.1,504,38419.5,385.8,922.5,504,38419.5,385.8,116.6
"231",230,445.2,38659.7,391.9,1918.6,445.2,38659.7,362.3,965.6,445.2,38659.7,362.3,119.2
"232",231,415.3,39068.7,404.1,1848.3,415.3,39068.7,359.6,1035.5,415.3,39068.7,359.6,130.7
"233",232,365,39236.9,406.3,1838.1,365,39236.9,354.8,1065.6,365,39236.9,354.8,134.3
"234",233,331.3,39548.2,421.8,1864.1,331.3,39548.2,349.6,1141.2,331.3,39548.2,349.6,144.7
"235",234,287.7,39651.2,428.1,1796,287.7,39651.2,331.8,1192.3,287.7,39651.2,331.8,154.9
"236",235,259.7,39790.6,424.7,1813.6,259.7,39790.6,321.5,1257,259.7,39790.6,320.8,166.6
"237",236,235,39520.9,460.7,1742.8,235,39520.9,329.5,1322,235,39520.9,327.6,171.9
"238",237,222.6,38637.9,466.9,1720.6,222.6,38637.9,325.6,1379.9,222.6,38637.9,319.4,184.1
"239",238,189.1,37568.3,478.3,1651.1,189.1,37568.3,321.2,1439,189.1,37568.3,307.8,189.3
"240",239,170.4,36294.1,497.4,1591.6,170.4,36294.1,312.3,1443.7,170.4,36294.1,293.6,205.4
"241",240,146.3,34779.5,527.1,1503.9,146.3,34779.5,315.3,1488.2,146.3,34779.5,299.5,220.2
"242",241,136.4,33224.9,543.9,1467.7,136.4,33224.9,311.4,1503.7,136.4,33224.9,287.8,233.7
"243",242,124.8,31629.4,580.1,1395.1,124.8,31629.4,311.7,1510.5,124.8,31629.4,287.3,261.9
"244",243,110.5,30171.8,622.6,1358.7,110.5,30171.8,311.5,1511.3,110.5,30171.8,276.1,266.7
"245",244,98.5,28541.6,671.8,1273.7,98.5,28541.6,318.5,1471,98.5,28541.6,268.5,298.5
"246",245,90.2,27027.1,732.4,1205.5,90.2,27027.1,331,1468.8,90.2,27027.1,271.3,316.3
"247",246,74.6,25765,778,1199.2,74.6,25765,327.9,1436.2,74.6,25765,260.7,338.4
"248",247,69.7,24325.2,826,1141.2,69.7,24325.2,344.7,1434.3,69.7,24325.2,255.4,356.3
"249",248,60.3,23021,906.7,1097.4,60.3,23021,345.1,1381.5,60.3,23021,246.4,392
"250",249,52.9,21741.1,954.8,1043.1,52.9,21741.1,363.1,1374.3,52.9,21741.1,243.2,403
"251",250,44.9,20702.7,1021.6,1002.3,44.9,20702.7,387.9,1362.1,44.9,20702.7,240.4,419
"252",251,40.9,19622.9,1074.7,981.4,40.9,19622.9,408.1,1314.6,40.9,19622.9,230.3,446.1
"253",252,36.5,18531.4,1111.8,911.1,36.5,18531.4,432.3,1283.4,36.5,18531.4,223.2,493.2
"254",253,33,17476.6,1180.8,875.6,33,17476.6,472,1282.6,33,17476.6,221.5,517.5
"255",254,30.2,16582.8,1245.9,840.9,30.2,16582.8,503.3,1222.6,30.2,16582.8,217.4,551.8
"256",255,28.5,15783.9,1314.8,819.6,28.5,15783.9,542.3,1188.9,28.5,15783.9,212.5,614
"257",256,25.1,14930.3,1386.7,775.6,25.1,14930.3,605.6,1155.3,25.1,14930.3,206.7,623.1
"258",257,22.5,14187.2,1460.5,751,22.5,14187.2,643.8,1096.9,22.5,14187.2,201.7,669
"259",258,20.4,13503.8,1556.5,715.1,20.4,13503.8,724.8,1058.9,20.4,13503.8,203.6,704
"260",259,16.9,12707.9,1703.7,691.2,16.9,12707.9,786.2,1036.1,16.9,12707.9,198,732.4
