"","outd","NoInt:0.75","CI_HQ_SD:0.75","PC_CI_SD:0.75","PC_CI_HQ_SD:0.75","NoInt:0.5","CI_HQ_SD:0.5","PC_CI_SD:0.5","PC_CI_HQ_SD:0.5","NoInt:0.25","CI_HQ_SD:0.25","PC_CI_SD:0.25","PC_CI_HQ_SD:0.25"
"31",30,0,0,0,0,0,0,0,0,0,0,0,0
"32",31,0,0,0,0,0,0,0,0,0,0,0,0
"33",32,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"34",33,0,0,0,0,0,0,0,0,0,0,0,0
"35",34,0,0,0,0,0,0,0,0,0,0,0,0
"36",35,0,0,0,0,0,0,0,0,0,0,0,0
"37",36,0,0,0,0,0,0,0,0,0,0,0,0
"38",37,0,0,0,0,0,0,0,0,0,0,0,0
"39",38,0,0,0,0,0,0,0,0,0,0,0,0
"40",39,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"41",40,0,0,0,0,0,0,0,0,0,0,0,0
"42",41,0,0,0,0,0,0,0,0,0,0,0,0
"43",42,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"44",43,0,0,0,0,0,0,0,0,0,0,0,0
"45",44,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
"46",45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"47",46,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
"48",47,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"49",48,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"50",49,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
"51",50,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
"52",51,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
"53",52,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
"54",53,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
"55",54,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
"56",55,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
"57",56,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
"58",57,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8
"59",58,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
"60",59,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
"61",60,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
"62",61,9,9,9,9,9,9,9,9,9,9,9,9
"63",62,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4
"64",63,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3
"65",64,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4
"66",65,16,16,16,16,16,16,16,16,16,16,16,16
"67",66,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6
"68",67,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9
"69",68,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3
"70",69,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5
"71",70,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6
"72",71,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7
"73",72,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.6
"74",73,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4
"75",74,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4
"76",75,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9
"77",76,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2
"78",77,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9
"79",78,157.6,157.6,157.6,157.6,157.6,157.6,157.6,157.6,157.6,157.6,157.6,157.6
"80",79,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6
"81",80,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3,215.3
"82",81,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1
"83",82,287.4,287.4,287.4,287.4,287.4,287.4,287.4,287.4,287.4,287.4,287.4,287.4
"84",83,317.8,317.8,317.8,317.8,317.8,317.8,317.8,317.8,317.8,317.8,317.8,317.8
"85",84,373.3,373.3,373.3,373.3,373.3,373.3,373.3,373.3,373.3,373.3,373.3,373.3
"86",85,443.2,443.2,443.2,443.2,443.2,443.2,443.2,443.2,443.2,443.2,443.2,443.2
"87",86,504.8,504.8,504.8,504.8,504.8,504.8,504.8,504.8,504.8,504.8,504.8,504.8
"88",87,576.6,576.6,576.6,576.6,576.6,576.6,576.6,576.6,576.6,576.6,576.6,576.6
"89",88,672.8,672.8,672.8,672.8,672.8,672.8,672.8,672.8,672.8,672.8,672.8,672.8
"90",89,775.8,775.8,775.8,775.8,775.8,775.8,775.8,775.8,775.8,775.8,775.8,775.8
"91",90,931.3,931.3,931.3,931.3,931.3,931.3,931.3,931.3,931.3,931.3,931.3,931.3
"92",91,1091.5,1091.5,1091.5,1091.5,1091.5,1091.5,1091.5,1091.5,1091.5,1091.5,1091.5,1091.5
"93",92,1268.5,1268.5,1268.5,1268.5,1268.5,1268.5,1268.5,1268.5,1268.5,1268.5,1268.5,1268.5
"94",93,1493.1,1493.1,1493.1,1493.1,1493.1,1493.1,1493.1,1493.1,1493.1,1493.1,1493.1,1493.1
"95",94,1790.2,1790.7,1792,1790.7,1790.2,1790.7,1792,1790.7,1790.2,1790.7,1792,1790.7
"96",95,2065.9,2061.9,2071.8,2061.9,2065.9,2061.9,2071.8,2061.9,2065.9,2061.9,2071.8,2061.9
"97",96,2487.8,2467.5,2461.3,2467.5,2487.8,2467.5,2461.3,2467.5,2487.8,2467.5,2461.3,2467.5
"98",97,2923.8,2866.6,2876.6,2866.6,2923.8,2866.6,2876.6,2866.6,2923.8,2866.6,2876.6,2866.6
"99",98,3420.7,3360,3369.7,3360,3420.7,3360,3369.7,3360,3420.7,3360,3369.7,3360
"100",99,4013.2,3913.7,3927.5,3913.7,4013.2,3913.7,3927.5,3913.7,4013.2,3913.7,3927.5,3913.7
"101",100,4752.2,4556,4594.6,4556,4752.2,4556,4594.6,4556,4752.2,4556,4594.6,4556
"102",101,5583.6,5243.7,5322,5243.7,5583.6,5243.7,5322,5243.7,5583.6,5243.7,5322,5243.7
"103",102,6562.3,5926.4,6085.8,5926.4,6562.3,5926.4,6085.8,5926.4,6562.3,5926.4,6085.8,5926.4
"104",103,7718.6,6807.5,7074.3,6799.9,7718.6,6807.5,7074.3,6799.9,7718.6,6807.5,7074.3,6799.9
"105",104,9039.5,7711,8089.1,7710,9039.5,7711,8089.1,7710,9039.5,7711,8089.1,7710
"106",105,10597.9,8677.5,9157,8668.8,10597.9,8677.5,9157,8668.8,10597.9,8677.5,9157,8668.8
"107",106,12466,9790.7,10288.8,9724.7,12466,9790.7,10288.8,9724.7,12466,9790.7,10288.8,9724.7
"108",107,14584.6,10875.2,11469.4,10706.3,14584.6,10875.2,11469.4,10706.3,14584.6,10875.2,11469.4,10706.3
"109",108,17092.4,11949.6,12625.3,11673.4,17092.4,11949.6,12625.3,11673.4,17092.4,11949.6,12625.3,11673.4
"110",109,19937.2,13052.6,13670.1,12553.8,19937.2,13052.6,13670.1,12553.8,19937.2,13052.6,13670.1,12553.8
"111",110,23302.7,14113.3,14599.4,13366.3,23302.7,14113.3,14599.4,13366.3,23302.7,14113.3,14599.4,13366.3
"112",111,27093.3,15151.1,15427.5,13993.4,27093.3,15151.1,15427.5,13993.4,27093.3,15151.1,15427.5,13993.4
"113",112,31325,16161.5,16143.1,14477.5,31325,16161.5,16143.1,14477.5,31325,16161.5,16143.1,14477.5
"114",113,36503.6,17031.6,16570.3,14733,36503.6,17031.6,16570.3,14733,36503.6,17031.6,16570.3,14733
"115",114,42221.5,17817.7,16681.2,14774.6,42221.5,17817.7,16681.2,14774.6,42221.5,17817.7,16681.2,14774.6
"116",115,48813.2,18521.5,16622.5,14517,48813.2,18521.5,16622.5,14517,48813.2,18521.5,16622.5,14517
"117",116,56200.1,19360.9,16524.9,14356.3,56200.1,19360.9,16524.9,14356.3,56200.1,19360.9,16524.9,14356.3
"118",117,64860.6,20158,16291.8,13979.6,64860.6,20158,16291.8,13979.6,64860.6,20158,16291.8,13979.6
"119",118,74419.7,20954,16126,13693.6,74419.7,20954,16126,13693.6,74419.7,20954,16126,13693.6
"120",119,85270.7,21792.4,15849.7,13239.3,85270.7,21792.4,15849.7,13239.3,85270.7,21792.4,15849.7,13239.3
"121",120,97250.5,22784.1,15572.7,12862,97250.5,22784.1,15572.7,12862,97250.5,22784.1,15572.7,12862
"122",121,110666.2,23833.3,15249,12437,110666.2,23833.3,15249,12437,110666.2,23833.3,15249,12437
"123",122,125744.8,24788.6,14953,11949.1,125744.8,24788.6,14953,11949.1,125744.8,24788.6,14953,11949.1
"124",123,142285.3,25866.1,14686.8,11557.2,142285.3,25866.1,14686.8,11557.2,142285.3,25866.1,14686.8,11557.2
"125",124,160210.7,26906,14369.5,11203.2,160210.7,26906,14369.5,11203.2,160210.7,26906,14369.5,11203.2
"126",125,180241.5,28127.6,14038.8,10819.3,180241.5,28127.6,14038.8,10819.3,180241.5,28127.6,14038.8,10819.3
"127",126,201588.4,29153.7,13776.2,10434.9,201588.4,29153.7,13776.2,10434.9,201588.4,29153.7,13776.2,10434.9
"128",127,224548.1,30396.8,13494.7,9971.3,224548.1,30396.8,13494.7,9971.3,224548.1,30396.8,13494.7,9971.3
"129",128,248818.3,31538.1,13163.7,9691.7,248818.3,31538.1,13163.7,9691.7,248818.3,31538.1,13163.7,9691.7
"130",129,273251.2,32111.4,12777.3,9295.8,273251.2,32111.4,12777.3,9295.8,273251.2,32111.4,12777.3,9295.8
"131",130,296044.8,32288.1,12572.4,8961.6,296044.8,32288.1,12572.4,8961.6,296044.8,32288.1,12572.4,8961.6
"132",131,318933.6,32046.4,12310.6,8629.5,318933.6,32046.4,12310.6,8629.5,318933.6,32046.4,12310.6,8629.5
"133",132,341100,31635.4,11968.4,8337.7,341100,31635.4,11968.4,8337.7,341100,31635.4,11968.4,8337.7
"134",133,362111.3,30984.7,11784.8,7990.7,362111.3,30984.7,11784.8,7990.7,362111.3,30984.7,11784.8,7990.7
"135",134,382981.5,30268.6,11545.5,7759.9,382981.5,30268.6,11545.5,7759.9,382981.5,30268.6,11545.5,7759.9
"136",135,402374.8,29431.2,11283.6,7500,402374.8,29431.2,11283.6,7500,402374.8,29431.2,11283.6,7500
"137",136,420715.6,28578.3,10998.2,7263.4,420715.6,28578.3,10998.2,7263.4,420715.6,28578.3,10998.2,7263.4
"138",137,437045.8,27718.9,10764.7,7029.9,437045.8,27718.9,10764.7,7029.9,437045.8,27718.9,10764.7,7029.9
"139",138,452030.7,26975.8,10542.7,6748.7,452030.7,26975.8,10542.7,6748.7,452030.7,26975.8,10542.7,6748.7
"140",139,464451.2,26078.1,10268.7,6489.8,464451.2,26078.1,10268.7,6489.8,464451.2,26078.1,10268.7,6489.8
"141",140,475208.9,25368.8,10075.9,6247.3,475208.9,25368.8,10075.9,6247.3,475208.9,25368.8,10075.9,6247.3
"142",141,483513.5,24475.8,9806.3,6038.5,483513.5,24475.8,9806.3,6038.5,483513.5,24475.8,9806.3,6038.5
"143",142,488522.8,23673.5,9579.5,5890.7,488522.8,23673.5,9579.5,5890.7,488522.8,23673.5,9579.5,5890.7
"144",143,492542.4,23248.3,9448.5,5643.7,492542.4,23248.3,9448.5,5643.7,492542.4,23248.3,9448.5,5643.7
"145",144,494806,22969.5,9193.9,5446.4,494806,22969.5,9193.9,5446.4,494806,22969.5,9193.9,5446.4
"146",145,495882.8,22933.8,9012.5,5246.6,495882.8,22933.8,9012.5,5246.6,495882.8,22933.8,9012.5,5246.6
"147",146,494513.2,22902.9,8810.7,5098.1,494513.2,22902.9,8810.7,5098.1,494513.2,22902.9,8810.7,5098.1
"148",147,490800,23069.4,8692.5,4890.4,490800,23069.4,8692.5,4890.4,490800,23069.4,8692.5,4890.4
"149",148,485247,23269.6,8458.6,4748.2,485247,23269.6,8458.6,4748.2,485247,23269.6,8458.6,4748.2
"150",149,475692.6,23758,8283.1,4575.1,475692.6,23758,8283.1,4575.1,475692.6,23758,8283.1,4575.1
"151",150,464826.3,24185.6,8095.3,4395.8,464826.3,24185.6,8095.3,4395.8,464826.3,24185.6,8095.3,4395.8
"152",151,451426.4,24802.1,7964.2,4277,451426.4,24802.1,7964.2,4277,451426.4,24802.1,7964.2,4277
"153",152,435624.4,25404.4,7727.5,4151.6,435624.4,25404.4,7727.5,4151.6,435624.4,25404.4,7727.5,4151.6
"154",153,418024.5,25970,7589.4,4004.6,418024.5,25970,7589.4,4004.6,418024.5,25970,7589.4,4004.6
"155",154,398936.6,26774.6,7403.6,3876.6,398936.6,26774.6,7403.6,3876.6,398936.6,26774.6,7403.6,3876.6
"156",155,378851.3,27591.8,7284.1,3735.9,378851.3,27591.8,7284.1,3735.9,378851.3,27591.8,7284.1,3735.9
"157",156,357456.1,28464.8,7119.9,3591.6,357456.1,28464.8,7119.9,3591.6,357456.1,28464.8,7119.9,3591.6
"158",157,336102.6,29431.7,6999.5,3481.7,336102.6,29431.7,6999.5,3481.7,336102.6,29431.7,6999.5,3481.7
"159",158,314699.2,30276.3,6830,3345.5,314699.2,30276.3,6830,3345.5,314699.2,30276.3,6830,3345.5
"160",159,292629.7,31323.7,6657.2,3249.9,292629.7,31323.7,6657.2,3249.9,292629.7,31323.7,6657.2,3249.9
"161",160,271150.9,32218.5,6532.3,3129.2,271150.9,32218.5,6532.3,3129.2,271150.9,32218.5,6532.3,3129.2
"162",161,250995.4,33417.3,6392.4,3102.6,250995.4,33417.3,6392.4,3102.6,250995.4,33417.3,6392.4,3102.6
"163",162,231087.1,34330.4,6274,2945.2,231087.1,34330.4,6274,2945.2,231087.1,34330.4,6274,2945.2
"164",163,211565.6,35245.6,6095,2819.3,211565.6,35245.6,6095,2819.3,211565.6,35245.6,6095,2819.3
"165",164,193561,36554.3,5963.6,2738.6,193561,36554.3,5963.6,2738.6,193561,36554.3,5963.6,2738.6
"166",165,176401.8,37573.5,5855.6,2651.7,176401.8,37573.5,5855.6,2651.7,176401.8,37573.5,5855.6,2651.7
"167",166,160235.4,38776.2,5750.8,2544.3,160235.4,38776.2,5750.8,2544.3,160235.4,38776.2,5750.8,2544.3
"168",167,145430.4,39897.4,5655.6,2485,145430.4,39897.4,5655.6,2485,145430.4,39897.4,5655.6,2485
"169",168,131550.3,41133.9,5518,2428.8,131550.3,41133.9,5518,2428.8,131550.3,41133.9,5518,2428.8
"170",169,118946.4,42297.8,5397.7,2311.7,118946.4,42297.8,5397.7,2311.7,118946.4,42297.8,5397.7,2311.7
"171",170,107253.1,43509.9,5325.8,2235.8,107253.1,43509.9,5325.8,2235.8,107253.1,43509.9,5325.8,2235.8
"172",171,96450.9,44622.8,5188.8,2195.5,96450.9,44622.8,5188.8,2195.5,96450.9,44622.8,5188.8,2195.5
"173",172,86434,45860.4,5059.8,2121.1,86434,45860.4,5059.8,2121.1,86434,45860.4,5059.8,2121.1
"174",173,77457.5,46912.8,4966.8,2036.8,77457.5,46912.8,4966.8,2036.8,77457.5,46912.8,4966.8,2036.8
"175",174,69377.8,47929.2,4834.2,1956.8,69377.8,47929.2,4834.2,1956.8,69377.8,47929.2,4834.2,1956.8
"176",175,62253.4,49301.3,4769.9,1907.2,62253.4,49301.3,4769.9,1907.2,62253.4,49301.3,4769.9,1907.2
"177",176,55554.2,50485.1,4635.4,1844.9,55554.2,50485.1,4635.4,1844.9,55554.2,50485.1,4635.4,1844.9
"178",177,49505.3,51572,4566.3,1769,49505.3,51572,4566.3,1769,49505.3,51572,4566.3,1769
"179",178,44360,51868.6,4460.7,1741.2,44360,51868.6,4460.7,1741.2,44360,51868.6,4460.7,1741.2
"180",179,39625.9,51586.9,4360,1683.3,39625.9,51586.9,4360,1683.3,39625.9,51586.9,4360,1683.3
"181",180,35204.1,50570.7,4254.9,1620.5,35204.1,50570.7,4254.9,1620.5,35204.1,50570.7,4254.9,1620.5
"182",181,31393.8,49340.9,4171.2,1556,31393.8,49340.9,4171.2,1556,31393.8,49340.9,4171.2,1556
"183",182,27873.5,47767.1,4056.5,1521.7,27873.5,47767.1,4056.5,1521.7,27873.5,47767.1,4056.5,1521.7
"184",183,24868.7,46200.4,4034.5,1474.7,24868.7,46200.4,4034.5,1474.7,24868.7,46200.4,4034.5,1474.7
"185",184,22004.5,44663.1,3919.5,1410.8,22004.5,44663.1,3919.5,1410.8,22004.5,44663.1,3919.5,1410.8
"186",185,19517.6,43270.8,3861.9,1368.5,19517.6,43270.8,3861.9,1368.5,19517.6,43270.8,3861.9,1368.5
"187",186,17219.4,42548.2,3757.5,1332.3,17219.4,42548.2,3757.5,1332.3,17219.4,42548.2,3757.5,1332.3
"188",187,15264.3,41831,3680.8,1288.4,15264.3,41831,3680.8,1288.4,15264.3,41831,3680.8,1288.4
"189",188,13522.6,41570.4,3591.3,1255.2,13522.6,41570.4,3591.3,1255.2,13522.6,41570.4,3591.3,1255.2
"190",189,11980.7,41196.1,3536.5,1214.3,11980.7,41196.1,3536.5,1214.3,11980.7,41196.1,3536.5,1214.3
"191",190,10572.2,41085.9,3471.1,1168.2,10572.2,41085.9,3471.1,1170,10572.2,41085.9,3471.1,1170
"192",191,9365.4,41246.3,3392.3,1137.7,9365.4,41246.3,3392.3,1129.6,9365.4,41246.3,3392.3,1129.6
"193",192,8355.4,41216.6,3333.2,1127.4,8355.4,41216.6,3333.2,1113.4,8355.4,41216.6,3333.2,1113.4
"194",193,7374.7,41490,3247.6,1102.3,7374.7,41490,3247.6,1079,7374.7,41490,3247.6,1079
"195",194,6532.8,41885.2,3174.5,1102.5,6532.8,41885.2,3174.5,1061.3,6532.8,41885.2,3174.5,1061.3
"196",195,5760.5,41940.7,3123.2,1076,5760.5,41940.7,3123.2,1027.3,5760.5,41940.7,3123.2,1027.3
"197",196,5072.2,42473.5,3040.6,1036.8,5072.2,42473.5,3040.6,971.6,5072.2,42473.5,3040.6,971.6
"198",197,4504.2,42706.8,2957.6,1025.6,4504.2,42706.8,2957.6,947.6,4504.2,42706.8,2957.6,947.6
"199",198,3994.1,43110.3,2910.5,1012.2,3994.1,43110.3,2910.5,919.7,3994.1,43110.3,2910.5,919.7
"200",199,3527.8,43386.3,2846,1007.9,3527.8,43386.3,2846,895.7,3527.8,43386.3,2846,895.7
"201",200,3121.3,43775.5,2774.6,1004.9,3121.3,43775.5,2774.6,861.1,3121.3,43775.5,2774.6,859.5
"202",201,2778.2,44227.8,2738.7,1003.6,2778.2,44227.8,2738.7,836.5,2778.2,44227.8,2738.7,833.7
"203",202,2486.8,44583.9,2665.8,1037.7,2486.8,44583.9,2665.8,840.5,2486.8,44583.9,2665.8,829.2
"204",203,2149.6,44794.8,2611.7,1084.4,2149.6,44794.8,2611.7,831.4,2149.6,44794.8,2611.7,810
"205",204,1940.8,45241,2541.2,1108.4,1940.8,45241,2541.2,812.9,1940.8,45241,2541.2,790.3
"206",205,1701.3,45440.3,2466.9,1134.5,1701.3,45440.3,2466.9,780,1701.3,45440.3,2466.9,747
"207",206,1523,45755.1,2462.1,1205.2,1523,45755.1,2462.1,770.7,1523,45755.1,2462.1,724.6
"208",207,1356.9,45970.3,2393.9,1312.7,1356.9,45970.3,2393.9,783.9,1356.9,45970.3,2393.9,727.4
"209",208,1196.3,46261.1,2353.6,1420.6,1196.3,46261.1,2353.6,756.8,1196.3,46261.1,2353.6,676.4
"210",209,1074.2,46326.7,2280.1,1548.4,1074.2,46326.7,2280.1,765.6,1074.2,46326.7,2280.1,669.4
"211",210,939.3,46383.4,2258.5,1667.4,939.3,46383.4,2258.5,762.6,939.3,46383.4,2258.5,637.1
"212",211,841.8,46616.7,2209.3,1815.6,841.8,46616.7,2209.3,766.9,841.8,46616.7,2209.3,616
"213",212,738.4,46756.9,2154.5,2003.6,738.4,46756.9,2154.5,802.2,738.4,46756.9,2154.5,605.5
"214",213,637.4,46756.3,2118.3,2169.6,637.4,46756.3,2118.3,807.1,637.4,46756.3,2118.3,586
"215",214,574.7,46864.3,2057.5,2410.4,574.7,46864.3,2057.5,824.6,574.7,46864.3,2057.5,551.9
"216",215,512,46855.2,2024.7,2634.6,512,46855.2,2024.7,884.6,512,46855.2,2024.7,566.3
"217",216,452.2,46751.2,1989.2,2822.9,452.2,46751.2,1989.2,894.4,452.2,46751.2,1989.2,533.6
"218",217,399.5,46604.5,1960.8,3006,399.5,46604.5,1960.8,943.3,399.5,46604.5,1960.8,521.3
"219",218,358.8,46516.1,1911.9,3239.6,358.8,46516.1,1911.9,1015.6,358.8,46516.1,1911.9,501.6
"220",219,312.2,46454.4,1859.6,3499.7,312.2,46454.4,1859.6,1072.5,312.2,46454.4,1859.6,493.6
"221",220,269.2,46147.7,1811.8,3754.6,269.2,46147.7,1811.8,1171.5,269.2,46147.7,1811.8,481.2
"222",221,250.4,46050.6,1794.6,4053,250.4,46050.6,1794.6,1258.2,250.4,46050.6,1794.6,462.5
"223",222,219.9,45867.9,1763.2,4366.9,219.9,45867.9,1763.2,1382.4,219.9,45867.9,1763.2,458.3
"224",223,196.2,45453.6,1700,4627.7,196.2,45453.6,1700,1481.2,196.2,45453.6,1700,438.3
"225",224,175.9,45252.5,1667.2,4983.6,175.9,45252.5,1667.2,1628.3,175.9,45252.5,1667.2,413.6
"226",225,146.1,44825,1638.2,5245.1,146.1,44825,1638.2,1784.4,146.1,44825,1638.2,407.6
"227",226,133.2,44460.6,1594.1,5546.2,133.2,44460.6,1594.1,1960.6,133.2,44460.6,1594.1,389.7
"228",227,125.5,43903.1,1575.1,5873.2,125.5,43903.1,1575.1,2172.7,125.5,43903.1,1575.1,393.7
"229",228,107,43639.3,1536.7,6175.3,107,43639.3,1536.7,2398.8,107,43639.3,1536.7,390.9
"230",229,89.8,43207.6,1506.9,6435.8,89.8,43207.6,1506.9,2552.2,89.8,43207.6,1506.9,374.2
"231",230,80.5,42834.4,1500.7,6519.2,80.5,42834.4,1500.7,2770.9,80.5,42834.4,1500.7,360.8
"232",231,77.8,42259.4,1437.9,6521,77.8,42259.4,1437.9,2930.1,77.8,42259.4,1437.9,362.1
"233",232,68.2,41576.6,1417.5,6507.8,68.2,41576.6,1417.5,3146.9,68.2,41576.6,1417.5,351.9
"234",233,58.4,41087.4,1402.9,6354.1,58.4,41087.4,1402.9,3305.6,58.4,41087.4,1402.9,348.6
"235",234,55.1,40494.3,1372.4,6286.8,55.1,40494.3,1372.4,3587.9,55.1,40494.3,1372.4,349
"236",235,46.7,39973.4,1348,6254,46.7,39973.4,1348,3757.1,46.7,39973.4,1348,348.8
"237",236,38.2,39051.4,1301,6223.1,38.2,39051.4,1301,3915.3,38.2,39051.4,1301,337.8
"238",237,36.8,37782.2,1281.2,6102.9,36.8,37782.2,1282.7,4060.3,36.8,37782.2,1282.7,345.1
"239",238,30.7,36387.2,1261.1,5926.9,30.7,36387.2,1252.9,4175.9,30.7,36387.2,1252.9,341.1
"240",239,25.9,34828.3,1239.4,5863.6,25.9,34828.3,1216.3,4254.3,25.9,34828.3,1216.3,368.1
"241",240,22,33092.4,1226.8,5747.8,22,33092.4,1185.3,4331.4,22,33092.4,1185.3,388
"242",241,24.3,31408.9,1229.9,5534.6,24.3,31408.9,1168.6,4416.1,24.3,31408.9,1168.6,400.8
"243",242,19.8,29745.3,1227.8,5381.6,19.8,29745.3,1148,4487.2,19.8,29745.3,1148,419.7
"244",243,16.7,28188.9,1207.5,5220.6,16.7,28188.9,1105.4,4598.4,16.7,28188.9,1105.4,439.5
"245",244,15.2,26559.3,1243,5043.6,15.2,26559.3,1105.2,4657.3,15.2,26559.3,1105.2,467.5
"246",245,14.9,25036,1258.2,4852.3,14.9,25036,1092.9,4766,14.9,25036,1092.9,492.4
"247",246,12.3,23571.8,1282.6,4623.7,12.3,23571.8,1056.8,4817.1,12.3,23571.8,1056.8,531
"248",247,10.9,22252.8,1310.9,4458.2,10.9,22252.8,1036.1,4874.8,10.9,22252.8,1036.1,594.3
"249",248,9.8,20925.5,1354.7,4325.3,9.8,20925.5,1018.2,4877.8,9.8,20925.5,1018.2,634.7
"250",249,9.3,19777,1384.3,4139.9,9.3,19777,976.6,4952,9.3,19777,976.6,697.1
"251",250,7.4,18518.9,1440.2,3982.1,7.4,18518.9,965.8,4957.1,7.4,18518.9,965.8,770.7
"252",251,8,17422.2,1507.8,3862.3,8,17422.2,936.1,4891.7,8,17422.2,936.1,828.9
