"","R0","Trig","Dur","Scenario","variable","Total incidence","Maximum incidence","Mean time","Max time","Median time"
"1872","2.2","1000","182","MG_PC_CI_HQ_SDOL70","incMild",14456599.8,155759.9,302.939039316838,376,354
"1873","2.2","3000","91","NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1874","2.2","3000","91","CI","incMild",13936701,316224.4,164.675502122059,165,164
"1875","2.2","3000","91","CI_HQ","incMild",12417860.8,225989.3,176.187726383597,172,173
"1876","2.2","3000","91","CI_HQ_SD","incMild",14552119.1,198745.3,239.530563868186,259,252
"1877","2.2","3000","91","CI_SD","incMild",13527922.7,107994.5,220.790559093008,254,227
"1878","2.2","3000","91","CI_HQ_SDOL70","incMild",12164996.1,216878.7,177.408293735499,172,174
"1879","2.2","3000","91","MG","incMild",15442362.1,402480,155.464717026678,156,155
"1880","2.2","3000","91","PC","incMild",14741383.1,333662.8,156.999154746884,155,156
"1881","2.2","3000","91","PC_CI_HQ_SDOL70","incMild",13626504.5,95932.5,221.907577933871,173,213
"1882","2.2","3000","91","PC_CI_SD","incMild",15554262,309126.8,268.823500767828,290,285
"1883","2.2","3000","91","PC_CI_HQ_SD","incMild",15822441.3,383517.4,282.279502525315,296,294
"1884","2.2","3000","91","MG_PC_CI_HQ_SDOL70","incMild",14052995.7,92763.7,234.799597768325,268,245
"1885","2.2","3000","121","NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1886","2.2","3000","121","CI","incMild",13912888.2,316224.4,164.525578987977,165,164
"1887","2.2","3000","121","CI_HQ","incMild",12130231.4,225989.3,174.026330981617,172,173
"1888","2.2","3000","121","CI_HQ_SD","incMild",14513250.7,182291.2,268.661838667198,310,296
"1889","2.2","3000","121","CI_SD","incMild",13091560.2,98105.6,245.437523344238,177,224
"1890","2.2","3000","121","CI_HQ_SDOL70","incMild",11820272.3,216878.7,174.649283392566,172,173
"1891","2.2","3000","121","MG","incMild",15440335.3,402480,155.454106310761,156,155
"1892","2.2","3000","121","PC","incMild",14710798.4,333662.8,156.820078623333,155,156
"1893","2.2","3000","121","PC_CI_HQ_SDOL70","incMild",13685233.6,95932.5,241.501672108834,173,213
"1894","2.2","3000","121","PC_CI_SD","incMild",15626372.1,344384.5,300.288845783981,323,321
"1895","2.2","3000","121","PC_CI_HQ_SD","incMild",15847251.4,386366.2,315.663815726429,331,330
"1896","2.2","3000","121","MG_PC_CI_HQ_SDOL70","incMild",14162360.6,120673.5,256.588774437787,322,284
"1897","2.2","3000","152","NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1898","2.2","3000","152","CI","incMild",13911016.7,316224.4,164.509790445439,165,164
"1899","2.2","3000","152","CI_HQ","incMild",12083704.7,225989.3,173.492534685989,172,172
"1900","2.2","3000","152","CI_HQ_SD","incMild",14416910.5,170027.4,299.116714153147,357,342
"1901","2.2","3000","152","CI_SD","incMild",12940589.8,98105.6,274.121131774071,177,222
"1902","2.2","3000","152","CI_HQ_SDOL70","incMild",11761156.6,216878.7,173.918750550435,172,173
"1903","2.2","3000","152","MG","incMild",15440238.8,402480,155.453400824345,156,155
"1904","2.2","3000","152","PC","incMild",14709635.8,333662.8,156.808997371641,155,156
"1905","2.2","3000","152","PC_CI_HQ_SDOL70","incMild",13571463.1,95932.5,254.369868706345,173,212
"1906","2.2","3000","152","PC_CI_SD","incMild",15622078.7,331869.4,329.091052620289,357,355
"1907","2.2","3000","152","PC_CI_HQ_SD","incMild",15846317.9,360692.8,348.085764176169,367,366
"1908","2.2","3000","152","MG_PC_CI_HQ_SDOL70","incMild",14052972,109643.5,272.14263577128,355,306
"1909","2.2","3000","182","NoInt","incMild",16170928.5,455649.7,154.039835820188,154,154
"1910","2.2","3000","182","CI","incMild",13910889.1,316224.4,164.508417035688,165,164
"1911","2.2","3000","182","CI_HQ","incMild",12077216.8,225989.3,173.402599984791,172,172
"1912","2.2","3000","182","CI_HQ_SD","incMild",14385765.9,165407.1,323.168180597183,395,379
"1913","2.2","3000","182","CI_SD","incMild",12912706.8,98105.6,298.100413888434,177,222
"1914","2.2","3000","182","CI_HQ_SDOL70","incMild",11751304.7,216878.7,173.764714193821,172,173
"1915","2.2","3000","182","MG","incMild",15440229.2,402480,155.453313128279,156,155
"1916","2.2","3000","182","PC","incMild",14708841.9,333662.8,156.7982083892,155,156
"1917","2.2","3000","182","PC_CI_HQ_SDOL70","incMild",13522869.8,95932.5,273.826834360263,173,212
"1918","2.2","3000","182","PC_CI_SD","incMild",15620611.6,315950.4,363.391514055698,397,394
"1919","2.2","3000","182","PC_CI_HQ_SD","incMild",15844179.2,329202.1,386.348960885269,408,408
"1920","2.2","3000","182","MG_PC_CI_HQ_SDOL70","incMild",14010544.1,102015.4,294.268233044568,401,337
"1921","2.4","100","91","NoInt","incILI",17883737.2,495882.8,145.406632227854,145,145
"1922","2.4","100","91","CI","incILI",15569312.1,358123.7,154.384385672377,155,154
"1923","2.4","100","91","CI_HQ","incILI",13764938.2,268262.6,162.388957547227,162,161
"1924","2.4","100","91","CI_HQ_SD","incILI",16228662,307634.6,224.887365988644,236,231
"1925","2.4","100","91","CI_SD","incILI",15418555.3,228323.6,209.150920339469,216,214
"1926","2.4","100","91","CI_HQ_SDOL70","incILI",12851519.2,245933.2,163.674707671915,163,162
"1927","2.4","100","91","MG","incILI",16939982.7,435792.8,148.746124699407,149,148
"1928","2.4","100","91","PC","incILI",17067941.6,409618.3,156.71674195323,155,156
"1929","2.4","100","91","PC_CI_HQ_SDOL70","incILI",14648905.5,140028.6,204.070738151734,209,205
"1930","2.4","100","91","PC_CI_SD","incILI",17505877.8,491576.3,246.5035083702,246,247
"1931","2.4","100","91","PC_CI_HQ_SD","incILI",17614783,447793.4,260.265005552439,259,261
"1932","2.4","100","91","MG_PC_CI_HQ_SDOL70","incILI",15345481.6,204391.8,216.648628987962,236,223
"1933","2.4","100","121","NoInt","incILI",17883737.2,495882.8,145.406632227854,145,145
"1934","2.4","100","121","CI","incILI",15562643.7,358123.7,154.346344027654,155,154
"1935","2.4","100","121","CI_HQ","incILI",13658498.2,268262.6,161.655015439399,162,161
"1936","2.4","100","121","CI_HQ_SD","incILI",15470691.7,175968.3,248.882324440607,269,257
"1937","2.4","100","121","CI_SD","incILI",14089789.4,104740.2,228.43965506681,239,231
"1938","2.4","100","121","CI_HQ_SDOL70","incILI",12689930.1,245933.2,162.475392941684,163,162
"1939","2.4","100","121","MG","incILI",16925145.9,435792.8,148.695421000773,149,148
"1940","2.4","100","121","PC","incILI",16886250.6,409618.3,156.068392867508,155,156
"1941","2.4","100","121","PC_CI_HQ_SDOL70","incILI",14317720.1,121126.4,225.538305047603,183,207
"1942","2.4","100","121","PC_CI_SD","incILI",17769026,495861.5,285.506875469708,289,288
"1943","2.4","100","121","PC_CI_HQ_SD","incILI",17812315.7,540201.8,299.623017983002,301,301
"1944","2.4","100","121","MG_PC_CI_HQ_SDOL70","incILI",15049925.9,100927.5,242.239811200665,296,244
"1945","2.4","100","152","NoInt","incILI",17883737.2,495882.8,145.406632227854,145,145
"1946","2.4","100","152","CI","incILI",15562283.1,358123.7,154.343610854888,155,154
"1947","2.4","100","152","CI_HQ","incILI",13647018.8,268262.6,161.545419069841,162,161
"1948","2.4","100","152","CI_HQ_SD","incILI",15383465.6,181534.7,279.028635387594,319,303
"1949","2.4","100","152","CI_SD","incILI",13542131.4,95671.6,256.565775421438,178,232
"1950","2.4","100","152","CI_HQ_SDOL70","incILI",12672570.5,245933.2,162.295981821525,163,162
"1951","2.4","100","152","MG","incILI",16924635.9,435792.8,148.69275168277,149,148
"1952","2.4","100","152","PC","incILI",16875613.7,409618.3,156.011405149669,155,156
"1953","2.4","100","152","PC_CI_HQ_SDOL70","incILI",14396777.7,121126.4,241.797667890642,183,207
"1954","2.4","100","152","PC_CI_SD","incILI",17767458.4,544767.4,315.993727166965,318,319
"1955","2.4","100","152","PC_CI_HQ_SD","incILI",17816363.2,532713,331.838322284539,333,334
"1956","2.4","100","152","MG_PC_CI_HQ_SDOL70","incILI",15091553.5,121636.6,261.722859598251,331,262
"1957","2.4","100","182","NoInt","incILI",17883737.2,495882.8,145.406632227854,145,145
"1958","2.4","100","182","CI","incILI",15562265,358123.7,154.343435765938,155,154
"1959","2.4","100","182","CI_HQ","incILI",13645833.9,268262.6,161.531014993521,162,161
"1960","2.4","100","182","CI_HQ_SD","incILI",15359587.3,180648.5,308.569337738651,363,348
"1961","2.4","100","182","CI_SD","incILI",13436702.2,95671.6,286.711088833985,178,231
"1962","2.4","100","182","CI_HQ_SDOL70","incILI",12671021,245933.2,162.27628526541,163,162
"1963","2.4","100","182","MG","incILI",16924610.5,435792.8,148.692580417139,149,148
"1964","2.4","100","182","PC","incILI",16875447.6,409618.3,156.010252575464,155,156
"1965","2.4","100","182","PC_CI_HQ_SDOL70","incILI",14293413.1,121126.4,253.081600573064,183,206
"1966","2.4","100","182","PC_CI_SD","incILI",17761601.1,529043.2,342.858214026662,346,346
"1967","2.4","100","182","PC_CI_HQ_SD","incILI",17815933.5,516244.2,361.146482040921,363,363
"1968","2.4","100","182","MG_PC_CI_HQ_SDOL70","incILI",14921647.7,107760.2,275.942716661244,366,258
"1969","2.4","300","91","NoInt","incILI",17883737.2,495882.8,145.406632227854,145,145
"1970","2.4","300","91","CI","incILI",15569312.1,358123.7,154.384385672377,155,154
"1971","2.4","300","91","CI_HQ","incILI",13764938.2,268262.6,162.388957547227,162,161
"1972","2.4","300","91","CI_HQ_SD","incILI",16162863.4,303338.6,226.211177271968,239,234
"1973","2.4","300","91","CI_SD","incILI",15126464.5,188339.8,210.802903170136,231,218
"1974","2.4","300","91","CI_HQ_SDOL70","incILI",12841129.5,246145.5,163.371535938486,162,162
"1975","2.4","300","91","MG","incILI",16930755.2,433974.2,148.090954743708,149,148
"1976","2.4","300","91","PC","incILI",16968400.6,408522.2,153.997476350246,152,153
"1977","2.4","300","91","PC_CI_HQ_SDOL70","incILI",14596078.6,121782.3,203.974920229602,177,202
"1978","2.4","300","91","PC_CI_SD","incILI",17408733.8,462716.2,249.056470672209,250,251
"1979","2.4","300","91","PC_CI_HQ_SD","incILI",17605804.6,437738.2,263.473506868297,265,265
"1980","2.4","300","91","MG_PC_CI_HQ_SDOL70","incILI",15224149.1,186723.6,216.736655994784,240,225
"1981","2.4","300","121","NoInt","incILI",17883737.2,495882.8,145.406632227854,145,145
"1982","2.4","300","121","CI","incILI",15562643.7,358123.7,154.346344027654,155,154
"1983","2.4","300","121","CI_HQ","incILI",13658498.2,268262.6,161.655015439399,162,161
"1984","2.4","300","121","CI_HQ_SD","incILI",15518640.9,176471.3,251.336707475459,276,265
"1985","2.4","300","121","CI_SD","incILI",13947908.4,100603.1,231.577747965423,178,231
"1986","2.4","300","121","CI_HQ_SDOL70","incILI",12692058.2,246145.5,162.23872454351,162,162
"1987","2.4","300","121","MG","incILI",16924614.5,433974.2,148.066759919406,149,148
"1988","2.4","300","121","PC","incILI",16880406,408522.2,153.621632187046,152,153
"1989","2.4","300","121","PC_CI_HQ_SDOL70","incILI",14422570.7,121782.3,226.807195425986,177,202
"1990","2.4","300","121","PC_CI_SD","incILI",17683643.5,504254.5,287.890426789027,294,293
"1991","2.4","300","121","PC_CI_HQ_SD","incILI",17758596.4,535992.6,302.450909853439,305,306
"1992","2.4","300","121","MG_PC_CI_HQ_SDOL70","incILI",15128069.4,111350.2,243.706751556811,306,246
"1993","2.4","300","152","NoInt","incILI",17883737.2,495882.8,145.406632227854,145,145
"1994","2.4","300","152","CI","incILI",15562283.1,358123.7,154.343610854888,155,154
"1995","2.4","300","152","CI_HQ","incILI",13647018.8,268262.6,161.545419069841,162,161
"1996","2.4","300","152","CI_HQ_SD","incILI",15338371.5,179143.4,282.249022120764,328,313
"1997","2.4","300","152","CI_SD","incILI",13508663,100603.1,260.679566267957,178,227
"1998","2.4","300","152","CI_HQ_SDOL70","incILI",12676361,246145.5,162.074860711209,162,162
"1999","2.4","300","152","MG","incILI",16924396.6,433974.2,148.065525739334,149,148
"2000","2.4","300","152","PC","incILI",16877518.6,408522.2,153.604952590602,152,153
"2001","2.4","300","152","PC_CI_HQ_SDOL70","incILI",14350139.3,121782.3,240.003346573786,177,201
"2002","2.4","300","152","PC_CI_SD","incILI",17675343.6,527160.7,316.873837009879,323,323
"2003","2.4","300","152","PC_CI_HQ_SD","incILI",17757873.7,517905.6,333.94178628492,337,338
"2004","2.4","300","152","MG_PC_CI_HQ_SDOL70","incILI",15020963.3,115040.7,260.275907078476,339,251
"2005","2.4","300","182","NoInt","incILI",17883737.2,495882.8,145.406632227854,145,145
"2006","2.4","300","182","CI","incILI",15562265,358123.7,154.343435765938,155,154
"2007","2.4","300","182","CI_HQ","incILI",13645833.9,268262.6,161.531014993521,162,161
"2008","2.4","300","182","CI_HQ_SD","incILI",15277295.9,174257.3,310.841760746416,373,357
"2009","2.4","300","182","CI_SD","incILI",13428365.8,100603.1,289.933663298031,178,226
"2010","2.4","300","182","CI_HQ_SDOL70","incILI",12674836.9,246145.5,162.054262031569,162,162
"2011","2.4","300","182","MG","incILI",16924393.4,433974.2,148.065497437563,149,148
"2012","2.4","300","182","PC","incILI",16877378.5,408522.2,153.603451951972,152,153
"2013","2.4","300","182","PC_CI_HQ_SDOL70","incILI",14276448,121782.3,252.963633131995,177,201
"2014","2.4","300","182","PC_CI_SD","incILI",17668853.9,509491.9,345.219133890739,352,352
"2015","2.4","300","182","PC_CI_HQ_SD","incILI",17758241.1,489811.1,364.98067764718,369,370
"2016","2.4","300","182","MG_PC_CI_HQ_SDOL70","incILI",14910833.2,104607.8,276.115496490163,376,248
"2017","2.4","1000","91","NoInt","incILI",17883737.2,495882.8,145.406632227854,145,145
"2018","2.4","1000","91","CI","incILI",15569312.1,358123.7,154.384385672377,155,154
"2019","2.4","1000","91","CI_HQ","incILI",13764938.2,268262.6,162.388957547227,162,161
"2020","2.4","1000","91","CI_HQ_SD","incILI",15926963.2,268614.5,227.214634249924,243,238
"2021","2.4","1000","91","CI_SD","incILI",14624343.7,146347.2,211.609554608594,238,220
"2022","2.4","1000","91","CI_HQ_SDOL70","incILI",12838052.4,246063.6,163.096655595517,162,162
"2023","2.4","1000","91","MG","incILI",16931613.1,432485.8,147.34248874964,147,147
"2024","2.4","1000","91","PC","incILI",16942686,411699.5,150.860963692534,150,150
"2025","2.4","1000","91","PC_CI_HQ_SDOL70","incILI",14407579.9,124971.4,203.52610224983,171,194
"2026","2.4","1000","91","PC_CI_SD","incILI",17222950.3,397189.6,251.093665926679,258,258
"2027","2.4","1000","91","PC_CI_HQ_SD","incILI",17531499.1,411210.8,265.335231155446,270,271
"2028","2.4","1000","91","MG_PC_CI_HQ_SDOL70","incILI",14939980,138417.8,216.57841147043,245,224
"2029","2.4","1000","121","NoInt","incILI",17883737.2,495882.8,145.406632227854,145,145
"2030","2.4","1000","121","CI","incILI",15562643.7,358123.7,154.346344027654,155,154
"2031","2.4","1000","121","CI_HQ","incILI",13658498.2,268262.6,161.655015439399,162,161
"2032","2.4","1000","121","CI_HQ_SD","incILI",15411904.5,170992.3,253.761658930601,291,274
"2033","2.4","1000","121","CI_SD","incILI",13724711.2,102099.3,234.186474145991,177,220
"2034","2.4","1000","121","CI_HQ_SDOL70","incILI",12702433.2,246063.6,162.043081509769,162,162
"2035","2.4","1000","121","MG","incILI",16929259,432485.8,147.332144188945,147,147
"2036","2.4","1000","121","PC","incILI",16910773.3,411699.5,150.704110485592,150,150
"2037","2.4","1000","121","PC_CI_HQ_SDOL70","incILI",14376344.8,124971.4,225.869061925949,171,194
"2038","2.4","1000","121","PC_CI_SD","incILI",17456215.4,460824.8,288.566888215644,301,300
"2039","2.4","1000","121","PC_CI_HQ_SD","incILI",17618312.1,502904.8,302.80107106855,310,311
"2040","2.4","1000","121","MG_PC_CI_HQ_SDOL70","incILI",15013181.1,107110.2,242.94068073954,317,234
"2041","2.4","1000","152","NoInt","incILI",17883737.2,495882.8,145.406632227854,145,145
"2042","2.4","1000","152","CI","incILI",15562283.1,358123.7,154.343610854888,155,154
"2043","2.4","1000","152","CI_HQ","incILI",13647018.8,268262.6,161.545419069841,162,161
"2044","2.4","1000","152","CI_HQ_SD","incILI",15207085.5,165884,285.204199654168,341,323
"2045","2.4","1000","152","CI_SD","incILI",13424093.2,102099.3,264.25066312859,177,217
"2046","2.4","1000","152","CI_HQ_SDOL70","incILI",12688470.2,246063.6,161.896038602037,162,162
"2047","2.4","1000","152","MG","incILI",16929154,432485.8,147.331467703584,147,147
"2048","2.4","1000","152","PC","incILI",16910152.9,411699.5,150.700359787995,150,150
"2049","2.4","1000","152","PC_CI_HQ_SDOL70","incILI",14267544,124971.4,237.299252947809,171,193
"2050","2.4","1000","152","PC_CI_SD","incILI",17444778.2,460683.7,316.416961443511,331,330
"2051","2.4","1000","152","PC_CI_HQ_SD","incILI",17619870.8,485400.3,333.086457535205,342,342
"2052","2.4","1000","152","MG_PC_CI_HQ_SDOL70","incILI",14882062.8,102879.1,257.550221881875,349,232
"2053","2.4","1000","182","NoInt","incILI",17883737.2,495882.8,145.406632227854,145,145
"2054","2.4","1000","182","CI","incILI",15562265,358123.7,154.343435765938,155,154
"2055","2.4","1000","182","CI_HQ","incILI",13645833.9,268262.6,161.531014993521,162,161
"2056","2.4","1000","182","CI_HQ_SD","incILI",15153121.2,161036.6,312.725693476272,385,367
"2057","2.4","1000","182","CI_SD","incILI",13377037.6,102099.3,292.739163168682,177,216
"2058","2.4","1000","182","CI_HQ_SDOL70","incILI",12686983.4,246063.6,161.876697694741,162,162
"2059","2.4","1000","182","MG","incILI",16929154.3,432485.8,147.331469534778,147,147
"2060","2.4","1000","182","PC","incILI",16910078,411699.5,150.699423071851,150,150
"2061","2.4","1000","182","PC_CI_HQ_SDOL70","incILI",14218521.7,124971.4,251.816752384321,171,193
"2062","2.4","1000","182","PC_CI_SD","incILI",17441736.2,443030.2,346.567647101554,364,363
"2063","2.4","1000","182","PC_CI_HQ_SD","incILI",17616379.8,457794.1,366.339078810051,377,377
"2064","2.4","1000","182","MG_PC_CI_HQ_SDOL70","incILI",14821217.1,96026.3,275.42334865333,392,231
"2065","2.4","3000","91","NoInt","incILI",17883737.2,495882.8,145.406632227854,145,145
"2066","2.4","3000","91","CI","incILI",15569312.1,358123.7,154.384385672377,155,154
"2067","2.4","3000","91","CI_HQ","incILI",13764938.2,268262.6,162.388957547227,162,161
"2068","2.4","3000","91","CI_HQ_SD","incILI",15532798.5,209424.6,227.709166876787,250,243
"2069","2.4","3000","91","CI_SD","incILI",14022403.8,100931.9,211.164336260235,175,208
"2070","2.4","3000","91","CI_HQ_SDOL70","incILI",12842938.4,245478.4,162.789779572563,162,162
"2071","2.4","3000","91","MG","incILI",16951610.9,431774.5,146.704941328024,147,146
"2072","2.4","3000","91","PC","incILI",16988752,424183.6,148.255318360054,146,147
"2073","2.4","3000","91","PC_CI_HQ_SDOL70","incILI",14186494.3,133492.7,203.198567104771,163,184
"2074","2.4","3000","91","PC_CI_SD","incILI",16889047.8,289541.1,252.01134197157,269,268
"2075","2.4","3000","91","PC_CI_HQ_SD","incILI",17307802.8,357891,266.148823945464,282,278
"2076","2.4","3000","91","MG_PC_CI_HQ_SDOL70","incILI",14675174.8,99929.9,216.811763850336,161,210
"2077","2.4","3000","121","NoInt","incILI",17883737.2,495882.8,145.406632227854,145,145
"2078","2.4","3000","121","CI","incILI",15562643.7,358123.7,154.346344027654,155,154
"2079","2.4","3000","121","CI_HQ","incILI",13658498.2,268262.6,161.655015439399,162,161
"2080","2.4","3000","121","CI_HQ_SD","incILI",15152279,153567.7,255.70035366297,304,284
"2081","2.4","3000","121","CI_SD","incILI",13426441.8,100931.9,235.537172834578,175,201
"2082","2.4","3000","121","CI_HQ_SDOL70","incILI",12716693.8,245478.4,161.808765993878,162,161
"2083","2.4","3000","121","MG","incILI",16950526.3,431774.5,146.699667331273,147,146
"2084","2.4","3000","121","PC","incILI",16978087.9,424183.6,148.1976909838,146,147
"2085","2.4","3000","121","PC_CI_HQ_SDOL70","incILI",14201625.6,133492.7,222.172112874177,163,184
"2086","2.4","3000","121","PC_CI_SD","incILI",16995143.8,353363,285.379727301866,311,309
"2087","2.4","3000","121","PC_CI_HQ_SD","incILI",17338620.2,431833.2,301.166740176938,318,317
"2088","2.4","3000","121","MG_PC_CI_HQ_SDOL70","incILI",14776584.7,99929.9,239.638000701204,161,211
"2089","2.4","3000","152","NoInt","incILI",17883737.2,495882.8,145.406632227854,145,145
"2090","2.4","3000","152","CI","incILI",15562283.1,358123.7,154.343610854888,155,154
"2091","2.4","3000","152","CI_HQ","incILI",13647018.8,268262.6,161.545419069841,162,161
"2092","2.4","3000","152","CI_HQ_SD","incILI",14997619.6,144322.2,287.035676828341,357,335
"2093","2.4","3000","152","CI_SD","incILI",13266405.8,100931.9,266.054134051892,175,200
"2094","2.4","3000","152","CI_HQ_SDOL70","incILI",12703296.7,245478.4,161.66629999282,162,161
"2095","2.4","3000","152","MG","incILI",16950494.2,431774.5,146.699460886515,147,146
"2096","2.4","3000","152","PC","incILI",16977963.6,424183.6,148.197011878386,146,147
"2097","2.4","3000","152","PC_CI_HQ_SDOL70","incILI",14118744.5,133492.7,233.091652767001,163,184
"2098","2.4","3000","152","PC_CI_SD","incILI",16989227.9,332368.9,312.363836145844,344,341
"2099","2.4","3000","152","PC_CI_HQ_SD","incILI",17335775.3,404644.1,331.564841538988,352,351
"2100","2.4","3000","152","MG_PC_CI_HQ_SDOL70","incILI",14691949.7,99929.9,253.602929895683,161,210
"2101","2.4","3000","182","NoInt","incILI",17883737.2,495882.8,145.406632227854,145,145
"2102","2.4","3000","182","CI","incILI",15562265,358123.7,154.343435765938,155,154
"2103","2.4","3000","182","CI_HQ","incILI",13645833.9,268262.6,161.531014993521,162,161
"2104","2.4","3000","182","CI_HQ_SD","incILI",14965402,141340.5,313.367701749676,401,378
"2105","2.4","3000","182","CI_SD","incILI",13235785.3,100931.9,292.992505303029,175,200
"2106","2.4","3000","182","CI_HQ_SDOL70","incILI",12702145.7,245478.4,161.651336695028,162,161
"2107","2.4","3000","182","MG","incILI",16950494.6,431774.5,146.699464456925,147,146
"2108","2.4","3000","182","PC","incILI",16977889.4,424183.6,148.196265002174,146,147
"2109","2.4","3000","182","PC_CI_HQ_SDOL70","incILI",14087666.3,133492.7,249.100248619603,163,183
"2110","2.4","3000","182","PC_CI_SD","incILI",16987108.2,307239.8,343.802605813743,383,378
"2111","2.4","3000","182","PC_CI_HQ_SD","incILI",17335150.9,367285.2,366.794533822028,392,390
"2112","2.4","3000","182","MG_PC_CI_HQ_SDOL70","incILI",14663625.3,99929.9,272.976383193589,161,210
"2113","2.2","100","91","NoInt","incILI",16834588.6,457644.2,154.875066682651,155,155
"2114","2.2","100","91","CI","incILI",14177005.7,311919.4,165.679926269621,166,165
"2115","2.2","100","91","CI_HQ","incILI",12488474,220973.2,177.511804596783,173,174
"2116","2.2","100","91","CI_HQ_SD","incILI",15556260.8,318298.5,240.325532302724,245,244
"2117","2.2","100","91","CI_SD","incILI",14949438.3,253081.4,223.374171402814,234,228
"2118","2.2","100","91","CI_HQ_SDOL70","incILI",11816608,203136.4,179.918264479959,173,176
"2119","2.2","100","91","MG","incILI",15839578.8,401505.9,158.533340760299,159,158
"2120","2.2","100","91","PC","incILI",15915947.3,328116,169.620607150414,166,168
"2121","2.2","100","91","PC_CI_HQ_SDOL70","incILI",14495798.4,199618.1,225.460772198653,240,231
"2122","2.2","100","91","PC_CI_SD","incILI",16589479.5,370977.7,268.292945387467,267,269
"2123","2.2","100","91","PC_CI_HQ_SD","incILI",16766297,403637.4,284.090445439443,287,286
"2124","2.2","100","91","MG_PC_CI_HQ_SDOL70","incILI",15149760.2,263798.4,236.747723128977,246,243
"2125","2.2","100","121","NoInt","incILI",16834588.6,457644.2,154.875066682651,155,155
"2126","2.2","100","121","CI","incILI",14148976.1,311919.4,165.507784828331,166,165
"2127","2.2","100","121","CI_HQ","incILI",12159706.3,220973.2,175.093342238044,173,174
"2128","2.2","100","121","CI_HQ_SD","incILI",15290359.1,215663,267.64554069237,286,277
"2129","2.2","100","121","CI_SD","incILI",13778555.1,125493.7,244.51609060953,247,249
"2130","2.2","100","121","CI_HQ_SDOL70","incILI",11348770.6,203136.4,176.308926907026,173,174
"2131","2.2","100","121","MG","incILI",15807198.9,401505.9,158.420748207325,159,158
"2132","2.2","100","121","PC","incILI",15452216.1,328116,168.092755025604,166,167
"2133","2.2","100","121","PC_CI_HQ_SDOL70","incILI",14430516.5,116251.5,253.354456786076,301,262
"2134","2.2","100","121","PC_CI_SD","incILI",16767899.5,471273.8,307.216589829871,308,309
"2135","2.2","100","121","PC_CI_HQ_SD","incILI",16789448.2,459701.7,323.427668266072,324,325
"2136","2.2","100","121","MG_PC_CI_HQ_SDOL70","incILI",15237892.1,204619.7,268.045021765182,297,284
"2137","2.2","100","152","NoInt","incILI",16834588.6,457644.2,154.875066682651,155,155
"2138","2.2","100","152","CI","incILI",14146858,311919.4,165.490313707821,166,165
"2139","2.2","100","152","CI_HQ","incILI",12107531.3,220973.2,174.504525129743,173,174
"2140","2.2","100","152","CI_HQ_SD","incILI",15246085.6,252985,299.1957588904,323,318
"2141","2.2","100","152","CI_SD","incILI",13306962.5,95413.7,275.4906744195,333,292
"2142","2.2","100","152","CI_HQ_SDOL70","incILI",11265477,203136.4,175.256952155688,173,174
"2143","2.2","100","152","MG","incILI",15805663.2,401505.9,158.412530864254,159,158
"2144","2.2","100","152","PC","incILI",15414382.3,328116,167.869823184546,166,167
"2145","2.2","100","152","PC_CI_HQ_SDOL70","incILI",14318870.8,121977,270.385903377241,332,288
"2146","2.2","100","152","PC_CI_SD","incILI",16767925.5,461373.8,337.379597183921,339,339
"2147","2.2","100","152","PC_CI_HQ_SD","incILI",16792533.1,412029.9,357.152382566987,357,359
"2148","2.2","100","152","MG_PC_CI_HQ_SDOL70","incILI",15075078.7,210759.1,287.888319899783,325,314
"2149","2.2","100","182","NoInt","incILI",16834588.6,457644.2,154.875066682651,155,155
"2150","2.2","100","182","CI","incILI",14146688.7,311919.4,165.488572771097,166,165
"2151","2.2","100","182","CI_HQ","incILI",12100456.4,220973.2,174.407307628496,173,174
"2152","2.2","100","182","CI_HQ_SD","incILI",15203542.9,248715.8,328.258279154131,360,354
"2153","2.2","100","182","CI_SD","incILI",13182533.1,88946.8,305.4880165482,389,344
"2154","2.2","100","182","CI_HQ_SDOL70","incILI",11253724.2,203136.4,175.070378310853,173,174
"2155","2.2","100","182","MG","incILI",15805610.4,401505.9,158.412128689443,159,158
"2156","2.2","100","182","PC","incILI",15411317.7,328116,167.840053436832,166,167
"2157","2.2","100","182","PC_CI_HQ_SDOL70","incILI",14093498.8,104085.9,285.392724459593,367,290
"2158","2.2","100","182","PC_CI_SD","incILI",16765356.2,445187,367.621140945398,369,370
"2159","2.2","100","182","PC_CI_HQ_SD","incILI",16789914.6,390692.6,389.057483883807,389,391
"2160","2.2","100","182","MG_PC_CI_HQ_SDOL70","incILI",14790850,180344.5,305.665781993597,356,340
"2161","2.2","300","91","NoInt","incILI",16834588.6,457644.2,154.875066682651,155,155
"2162","2.2","300","91","CI","incILI",14177005.7,311919.4,165.679926269621,166,165
"2163","2.2","300","91","CI_HQ","incILI",12488474,220973.2,177.511804596783,173,174
"2164","2.2","300","91","CI_HQ_SD","incILI",15482504.1,303748.3,241.492599385134,248,247
"2165","2.2","300","91","CI_SD","incILI",14709578.8,234221.7,224.726907000219,238,232
"2166","2.2","300","91","CI_HQ_SDOL70","incILI",11787365.9,202810.1,179.678363696167,173,175
"2167","2.2","300","91","MG","incILI",15824223.4,400047.4,157.90002472412,158,158
